Date,Raw Material,Daily Consumption,Inventory Position,PO Number,PO Status,Expected Delivery Date,Vendor Name,Lead Time (Days),PO Creation Date
26-Apr-24,RM 1,0,337,,,,,,
27-Apr-24,RM 1,14,323,,,,,,
28-Apr-24,RM 1,2,321,,,,,,
29-Apr-24,RM 1,18,303,,,,,,
10-May-24,RM 1,10,912,,,,,,
11-May-24,RM 1,12,900,,,,,,
12-May-24,RM 1,16,884,,,,,,
13-May-24,RM 1,17,867,,,,,,
14-May-24,RM 1,21,846,,,,,,
15-May-24,RM 1,8,838,,,,,,
16-May-24,RM 1,5,833,,,,,,
17-May-24,RM 1,14,819,,,,,,
18-May-24,RM 1,15,804,,,,,,
19-May-24,RM 1,10,794,,,,,,
20-May-24,RM 1,5,789,,,,,,
21-May-24,RM 1,15,774,,,,,,
22-May-24,RM 1,7,767,,,,,,
23-May-24,RM 1,27,740,,,,,,
24-May-24,RM 1,12,728,,,,,,
25-May-24,RM 1,5,723,,,,,,
26-May-24,RM 1,18,705,,,,,,
27-May-24,RM 1,3,702,,,,,,
28-May-24,RM 1,5,697,,,,,,
29-May-24,RM 1,21,676,,,,,,
30-May-24,RM 1,12,664,,,,,,
31-May-24,RM 1,14,650,,,,,,
1-Jun-24,RM 1,14,636,,,,,,
2-Jun-24,RM 1,16,620,,,,,,
3-Jun-24,RM 1,11,609,,,,,,
4-Jun-24,RM 1,0,609,,,,,,
5-Jun-24,RM 1,7,602,,,,,,
6-Jun-24,RM 1,17,585,,,,,,
7-Jun-24,RM 1,20,565,,,,,,
8-Jun-24,RM 1,12,553,,,,,,
9-Jun-24,RM 1,11,542,,,,,,
10-Jun-24,RM 1,15,527,,,,,,
11-Jun-24,RM 1,20,507,,,,,,
12-Jun-24,RM 1,7,500,,,,,,
13-Jun-24,RM 1,10,490,,,,,,
14-Jun-24,RM 1,16,474,,,,,,
15-Jun-24,RM 1,21,453,,,,,,
16-Jun-24,RM 1,10,443,,,,,,
17-Jun-24,RM 1,12,431,,,,,,
18-Jun-24,RM 1,21,410,,,,,,
19-Jun-24,RM 1,17,393,,,,,,
20-Jun-24,RM 1,19,374,,,,,,
21-Jun-24,RM 1,9,365,,,,,,
22-Jun-24,RM 1,7,358,,,,,,
23-Jun-24,RM 1,8,350,,,,,,
24-Jun-24,RM 1,19,331,,,,,,
25-Jun-24,RM 1,9,322,,,,,,
26-Jun-24,RM 1,6,316,,,,,,
12-Jul-24,RM 1,12,744,,,,,,
13-Jul-24,RM 1,15,729,,,,,,
14-Jul-24,RM 1,1,728,,,,,,
15-Jul-24,RM 1,12,716,,,,,,
16-Jul-24,RM 1,10,706,,,,,,
17-Jul-24,RM 1,3,703,,,,,,
18-Jul-24,RM 1,8,695,,,,,,
19-Jul-24,RM 1,13,682,,,,,,
20-Jul-24,RM 1,3,679,,,,,,
21-Jul-24,RM 1,6,673,,,,,,
22-Jul-24,RM 1,10,663,,,,,,
23-Jul-24,RM 1,7,656,,,,,,
24-Jul-24,RM 1,0,656,,,,,,
25-Jul-24,RM 1,16,640,,,,,,
26-Jul-24,RM 1,7,633,,,,,,
27-Jul-24,RM 1,5,628,,,,,,
28-Jul-24,RM 1,18,610,,,,,,
29-Jul-24,RM 1,7,603,,,,,,
30-Jul-24,RM 1,9,594,,,,,,
31-Jul-24,RM 1,24,570,,,,,,
1-Aug-24,RM 1,2,568,,,,,,
2-Aug-24,RM 1,19,549,,,,,,
3-Aug-24,RM 1,24,525,,,,,,
4-Aug-24,RM 1,12,513,,,,,,
5-Aug-24,RM 1,4,509,,,,,,
6-Aug-24,RM 1,20,489,,,,,,
7-Aug-24,RM 1,9,480,,,,,,
8-Aug-24,RM 1,25,455,,,,,,
9-Aug-24,RM 1,0,455,,,,,,
10-Aug-24,RM 1,16,439,,,,,,
11-Aug-24,RM 1,1,438,,,,,,
12-Aug-24,RM 1,16,422,,,,,,
13-Aug-24,RM 1,9,413,,,,,,
14-Aug-24,RM 1,9,404,,,,,,
15-Aug-24,RM 1,5,399,,,,,,
16-Aug-24,RM 1,15,384,,,,,,
17-Aug-24,RM 1,10,374,,,,,,
18-Aug-24,RM 1,14,360,,,,,,
19-Aug-24,RM 1,4,356,,,,,,
20-Aug-24,RM 1,12,344,,,,,,
21-Aug-24,RM 1,12,332,,,,,,
22-Aug-24,RM 1,21,311,,,,,,
23-Aug-24,RM 1,5,306,,,,,,
11-Sep-24,RM 1,7,900,,,,,,
12-Sep-24,RM 1,6,894,,,,,,
13-Sep-24,RM 1,16,878,,,,,,
14-Sep-24,RM 1,1,877,,,,,,
15-Sep-24,RM 1,10,867,,,,,,
16-Sep-24,RM 1,17,850,,,,,,
17-Sep-24,RM 1,9,841,,,,,,
18-Sep-24,RM 1,7,834,,,,,,
19-Sep-24,RM 1,8,826,,,,,,
20-Sep-24,RM 1,17,809,,,,,,
21-Sep-24,RM 1,15,794,,,,,,
22-Sep-24,RM 1,5,789,,,,,,
23-Sep-24,RM 1,11,778,,,,,,
24-Sep-24,RM 1,20,758,,,,,,
25-Sep-24,RM 1,10,748,,,,,,
26-Sep-24,RM 1,15,733,,,,,,
27-Sep-24,RM 1,24,709,,,,,,
28-Sep-24,RM 1,13,696,,,,,,
29-Sep-24,RM 1,21,675,,,,,,
30-Sep-24,RM 1,13,662,,,,,,
1-Oct-24,RM 1,25,637,,,,,,
2-Oct-24,RM 1,5,632,,,,,,
3-Oct-24,RM 1,0,632,,,,,,
4-Oct-24,RM 1,31,601,,,,,,
5-Oct-24,RM 1,2,599,,,,,,
6-Oct-24,RM 1,18,581,,,,,,
7-Oct-24,RM 1,19,562,,,,,,
8-Oct-24,RM 1,14,548,,,,,,
9-Oct-24,RM 1,16,532,,,,,,
10-Oct-24,RM 1,4,528,,,,,,
11-Oct-24,RM 1,13,515,,,,,,
12-Oct-24,RM 1,19,496,,,,,,
13-Oct-24,RM 1,6,490,,,,,,
14-Oct-24,RM 1,5,485,,,,,,
15-Oct-24,RM 1,4,481,,,,,,
16-Oct-24,RM 1,18,463,,,,,,
17-Oct-24,RM 1,12,451,,,,,,
18-Oct-24,RM 1,5,446,,,,,,
19-Oct-24,RM 1,20,426,,,,,,
20-Oct-24,RM 1,13,413,,,,,,
21-Oct-24,RM 1,9,404,,,,,,
22-Oct-24,RM 1,0,404,,,,,,
23-Oct-24,RM 1,23,381,,,,,,
24-Oct-24,RM 1,15,366,,,,,,
25-Oct-24,RM 1,0,366,,,,,,
26-Oct-24,RM 1,12,354,,,,,,
27-Oct-24,RM 1,11,343,,,,,,
28-Oct-24,RM 1,5,338,,,,,,
29-Oct-24,RM 1,9,329,,,,,,
30-Oct-24,RM 1,19,310,,,,,,
14-Nov-24,RM 1,11,870,,,,,,
15-Nov-24,RM 1,6,864,,,,,,
16-Nov-24,RM 1,2,862,,,,,,
17-Nov-24,RM 1,9,853,,,,,,
18-Nov-24,RM 1,2,851,,,,,,
19-Nov-24,RM 1,10,841,,,,,,
20-Nov-24,RM 1,6,835,,,,,,
21-Nov-24,RM 1,18,817,,,,,,
22-Nov-24,RM 1,8,809,,,,,,
23-Nov-24,RM 1,15,794,,,,,,
24-Nov-24,RM 1,26,768,,,,,,
25-Nov-24,RM 1,10,758,,,,,,
26-Nov-24,RM 1,0,758,,,,,,
27-Nov-24,RM 1,15,743,,,,,,
28-Nov-24,RM 1,0,743,,,,,,
29-Nov-24,RM 1,2,741,,,,,,
30-Nov-24,RM 1,24,717,,,,,,
1-Dec-24,RM 1,11,706,,,,,,
2-Dec-24,RM 1,7,699,,,,,,
3-Dec-24,RM 1,2,697,,,,,,
4-Dec-24,RM 1,13,684,,,,,,
5-Dec-24,RM 1,21,663,,,,,,
6-Dec-24,RM 1,10,653,,,,,,
7-Dec-24,RM 1,16,637,,,,,,
8-Dec-24,RM 1,12,625,,,,,,
9-Dec-24,RM 1,16,609,,,,,,
10-Dec-24,RM 1,8,601,,,,,,
11-Dec-24,RM 1,13,588,,,,,,
12-Dec-24,RM 1,6,582,,,,,,
13-Dec-24,RM 1,18,564,,,,,,
14-Dec-24,RM 1,0,564,,,,,,
15-Dec-24,RM 1,5,559,,,,,,
16-Dec-24,RM 1,19,540,,,,,,
17-Dec-24,RM 1,26,514,,,,,,
18-Dec-24,RM 1,13,501,,,,,,
19-Dec-24,RM 1,6,495,,,,,,
20-Dec-24,RM 1,3,492,,,,,,
21-Dec-24,RM 1,8,484,,,,,,
22-Dec-24,RM 1,1,483,,,,,,
23-Dec-24,RM 1,7,476,,,,,,
24-Dec-24,RM 1,19,457,,,,,,
25-Dec-24,RM 1,9,448,,,,,,
26-Dec-24,RM 1,9,439,,,,,,
27-Dec-24,RM 1,5,434,,,,,,
28-Dec-24,RM 1,0,434,,,,,,
29-Dec-24,RM 1,15,419,,,,,,
30-Dec-24,RM 1,17,402,,,,,,
31-Dec-24,RM 1,0,402,,,,,,
13-May-22,RM 2,26,292,PO1009,Open,29-May-22,Vendor B,,
14-May-22,RM 2,17,275,PO1009,Open,29-May-22,Vendor B,,
15-May-22,RM 2,19,256,PO1009,Open,29-May-22,Vendor B,,
16-May-22,RM 2,2,254,PO1009,Open,29-May-22,Vendor B,,
17-May-22,RM 2,4,250,PO1009,Open,29-May-22,Vendor B,,
18-May-22,RM 2,0,250,PO1009,Open,29-May-22,Vendor B,,
19-May-22,RM 2,9,241,PO1009,Open,29-May-22,Vendor B,,
20-May-22,RM 2,16,225,PO1009,Open,29-May-22,Vendor B,,
21-May-22,RM 2,9,216,PO1009,Open,29-May-22,Vendor B,5,24-May-22
22-May-22,RM 2,1,215,PO1009,Open,29-May-22,Vendor B,,
23-May-22,RM 2,15,200,PO1009,Open,29-May-22,Vendor B,,
24-May-22,RM 2,3,197,PO1009,Open,29-May-22,Vendor B,,
25-May-22,RM 2,19,178,PO1009,Open,29-May-22,Vendor B,,
26-May-22,RM 2,7,171,PO1009,Open,29-May-22,Vendor B,,
27-May-22,RM 2,6,165,PO1009,Open,29-May-22,Vendor B,,
28-May-22,RM 2,24,141,PO1009,Open,29-May-22,Vendor B,,
2-Mar-23,RM 2,8,296,PO1032,Open,14-Mar-23,Vendor B,,
3-Mar-23,RM 2,11,285,PO1032,Open,14-Mar-23,Vendor B,17,25-Feb-23
4-Mar-23,RM 2,0,285,PO1032,Open,14-Mar-23,Vendor B,,
5-Mar-23,RM 2,15,270,PO1032,Open,14-Mar-23,Vendor B,,
6-Mar-23,RM 2,13,257,PO1032,Open,14-Mar-23,Vendor B,20,22-Feb-23
7-Mar-23,RM 2,14,243,PO1032,Open,14-Mar-23,Vendor B,,
8-Mar-23,RM 2,1,242,PO1032,Open,14-Mar-23,Vendor B,,
9-Mar-23,RM 2,16,226,PO1032,Open,14-Mar-23,Vendor B,,
10-Mar-23,RM 2,13,213,PO1032,Open,14-Mar-23,Vendor B,13,1-Mar-23
11-Mar-23,RM 2,5,208,PO1032,Open,14-Mar-23,Vendor B,,
12-Mar-23,RM 2,10,198,PO1032,Open,14-Mar-23,Vendor B,,
13-Mar-23,RM 2,13,185,PO1032,Open,14-Mar-23,Vendor B,,
5-Jul-23,RM 2,13,289,PO1040,Open,19-Jul-23,Vendor B,,
6-Jul-23,RM 2,7,282,PO1040,Open,19-Jul-23,Vendor B,,
7-Jul-23,RM 2,19,263,PO1040,Open,19-Jul-23,Vendor B,,
8-Jul-23,RM 2,16,247,PO1040,Open,19-Jul-23,Vendor B,,
9-Jul-23,RM 2,27,220,PO1040,Open,19-Jul-23,Vendor B,,
10-Jul-23,RM 2,13,207,PO1040,Open,19-Jul-23,Vendor B,,
11-Jul-23,RM 2,8,199,PO1040,Open,19-Jul-23,Vendor B,,
12-Jul-23,RM 2,18,181,PO1040,Open,19-Jul-23,Vendor B,,
13-Jul-23,RM 2,13,168,PO1040,Open,19-Jul-23,Vendor B,,
14-Jul-23,RM 2,11,157,PO1040,Open,19-Jul-23,Vendor B,,
15-Jul-23,RM 2,11,146,PO1040,Open,19-Jul-23,Vendor B,,
16-Jul-23,RM 2,22,124,PO1040,Open,19-Jul-23,Vendor B,,
17-Jul-23,RM 2,16,108,PO1040,Open,19-Jul-23,Vendor B,,
18-Jul-23,RM 2,16,92,PO1040,Open,19-Jul-23,Vendor B,,
4-Apr-24,RM 2,14,291,PO1061,Open,19-Apr-24,Vendor B,,
5-Apr-24,RM 2,17,274,PO1061,Open,19-Apr-24,Vendor B,,
6-Apr-24,RM 2,13,261,PO1061,Open,19-Apr-24,Vendor B,,
7-Apr-24,RM 2,15,246,PO1061,Open,19-Apr-24,Vendor B,,
8-Apr-24,RM 2,4,242,PO1061,Open,19-Apr-24,Vendor B,,
9-Apr-24,RM 2,22,220,PO1061,Open,19-Apr-24,Vendor B,,
10-Apr-24,RM 2,17,203,PO1061,Open,19-Apr-24,Vendor B,5,14-Apr-24
11-Apr-24,RM 2,20,183,PO1061,Open,19-Apr-24,Vendor B,,
12-Apr-24,RM 2,20,163,PO1061,Open,19-Apr-24,Vendor B,,
13-Apr-24,RM 2,17,146,PO1061,Open,19-Apr-24,Vendor B,,
14-Apr-24,RM 2,17,129,PO1061,Open,19-Apr-24,Vendor B,,
15-Apr-24,RM 2,10,119,PO1061,Open,19-Apr-24,Vendor B,,
16-Apr-24,RM 2,3,116,PO1061,Open,19-Apr-24,Vendor B,,
17-Apr-24,RM 2,6,110,PO1061,Open,19-Apr-24,Vendor B,,
18-Apr-24,RM 2,11,99,PO1061,Open,19-Apr-24,Vendor B,,
10-Jul-24,RM 2,14,296,PO1069,Open,19-Jul-24,Vendor B,,
11-Jul-24,RM 2,0,296,PO1069,Open,19-Jul-24,Vendor B,,
12-Jul-24,RM 2,19,277,PO1069,Open,19-Jul-24,Vendor B,,
13-Jul-24,RM 2,6,271,PO1069,Open,19-Jul-24,Vendor B,,
14-Jul-24,RM 2,15,256,PO1069,Open,19-Jul-24,Vendor B,,
15-Jul-24,RM 2,21,235,PO1069,Open,19-Jul-24,Vendor B,,
16-Jul-24,RM 2,4,231,PO1069,Open,19-Jul-24,Vendor B,,
17-Jul-24,RM 2,7,224,PO1069,Open,19-Jul-24,Vendor B,,
18-Jul-24,RM 2,12,212,PO1069,Open,19-Jul-24,Vendor B,,
31-Aug-24,RM 2,9,293,PO1073,Open,17-Sep-24,Vendor B,,
1-Sep-24,RM 2,9,284,PO1073,Open,17-Sep-24,Vendor B,,
2-Sep-24,RM 2,0,284,PO1073,Open,17-Sep-24,Vendor B,,
3-Sep-24,RM 2,18,266,PO1073,Open,17-Sep-24,Vendor B,8,9-Sep-24
4-Sep-24,RM 2,12,254,PO1073,Open,17-Sep-24,Vendor B,,
5-Sep-24,RM 2,0,254,PO1073,Open,17-Sep-24,Vendor B,,
6-Sep-24,RM 2,14,240,PO1073,Open,17-Sep-24,Vendor B,,
7-Sep-24,RM 2,18,222,PO1073,Open,17-Sep-24,Vendor B,,
8-Sep-24,RM 2,10,212,PO1073,Open,17-Sep-24,Vendor B,,
9-Sep-24,RM 2,14,198,PO1073,Open,17-Sep-24,Vendor B,8,9-Sep-24
10-Sep-24,RM 2,4,194,PO1073,Open,17-Sep-24,Vendor B,8,9-Sep-24
11-Sep-24,RM 2,18,176,PO1073,Open,17-Sep-24,Vendor B,,
12-Sep-24,RM 2,3,173,PO1073,Open,17-Sep-24,Vendor B,,
13-Sep-24,RM 2,26,147,PO1073,Open,17-Sep-24,Vendor B,,
14-Sep-24,RM 2,20,127,PO1073,Open,17-Sep-24,Vendor B,,
15-Sep-24,RM 2,7,120,PO1073,Open,17-Sep-24,Vendor B,,
16-Sep-24,RM 2,3,117,PO1073,Open,17-Sep-24,Vendor B,,
9-Mar-22,RM 2,10,297,PO1004,Open,23-Mar-22,Vendor C,,
10-Mar-22,RM 2,10,287,PO1004,Open,23-Mar-22,Vendor C,,
11-Mar-22,RM 2,19,268,PO1004,Open,23-Mar-22,Vendor C,,
12-Mar-22,RM 2,0,268,PO1004,Open,23-Mar-22,Vendor C,,
13-Mar-22,RM 2,15,253,PO1004,Open,23-Mar-22,Vendor C,,
14-Mar-22,RM 2,11,242,PO1004,Open,23-Mar-22,Vendor C,,
15-Mar-22,RM 2,16,226,PO1004,Open,23-Mar-22,Vendor C,,
16-Mar-22,RM 2,0,226,PO1004,Open,23-Mar-22,Vendor C,,
17-Mar-22,RM 2,6,220,PO1004,Open,23-Mar-22,Vendor C,,
18-Mar-22,RM 2,20,200,PO1004,Open,23-Mar-22,Vendor C,,
19-Mar-22,RM 2,15,185,PO1004,Open,23-Mar-22,Vendor C,,
20-Mar-22,RM 2,6,179,PO1004,Open,23-Mar-22,Vendor C,,
21-Mar-22,RM 2,4,175,PO1004,Open,23-Mar-22,Vendor C,,
22-Mar-22,RM 2,23,152,PO1004,Open,23-Mar-22,Vendor C,,
5-Oct-22,RM 2,22,283,PO1020,Open,24-Oct-22,Vendor C,,
6-Oct-22,RM 2,7,276,PO1020,Open,24-Oct-22,Vendor C,,
7-Oct-22,RM 2,14,262,PO1020,Open,24-Oct-22,Vendor C,,
8-Oct-22,RM 2,6,256,PO1020,Open,24-Oct-22,Vendor C,,
9-Oct-22,RM 2,23,233,PO1020,Open,24-Oct-22,Vendor C,19,5-Oct-22
10-Oct-22,RM 2,12,221,PO1020,Open,24-Oct-22,Vendor C,,
11-Oct-22,RM 2,7,214,PO1020,Open,24-Oct-22,Vendor C,,
12-Oct-22,RM 2,10,204,PO1020,Open,24-Oct-22,Vendor C,,
13-Oct-22,RM 2,14,190,PO1020,Open,24-Oct-22,Vendor C,,
14-Oct-22,RM 2,9,181,PO1020,Open,24-Oct-22,Vendor C,,
15-Oct-22,RM 2,23,158,PO1020,Open,24-Oct-22,Vendor C,,
16-Oct-22,RM 2,18,140,PO1020,Open,24-Oct-22,Vendor C,,
17-Oct-22,RM 2,16,124,PO1020,Open,24-Oct-22,Vendor C,,
18-Oct-22,RM 2,13,111,PO1020,Open,24-Oct-22,Vendor C,,
19-Oct-22,RM 2,6,105,PO1020,Open,24-Oct-22,Vendor C,,
20-Oct-22,RM 2,12,93,PO1020,Open,24-Oct-22,Vendor C,,
21-Oct-22,RM 2,10,83,PO1020,Open,24-Oct-22,Vendor C,,
22-Oct-22,RM 2,8,75,PO1020,Open,24-Oct-22,Vendor C,,
23-Oct-22,RM 2,8,67,PO1020,Open,24-Oct-22,Vendor C,,
16-Dec-22,RM 2,5,295,PO1025,Open,1-Mar-23,Vendor C,,
17-Dec-22,RM 2,14,281,PO1025,Open,1-Mar-23,Vendor C,,
18-Dec-22,RM 2,7,274,PO1025,Open,1-Mar-23,Vendor C,,
19-Dec-22,RM 2,19,255,PO1025,Open,1-Mar-23,Vendor C,,
20-Dec-22,RM 2,3,252,PO1025,Open,1-Mar-23,Vendor C,7,22-Feb-23
21-Dec-22,RM 2,10,242,PO1025,Open,1-Mar-23,Vendor C,,
22-Dec-22,RM 2,7,235,PO1025,Open,1-Mar-23,Vendor C,,
23-Dec-22,RM 2,15,220,PO1025,Open,1-Mar-23,Vendor C,,
24-Dec-22,RM 2,4,216,PO1025,Open,1-Mar-23,Vendor C,,
25-Dec-22,RM 2,4,212,PO1025,Open,1-Mar-23,Vendor C,,
26-Dec-22,RM 2,12,200,PO1025,Open,1-Mar-23,Vendor C,7,22-Feb-23
27-Dec-22,RM 2,17,183,PO1025,Open,1-Mar-23,Vendor C,,
28-Dec-22,RM 2,14,169,PO1025,Open,1-Mar-23,Vendor C,,
29-Dec-22,RM 2,2,167,PO1025,Open,1-Mar-23,Vendor C,,
30-Dec-22,RM 2,8,159,PO1025,Open,1-Mar-23,Vendor C,,
31-Dec-22,RM 2,10,149,PO1025,Open,1-Mar-23,Vendor C,7,22-Feb-23
1-Jan-23,RM 2,18,131,PO1025,Open,1-Mar-23,Vendor C,,
2-Jan-23,RM 2,4,127,PO1025,Open,1-Mar-23,Vendor C,,
14-Sep-23,RM 2,9,292,PO1045,Open,30-Sep-23,Vendor C,,
15-Sep-23,RM 2,11,281,PO1045,Open,30-Sep-23,Vendor C,,
16-Sep-23,RM 2,8,273,PO1045,Open,30-Sep-23,Vendor C,,
17-Sep-23,RM 2,12,261,PO1045,Open,30-Sep-23,Vendor C,,
18-Sep-23,RM 2,12,249,PO1045,Open,30-Sep-23,Vendor C,,
19-Sep-23,RM 2,1,248,PO1045,Open,30-Sep-23,Vendor C,,
20-Sep-23,RM 2,10,238,PO1045,Open,30-Sep-23,Vendor C,,
21-Sep-23,RM 2,0,238,PO1045,Open,30-Sep-23,Vendor C,,
22-Sep-23,RM 2,12,226,PO1045,Open,30-Sep-23,Vendor C,,
23-Sep-23,RM 2,3,223,PO1045,Open,30-Sep-23,Vendor C,,
24-Sep-23,RM 2,18,205,PO1045,Open,30-Sep-23,Vendor C,,
25-Sep-23,RM 2,18,187,PO1045,Open,30-Sep-23,Vendor C,,
26-Sep-23,RM 2,10,177,PO1045,Open,30-Sep-23,Vendor C,,
27-Sep-23,RM 2,4,173,PO1045,Open,30-Sep-23,Vendor C,,
28-Sep-23,RM 2,19,154,PO1045,Open,30-Sep-23,Vendor C,,
29-Sep-23,RM 2,0,154,PO1045,Open,30-Sep-23,Vendor C,,
18-May-24,RM 2,22,298,PO1064,Open,23-May-24,Vendor C,,
19-May-24,RM 2,0,298,PO1064,Open,23-May-24,Vendor C,,
20-May-24,RM 2,4,294,PO1064,Open,23-May-24,Vendor C,,
21-May-24,RM 2,8,286,PO1064,Open,23-May-24,Vendor C,,
22-May-24,RM 2,16,270,PO1064,Open,23-May-24,Vendor C,,
18-Nov-24,RM 2,27,281,PO1079,Open,30-Nov-24,Vendor C,,
19-Nov-24,RM 2,13,268,PO1079,Open,30-Nov-24,Vendor C,,
20-Nov-24,RM 2,6,262,PO1079,Open,30-Nov-24,Vendor C,,
21-Nov-24,RM 2,15,247,PO1079,Open,30-Nov-24,Vendor C,,
22-Nov-24,RM 2,22,225,PO1079,Open,30-Nov-24,Vendor C,,
23-Nov-24,RM 2,9,216,PO1079,Open,30-Nov-24,Vendor C,,
24-Nov-24,RM 2,7,209,PO1079,Open,30-Nov-24,Vendor C,,
25-Nov-24,RM 2,9,200,PO1079,Open,30-Nov-24,Vendor C,19,11-Nov-24
26-Nov-24,RM 2,18,182,PO1079,Open,30-Nov-24,Vendor C,,
27-Nov-24,RM 2,6,176,PO1079,Open,30-Nov-24,Vendor C,,
28-Nov-24,RM 2,11,165,PO1079,Open,30-Nov-24,Vendor C,,
29-Nov-24,RM 2,15,150,PO1079,Open,30-Nov-24,Vendor C,,
17-Oct-22,RM 1,8,298,PO1021,Open,11-Feb-22,Vendor B,,
18-Oct-22,RM 1,14,284,PO1021,Open,11-Feb-22,Vendor B,,
19-Oct-22,RM 1,7,277,PO1021,Open,11-Feb-22,Vendor B,,
20-Oct-22,RM 1,12,265,PO1021,Open,11-Feb-22,Vendor B,,
21-Oct-22,RM 1,5,260,PO1021,Open,11-Feb-22,Vendor B,,
22-Oct-22,RM 1,14,246,PO1021,Open,11-Feb-22,Vendor B,,
23-Oct-22,RM 1,3,243,PO1021,Open,11-Feb-22,Vendor B,,
24-Oct-22,RM 1,15,228,PO1021,Open,11-Feb-22,Vendor B,,
25-Oct-22,RM 1,19,209,PO1021,Open,11-Feb-22,Vendor B,,
26-Oct-22,RM 1,13,196,PO1021,Open,11-Feb-22,Vendor B,,
27-Oct-22,RM 1,16,180,PO1021,Open,11-Feb-22,Vendor B,,
28-Oct-22,RM 1,9,171,PO1021,Open,11-Feb-22,Vendor B,,
29-Oct-22,RM 1,1,170,PO1021,Open,11-Feb-22,Vendor B,,
30-Oct-22,RM 1,0,170,PO1021,Open,11-Feb-22,Vendor B,,
31-Oct-22,RM 1,11,159,PO1021,Open,11-Feb-22,Vendor B,,
1-Nov-22,RM 1,2,157,PO1021,Open,11-Feb-22,Vendor B,,
20-Jan-23,RM 1,10,292,PO1028,Open,2-Jan-23,Vendor A,,
21-Jan-23,RM 1,9,283,PO1028,Open,2-Jan-23,Vendor A,,
22-Jan-23,RM 1,16,267,PO1028,Open,2-Jan-23,Vendor A,,
23-Jan-23,RM 1,14,253,PO1028,Open,2-Jan-23,Vendor A,,
24-Jan-23,RM 1,2,251,PO1028,Open,2-Jan-23,Vendor A,,
25-Jan-23,RM 1,18,233,PO1028,Open,2-Jan-23,Vendor A,,
26-Jan-23,RM 1,18,215,PO1028,Open,2-Jan-23,Vendor A,,
27-Jan-23,RM 1,7,208,PO1028,Open,2-Jan-23,Vendor A,,
28-Jan-23,RM 1,21,187,PO1028,Open,2-Jan-23,Vendor A,,
29-Jan-23,RM 1,4,183,PO1028,Open,2-Jan-23,Vendor A,,
30-Jan-23,RM 1,13,170,PO1028,Open,2-Jan-23,Vendor A,,
31-Jan-23,RM 1,8,162,PO1028,Open,2-Jan-23,Vendor A,,
7-Apr-23,RM 1,12,291,PO1033,Open,17-Apr-23,Vendor A,,
8-Apr-23,RM 1,14,277,PO1033,Open,17-Apr-23,Vendor A,,
9-Apr-23,RM 1,13,264,PO1033,Open,17-Apr-23,Vendor A,,
10-Apr-23,RM 1,18,246,PO1033,Open,17-Apr-23,Vendor A,,
11-Apr-23,RM 1,7,239,PO1033,Open,17-Apr-23,Vendor A,,
12-Apr-23,RM 1,7,232,PO1033,Open,17-Apr-23,Vendor A,,
13-Apr-23,RM 1,6,226,PO1033,Open,17-Apr-23,Vendor A,,
14-Apr-23,RM 1,17,209,PO1033,Open,17-Apr-23,Vendor A,,
15-Apr-23,RM 1,15,194,PO1033,Open,17-Apr-23,Vendor A,,
16-Apr-23,RM 1,10,184,PO1033,Open,17-Apr-23,Vendor A,,
9-Jun-23,RM 1,19,291,PO1038,Open,17-Jun-23,Vendor A,,
10-Jun-23,RM 1,16,275,PO1038,Open,17-Jun-23,Vendor A,20,28-May-23
11-Jun-23,RM 1,1,274,PO1038,Open,17-Jun-23,Vendor A,,
12-Jun-23,RM 1,15,259,PO1038,Open,17-Jun-23,Vendor A,,
13-Jun-23,RM 1,14,245,PO1038,Open,17-Jun-23,Vendor A,,
14-Jun-23,RM 1,16,229,PO1038,Open,17-Jun-23,Vendor A,,
15-Jun-23,RM 1,17,212,PO1038,Open,17-Jun-23,Vendor A,,
16-Jun-23,RM 1,6,206,PO1038,Open,17-Jun-23,Vendor A,,
24-Aug-24,RM 1,15,291,PO1071,Open,9-Nov-24,Vendor A,,
25-Aug-24,RM 1,14,277,PO1071,Open,9-Nov-24,Vendor A,,
26-Aug-24,RM 1,19,258,PO1071,Open,9-Nov-24,Vendor A,,
27-Aug-24,RM 1,17,241,PO1071,Open,9-Nov-24,Vendor A,,
28-Aug-24,RM 1,2,239,PO1071,Open,9-Nov-24,Vendor A,,
29-Aug-24,RM 1,22,217,PO1071,Open,9-Nov-24,Vendor A,,
30-Aug-24,RM 1,20,197,PO1071,Open,9-Nov-24,Vendor A,,
31-Aug-24,RM 1,14,183,PO1071,Open,9-Nov-24,Vendor A,,
1-Sep-24,RM 1,16,167,PO1071,Open,9-Nov-24,Vendor A,,
2-Sep-24,RM 1,8,159,PO1071,Open,9-Nov-24,Vendor A,,
3-Sep-24,RM 1,14,145,PO1071,Open,9-Nov-24,Vendor A,,
4-Sep-24,RM 1,3,142,PO1071,Open,9-Nov-24,Vendor A,,
5-Sep-24,RM 1,4,138,PO1071,Open,9-Nov-24,Vendor A,,
6-Sep-24,RM 1,11,127,PO1071,Open,9-Nov-24,Vendor A,,
7-Sep-24,RM 1,4,123,PO1071,Open,9-Nov-24,Vendor A,,
8-Sep-24,RM 1,3,120,PO1071,Open,9-Nov-24,Vendor A,,
9-Sep-24,RM 1,14,106,PO1071,Open,9-Nov-24,Vendor A,,
10-Sep-24,RM 1,14,92,PO1071,Open,9-Nov-24,Vendor A,,
31-Oct-24,RM 1,18,292,PO1077,Open,14-Nov-24,Vendor A,,
