Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 9,Product 10,March,2023,01-03-2023,1253874,2022-2023
Customer 9,Product 10,April,2023,01-04-2023,2734965,2023-2024
Customer 9,Product 10,May,2023,01-05-2023,3044691,2023-2024
Customer 9,Product 10,June,2023,01-06-2023,4277103,2023-2024
Customer 9,Product 10,July,2023,01-07-2023,7758156,2023-2024
Customer 9,Product 10,August,2023,01-08-2023,4140535,2023-2024
Customer 9,Product 10,September,2023,01-09-2023,4687030,2023-2024
Customer 9,Product 10,October,2023,01-10-2023,4651515,2023-2024
Customer 9,Product 10,November,2023,01-11-2023,,2023-2024
Customer 9,Product 10,December,2023,01-12-2023,,2023-2024
Customer 9,Product 10,January,2024,01-01-2024,,2023-2024
Customer 9,Product 10,February,2024,01-02-2024,,2023-2024
Customer 9,Product 10,March,2024,01-03-2024,,2023-2024
Customer 9,Product 10,April,2024,01-04-2024,,2024-2025
Customer 9,Product 10,May,2024,01-05-2024,,2024-2025
Customer 9,Product 10,June,2024,01-06-2024,,2024-2025
Customer 9,Product 10,July,2024,01-07-2024,,2024-2025
Customer 9,Product 10,August,2024,01-08-2024,,2024-2025
Customer 9,Product 10,September,2024,01-09-2024,,2024-2025
Customer 9,Product 10,October,2024,01-10-2024,,2024-2025
Customer 9,Product 10,November,2024,01-11-2024,,2024-2025
Customer 9,Product 10,December,2024,01-12-2024,,2024-2025
Customer 9,Product 10,January,2025,01-01-2025,,2024-2025
Customer 9,Product 10,February,2025,01-02-2025,,2024-2025
Customer 9,Product 10,March,2025,01-03-2025,,2024-2025
Customer 9,Product 2,April,2021,01-04-2021,975415,2021-2022
Customer 9,Product 2,May,2021,01-05-2021,7875506,2021-2022
Customer 9,Product 2,June,2021,01-06-2021,477690,2021-2022
Customer 9,Product 2,July,2021,01-07-2021,5053514,2021-2022
Customer 9,Product 2,August,2021,01-08-2021,2719019,2021-2022
Customer 9,Product 2,September,2021,01-09-2021,4100457,2021-2022
Customer 9,Product 2,October,2021,01-10-2021,7857917,2021-2022
Customer 9,Product 2,November,2021,01-11-2021,5307594,2021-2022
Customer 9,Product 2,December,2021,01-12-2021,3171000,2021-2022
Customer 9,Product 2,January,2022,01-01-2022,2134108,2021-2022
Customer 9,Product 2,February,2022,01-02-2022,7096505,2021-2022
Customer 9,Product 2,March,2022,01-03-2022,9560016,2021-2022
Customer 9,Product 2,April,2022,01-04-2022,7888035,2022-2023
Customer 9,Product 2,May,2022,01-05-2022,9753923,2022-2023
Customer 9,Product 2,June,2022,01-06-2022,7960977,2022-2023
Customer 9,Product 2,July,2022,01-07-2022,629283,2022-2023
Customer 9,Product 2,August,2022,01-08-2022,4745625,2022-2023
Customer 9,Product 2,September,2022,01-09-2022,4718816,2022-2023
Customer 9,Product 2,October,2022,01-10-2022,4696129,2022-2023
Customer 9,Product 2,November,2022,01-11-2022,6004961,2022-2023
Customer 9,Product 2,December,2022,01-12-2022,3205030,2022-2023
Customer 9,Product 2,January,2023,01-01-2023,8520630,2022-2023
Customer 9,Product 2,February,2023,01-02-2023,7986980,2022-2023
Customer 9,Product 2,March,2023,01-03-2023,4963743,2022-2023
Customer 9,Product 2,April,2023,01-04-2023,6077133,2023-2024
Customer 9,Product 2,May,2023,01-05-2023,7422790,2023-2024
Customer 9,Product 2,June,2023,01-06-2023,8371993,2023-2024
Customer 9,Product 2,July,2023,01-07-2023,1784974,2023-2024
Customer 9,Product 2,August,2023,01-08-2023,7622083,2023-2024
Customer 9,Product 2,September,2023,01-09-2023,9150490,2023-2024
Customer 9,Product 2,October,2023,01-10-2023,2739028,2023-2024
Customer 9,Product 2,November,2023,01-11-2023,2494656,2023-2024
Customer 9,Product 2,December,2023,01-12-2023,,2023-2024
Customer 9,Product 2,January,2024,01-01-2024,,2023-2024
Customer 9,Product 2,February,2024,01-02-2024,,2023-2024
Customer 9,Product 2,March,2024,01-03-2024,,2023-2024
Customer 9,Product 2,April,2024,01-04-2024,,2024-2025
Customer 9,Product 2,May,2024,01-05-2024,,2024-2025
Customer 9,Product 2,June,2024,01-06-2024,,2024-2025
Customer 9,Product 2,July,2024,01-07-2024,,2024-2025
Customer 9,Product 2,August,2024,01-08-2024,,2024-2025
Customer 9,Product 2,September,2024,01-09-2024,,2024-2025
Customer 9,Product 2,October,2024,01-10-2024,,2024-2025
Customer 9,Product 2,November,2024,01-11-2024,,2024-2025
Customer 9,Product 2,December,2024,01-12-2024,,2024-2025
Customer 9,Product 2,January,2025,01-01-2025,,2024-2025
Customer 9,Product 2,February,2025,01-02-2025,,2024-2025
Customer 9,Product 2,March,2025,01-03-2025,,2024-2025
Customer 9,Product 3,April,2021,01-04-2021,,2021-2022
Customer 9,Product 3,May,2021,01-05-2021,,2021-2022
Customer 9,Product 3,June,2021,01-06-2021,,2021-2022
Customer 9,Product 3,July,2021,01-07-2021,,2021-2022
Customer 9,Product 3,August,2021,01-08-2021,,2021-2022
Customer 9,Product 3,September,2021,01-09-2021,,2021-2022
Customer 9,Product 3,October,2021,01-10-2021,,2021-2022
Customer 9,Product 3,November,2021,01-11-2021,,2021-2022
Customer 9,Product 3,December,2021,01-12-2021,,2021-2022
Customer 9,Product 3,January,2022,01-01-2022,4667329,2021-2022
Customer 9,Product 3,February,2022,01-02-2022,1093456,2021-2022
Customer 9,Product 3,March,2022,01-03-2022,295706,2021-2022
Customer 9,Product 3,April,2022,01-04-2022,8902243,2022-2023
Customer 9,Product 3,May,2022,01-05-2022,5525294,2022-2023
Customer 9,Product 3,June,2022,01-06-2022,9816647,2022-2023
Customer 9,Product 3,July,2022,01-07-2022,4304549,2022-2023
Customer 9,Product 3,August,2022,01-08-2022,7551180,2022-2023
Customer 9,Product 3,September,2022,01-09-2022,6741276,2022-2023
Customer 9,Product 3,October,2022,01-10-2022,7110240,2022-2023
Customer 9,Product 3,November,2022,01-11-2022,1017189,2022-2023
Customer 9,Product 3,December,2022,01-12-2022,4477939,2022-2023
Customer 9,Product 3,January,2023,01-01-2023,9961109,2022-2023
Customer 9,Product 3,February,2023,01-02-2023,1493544,2022-2023
Customer 9,Product 3,March,2023,01-03-2023,4641125,2022-2023
Customer 9,Product 3,April,2023,01-04-2023,3419233,2023-2024
Customer 9,Product 3,May,2023,01-05-2023,7345368,2023-2024
Customer 9,Product 3,June,2023,01-06-2023,8389259,2023-2024
Customer 9,Product 3,July,2023,01-07-2023,4937728,2023-2024
Customer 9,Product 3,August,2023,01-08-2023,3284770,2023-2024
Customer 9,Product 3,September,2023,01-09-2023,,2023-2024
Customer 9,Product 3,October,2023,01-10-2023,,2023-2024
Customer 9,Product 3,November,2023,01-11-2023,,2023-2024
Customer 9,Product 3,December,2023,01-12-2023,,2023-2024
Customer 9,Product 3,January,2024,01-01-2024,,2023-2024
Customer 9,Product 3,February,2024,01-02-2024,,2023-2024
Customer 9,Product 3,March,2024,01-03-2024,,2023-2024
Customer 9,Product 3,April,2024,01-04-2024,,2024-2025
Customer 9,Product 3,May,2024,01-05-2024,,2024-2025
Customer 9,Product 3,June,2024,01-06-2024,,2024-2025
Customer 9,Product 3,July,2024,01-07-2024,,2024-2025
Customer 9,Product 3,August,2024,01-08-2024,,2024-2025
Customer 9,Product 3,September,2024,01-09-2024,,2024-2025
Customer 9,Product 3,October,2024,01-10-2024,,2024-2025
Customer 9,Product 3,November,2024,01-11-2024,,2024-2025
Customer 9,Product 3,December,2024,01-12-2024,,2024-2025
Customer 9,Product 3,January,2025,01-01-2025,,2024-2025
Customer 9,Product 3,February,2025,01-02-2025,,2024-2025
Customer 9,Product 3,March,2025,01-03-2025,,2024-2025
Customer 9,Product 4,April,2021,01-04-2021,8637788,2021-2022
Customer 9,Product 4,May,2021,01-05-2021,9935686,2021-2022
Customer 9,Product 4,June,2021,01-06-2021,3496054,2021-2022
Customer 9,Product 4,July,2021,01-07-2021,8835976,2021-2022
Customer 9,Product 4,August,2021,01-08-2021,5333799,2021-2022
Customer 9,Product 4,September,2021,01-09-2021,2260454,2021-2022
Customer 9,Product 4,October,2021,01-10-2021,4272646,2021-2022
Customer 9,Product 4,November,2021,01-11-2021,7606652,2021-2022
Customer 9,Product 4,December,2021,01-12-2021,8863048,2021-2022
Customer 9,Product 4,January,2022,01-01-2022,3824317,2021-2022
Customer 9,Product 4,February,2022,01-02-2022,2413473,2021-2022
Customer 9,Product 4,March,2022,01-03-2022,563733,2021-2022
Customer 9,Product 4,April,2022,01-04-2022,312733,2022-2023
Customer 9,Product 4,May,2022,01-05-2022,7992022,2022-2023
Customer 9,Product 4,June,2022,01-06-2022,6895167,2022-2023
Customer 9,Product 4,July,2022,01-07-2022,3279799,2022-2023
Customer 9,Product 4,August,2022,01-08-2022,4724557,2022-2023
Customer 9,Product 4,September,2022,01-09-2022,3281498,2022-2023
Customer 9,Product 4,October,2022,01-10-2022,1745456,2022-2023
Customer 9,Product 4,November,2022,01-11-2022,2377811,2022-2023
Customer 9,Product 4,December,2022,01-12-2022,2263134,2022-2023
Customer 9,Product 4,January,2023,01-01-2023,9342485,2022-2023
Customer 9,Product 4,February,2023,01-02-2023,3632023,2022-2023
Customer 9,Product 4,March,2023,01-03-2023,4503790,2022-2023
Customer 9,Product 4,April,2023,01-04-2023,8377083,2023-2024
Customer 9,Product 4,May,2023,01-05-2023,8019154,2023-2024
Customer 9,Product 4,June,2023,01-06-2023,1461533,2023-2024
Customer 9,Product 4,July,2023,01-07-2023,778017,2023-2024
Customer 9,Product 4,August,2023,01-08-2023,4177889,2023-2024
Customer 9,Product 4,September,2023,01-09-2023,1936910,2023-2024
Customer 9,Product 4,October,2023,01-10-2023,,2023-2024
Customer 9,Product 4,November,2023,01-11-2023,,2023-2024
Customer 9,Product 4,December,2023,01-12-2023,,2023-2024
Customer 9,Product 4,January,2024,01-01-2024,,2023-2024
Customer 9,Product 4,February,2024,01-02-2024,,2023-2024
Customer 9,Product 4,March,2024,01-03-2024,,2023-2024
Customer 9,Product 4,April,2024,01-04-2024,,2024-2025
Customer 9,Product 4,May,2024,01-05-2024,,2024-2025
Customer 9,Product 4,June,2024,01-06-2024,,2024-2025
Customer 9,Product 4,July,2024,01-07-2024,,2024-2025
Customer 9,Product 4,August,2024,01-08-2024,,2024-2025
Customer 9,Product 4,September,2024,01-09-2024,,2024-2025
Customer 9,Product 4,October,2024,01-10-2024,,2024-2025
Customer 9,Product 4,November,2024,01-11-2024,,2024-2025
Customer 9,Product 4,December,2024,01-12-2024,,2024-2025
Customer 9,Product 4,January,2025,01-01-2025,,2024-2025
Customer 9,Product 4,February,2025,01-02-2025,,2024-2025
Customer 9,Product 4,March,2025,01-03-2025,,2024-2025
Customer 9,Product 5,April,2021,01-04-2021,1052402,2021-2022
Customer 9,Product 5,May,2021,01-05-2021,3952473,2021-2022
Customer 9,Product 5,June,2021,01-06-2021,8185844,2021-2022
Customer 9,Product 5,July,2021,01-07-2021,6285434,2021-2022
Customer 9,Product 5,August,2021,01-08-2021,891902,2021-2022
Customer 9,Product 5,September,2021,01-09-2021,2012408,2021-2022
Customer 9,Product 5,October,2021,01-10-2021,4260931,2021-2022
Customer 9,Product 5,November,2021,01-11-2021,2801906,2021-2022
Customer 9,Product 5,December,2021,01-12-2021,6170008,2021-2022
Customer 9,Product 5,January,2022,01-01-2022,4651752,2021-2022
Customer 9,Product 5,February,2022,01-02-2022,1890493,2021-2022
Customer 9,Product 5,March,2022,01-03-2022,4317401,2021-2022
Customer 9,Product 5,April,2022,01-04-2022,4270162,2022-2023
Customer 9,Product 5,May,2022,01-05-2022,5023744,2022-2023
Customer 9,Product 5,June,2022,01-06-2022,220290,2022-2023
Customer 9,Product 5,July,2022,01-07-2022,8687999,2022-2023
Customer 9,Product 5,August,2022,01-08-2022,7247641,2022-2023
Customer 9,Product 5,September,2022,01-09-2022,9958146,2022-2023
Customer 9,Product 5,October,2022,01-10-2022,3511437,2022-2023
Customer 9,Product 5,November,2022,01-11-2022,1377653,2022-2023
Customer 9,Product 5,December,2022,01-12-2022,9403958,2022-2023
Customer 9,Product 5,January,2023,01-01-2023,7790476,2022-2023
Customer 9,Product 5,February,2023,01-02-2023,5115966,2022-2023
Customer 9,Product 5,March,2023,01-03-2023,2661242,2022-2023
Customer 9,Product 5,April,2023,01-04-2023,9240189,2023-2024
Customer 9,Product 5,May,2023,01-05-2023,576971,2023-2024
Customer 9,Product 5,June,2023,01-06-2023,7140926,2023-2024
Customer 9,Product 5,July,2023,01-07-2023,5948398,2023-2024
Customer 9,Product 5,August,2023,01-08-2023,911752,2023-2024
Customer 9,Product 5,September,2023,01-09-2023,1799722,2023-2024
Customer 9,Product 5,October,2023,01-10-2023,6153034,2023-2024
Customer 9,Product 5,November,2023,01-11-2023,3559306,2023-2024
Customer 9,Product 5,December,2023,01-12-2023,,2023-2024
Customer 9,Product 5,January,2024,01-01-2024,,2023-2024
Customer 9,Product 5,February,2024,01-02-2024,,2023-2024
Customer 9,Product 5,March,2024,01-03-2024,,2023-2024
Customer 9,Product 5,April,2024,01-04-2024,,2024-2025
Customer 9,Product 5,May,2024,01-05-2024,,2024-2025
Customer 9,Product 5,June,2024,01-06-2024,,2024-2025
Customer 9,Product 5,July,2024,01-07-2024,,2024-2025
Customer 9,Product 5,August,2024,01-08-2024,,2024-2025
Customer 9,Product 5,September,2024,01-09-2024,,2024-2025
Customer 9,Product 5,October,2024,01-10-2024,,2024-2025
Customer 9,Product 5,November,2024,01-11-2024,,2024-2025
Customer 9,Product 5,December,2024,01-12-2024,,2024-2025
Customer 9,Product 5,January,2025,01-01-2025,,2024-2025
Customer 9,Product 5,February,2025,01-02-2025,,2024-2025
Customer 9,Product 5,March,2025,01-03-2025,,2024-2025
Customer 9,Product 6,April,2021,01-04-2021,1493708,2021-2022
Customer 9,Product 6,May,2021,01-05-2021,5637244,2021-2022
Customer 9,Product 6,June,2021,01-06-2021,5570526,2021-2022
Customer 9,Product 6,July,2021,01-07-2021,933673,2021-2022
Customer 9,Product 6,August,2021,01-08-2021,6958121,2021-2022
Customer 9,Product 6,September,2021,01-09-2021,988598,2021-2022
Customer 9,Product 6,October,2021,01-10-2021,1847526,2021-2022
Customer 9,Product 6,November,2021,01-11-2021,1361552,2021-2022
Customer 9,Product 6,December,2021,01-12-2021,7755204,2021-2022
Customer 9,Product 6,January,2022,01-01-2022,472220,2021-2022
Customer 9,Product 6,February,2022,01-02-2022,9476103,2021-2022
Customer 9,Product 6,March,2022,01-03-2022,8846689,2021-2022
Customer 9,Product 6,April,2022,01-04-2022,6414696,2022-2023
Customer 9,Product 6,May,2022,01-05-2022,103391,2022-2023
Customer 9,Product 6,June,2022,01-06-2022,1460685,2022-2023
Customer 9,Product 6,July,2022,01-07-2022,511083,2022-2023
Customer 9,Product 6,August,2022,01-08-2022,4082183,2022-2023
Customer 9,Product 6,September,2022,01-09-2022,6777553,2022-2023
Customer 9,Product 6,October,2022,01-10-2022,151724,2022-2023
Customer 9,Product 6,November,2022,01-11-2022,1183830,2022-2023
Customer 9,Product 6,December,2022,01-12-2022,937439,2022-2023
Customer 9,Product 6,January,2023,01-01-2023,9979432,2022-2023
Customer 9,Product 6,February,2023,01-02-2023,4434452,2022-2023
Customer 9,Product 6,March,2023,01-03-2023,6684993,2022-2023
Customer 9,Product 6,April,2023,01-04-2023,803602,2023-2024
Customer 9,Product 6,May,2023,01-05-2023,5706568,2023-2024
Customer 9,Product 6,June,2023,01-06-2023,1692069,2023-2024
Customer 9,Product 6,July,2023,01-07-2023,7110002,2023-2024
Customer 9,Product 6,August,2023,01-08-2023,2807634,2023-2024
Customer 9,Product 6,September,2023,01-09-2023,2352091,2023-2024
Customer 9,Product 6,October,2023,01-10-2023,,2023-2024
Customer 9,Product 6,November,2023,01-11-2023,,2023-2024
Customer 9,Product 6,December,2023,01-12-2023,,2023-2024
Customer 9,Product 6,January,2024,01-01-2024,,2023-2024
Customer 9,Product 6,February,2024,01-02-2024,,2023-2024
Customer 9,Product 6,March,2024,01-03-2024,,2023-2024
Customer 9,Product 6,April,2024,01-04-2024,,2024-2025
Customer 9,Product 6,May,2024,01-05-2024,,2024-2025
Customer 9,Product 6,June,2024,01-06-2024,,2024-2025
Customer 9,Product 6,July,2024,01-07-2024,,2024-2025
Customer 9,Product 6,August,2024,01-08-2024,,2024-2025
Customer 9,Product 6,September,2024,01-09-2024,,2024-2025
Customer 9,Product 6,October,2024,01-10-2024,,2024-2025
Customer 9,Product 6,November,2024,01-11-2024,,2024-2025
Customer 9,Product 6,December,2024,01-12-2024,,2024-2025
Customer 9,Product 6,January,2025,01-01-2025,,2024-2025
Customer 9,Product 6,February,2025,01-02-2025,,2024-2025
Customer 9,Product 6,March,2025,01-03-2025,,2024-2025
Customer 9,Product 8,April,2021,01-04-2021,,2021-2022
Customer 9,Product 8,May,2021,01-05-2021,,2021-2022
Customer 9,Product 8,June,2021,01-06-2021,,2021-2022
Customer 9,Product 8,July,2021,01-07-2021,,2021-2022
Customer 9,Product 8,August,2021,01-08-2021,,2021-2022
Customer 9,Product 8,September,2021,01-09-2021,,2021-2022
Customer 9,Product 8,October,2021,01-10-2021,,2021-2022
Customer 9,Product 8,November,2021,01-11-2021,,2021-2022
Customer 9,Product 8,December,2021,01-12-2021,,2021-2022
Customer 9,Product 8,January,2022,01-01-2022,,2021-2022
Customer 9,Product 8,February,2022,01-02-2022,,2021-2022
Customer 9,Product 8,March,2022,01-03-2022,,2021-2022
Customer 9,Product 8,April,2022,01-04-2022,,2022-2023
Customer 9,Product 8,May,2022,01-05-2022,,2022-2023
Customer 9,Product 8,June,2022,01-06-2022,,2022-2023
Customer 9,Product 8,July,2022,01-07-2022,,2022-2023
Customer 9,Product 8,August,2022,01-08-2022,,2022-2023
Customer 9,Product 8,September,2022,01-09-2022,,2022-2023
Customer 9,Product 8,October,2022,01-10-2022,,2022-2023
Customer 9,Product 8,November,2022,01-11-2022,,2022-2023
Customer 9,Product 8,December,2022,01-12-2022,,2022-2023
Customer 9,Product 8,January,2023,01-01-2023,6822979,2022-2023
Customer 9,Product 8,February,2023,01-02-2023,1191492,2022-2023
Customer 9,Product 8,March,2023,01-03-2023,650467,2022-2023
Customer 9,Product 8,April,2023,01-04-2023,414123,2023-2024
Customer 9,Product 8,May,2023,01-05-2023,227115,2023-2024
Customer 9,Product 8,June,2023,01-06-2023,1333720,2023-2024
Customer 9,Product 8,July,2023,01-07-2023,3907332,2023-2024
Customer 9,Product 8,August,2023,01-08-2023,,2023-2024
Customer 9,Product 8,September,2023,01-09-2023,,2023-2024
Customer 9,Product 8,October,2023,01-10-2023,,2023-2024
Customer 9,Product 8,November,2023,01-11-2023,,2023-2024
Customer 9,Product 8,December,2023,01-12-2023,,2023-2024
Customer 9,Product 8,January,2024,01-01-2024,,2023-2024
Customer 9,Product 8,February,2024,01-02-2024,,2023-2024
Customer 9,Product 8,March,2024,01-03-2024,,2023-2024
Customer 9,Product 8,April,2024,01-04-2024,,2024-2025
Customer 9,Product 8,May,2024,01-05-2024,,2024-2025
Customer 9,Product 8,June,2024,01-06-2024,,2024-2025
Customer 9,Product 8,July,2024,01-07-2024,,2024-2025
Customer 9,Product 8,August,2024,01-08-2024,,2024-2025
Customer 9,Product 8,September,2024,01-09-2024,,2024-2025
Customer 9,Product 8,October,2024,01-10-2024,,2024-2025
Customer 9,Product 8,November,2024,01-11-2024,,2024-2025
Customer 9,Product 8,December,2024,01-12-2024,,2024-2025
Customer 9,Product 8,January,2025,01-01-2025,,2024-2025
Customer 9,Product 8,February,2025,01-02-2025,,2024-2025
Customer 9,Product 8,March,2025,01-03-2025,,2024-2025
Customer 9,Product 9,April,2021,01-04-2021,2795516,2021-2022
Customer 9,Product 9,May,2021,01-05-2021,7906552,2021-2022
Customer 9,Product 9,June,2021,01-06-2021,8881365,2021-2022
Customer 9,Product 9,July,2021,01-07-2021,5181389,2021-2022
Customer 9,Product 9,August,2021,01-08-2021,7277704,2021-2022
Customer 9,Product 9,September,2021,01-09-2021,6557426,2021-2022
Customer 9,Product 9,October,2021,01-10-2021,6351438,2021-2022
Customer 9,Product 9,November,2021,01-11-2021,4849190,2021-2022
Customer 9,Product 9,December,2021,01-12-2021,330064,2021-2022
