Month,Depot,SKU,Forecast,Validty,Product Category,Active
01-06-2025,Depot E,SKU-1869,25,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1951,35,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1870,256,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1979,22,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1871,9,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1931,9,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1932,5,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1933,12,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1905,1,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1872,43,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1953,2,INvalid,Product D,Not Active
01-06-2025,Depot E,SKU-1906,6,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1907,5,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1984,6,INvalid,Product D,Active
01-06-2025,Depot E,SKU-2037,25,INvalid,Product D,Not Active
01-06-2025,Depot E,SKU-1987,12,INvalid,Product D,Not Active
01-06-2025,Depot E,SKU-2038,140,INvalid,Product D,Not Active
01-06-2025,Depot E,SKU-1874,47,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1991,42,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1890,7,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1909,7,INvalid,Product D,Active
01-06-2025,Depot E,SKU-1913,36,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1930,1105,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1864,278,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1865,1239,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1888,212,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1889,194,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1898,587,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1963,110,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-1904,12,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-1926,7,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-1927,24,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-1928,48,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-2031,6,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-2048,6,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-1868,15,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1869,16,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1951,6,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1870,68,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1871,3,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1931,5,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1932,35,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1933,7,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1872,2,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1953,7,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-1987,36,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-2038,36,INvalid,Product D,Not Active
01-06-2025,Depot F,SKU-1874,6,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1900,76,INvalid,Product D,Active
01-06-2025,Depot F,SKU-1901,116,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1930,48,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1887,2,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1896,12,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1897,251,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1960,80,INvalid,Product D,Not Active
01-06-2025,Depot H,SKU-1962,6,INvalid,Product D,Not Active
01-06-2025,Depot H,SKU-1963,32,INvalid,Product D,Not Active
01-06-2025,Depot H,SKU-1964,12,INvalid,Product D,Not Active
01-06-2025,Depot H,SKU-1917,5,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1899,65,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1920,5,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1922,5,INvalid,Product D,Not Active
01-06-2025,Depot H,SKU-1973,10,INvalid,Product D,Not Active
01-06-2025,Depot H,SKU-1867,31,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1928,17,INvalid,Product D,Not Active
01-06-2025,Depot H,SKU-1868,5,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1949,8,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1869,4,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1951,8,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1952,6,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1871,8,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1932,43,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1933,3,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1905,8,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1906,8,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1934,4,INvalid,Product D,Active
01-06-2025,Depot H,SKU-2038,57,INvalid,Product D,Not Active
01-06-2025,Depot H,SKU-1900,22,INvalid,Product D,Active
01-06-2025,Depot H,SKU-1901,81,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1930,45,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1887,153,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1893,58,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1894,68,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1895,43,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1959,37,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1960,122,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1961,37,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1964,6,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1966,24,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1917,30,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1918,5,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1919,11,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1899,131,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1920,37,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1921,45,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1970,7,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1923,28,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1973,8,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1904,8,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1925,4,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1926,13,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1944,47,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1927,11,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1928,15,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-2049,3,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1945,10,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1947,20,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1868,5,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1949,7,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1869,6,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1951,5,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1870,7,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1979,6,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1871,1,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1981,1,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1931,9,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1932,78,INvalid,Product D,Active
01-06-2025,Depot I,SKU-2043,1,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1933,2,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1934,43,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1983,6,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1987,15,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-2038,18,INvalid,Product D,Not Active
01-06-2025,Depot I,SKU-1908,6,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1909,25,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1913,25,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1900,91,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1901,101,INvalid,Product D,Active
01-06-2025,Depot I,SKU-2039,3,INvalid,Product D,Active
01-06-2025,Depot I,SKU-1892,3,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1930,153,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1887,64,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1893,47,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1894,48,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1895,58,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1888,41,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1889,44,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1897,25,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1898,77,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1962,12,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1920,13,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1923,4,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1925,13,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1926,3,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1866,39,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1976,11,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1927,42,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1928,19,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1945,10,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1946,8,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1947,7,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1868,10,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1948,4,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1949,4,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1869,36,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1950,13,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1951,3,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1870,8,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1952,5,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1979,4,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1871,3,INvalid,Product D,Active
01-06-2025,Depot J,SKU-2034,6,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1980,1,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1981,5,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1931,3,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1932,1,INvalid,Product D,Active
01-06-2025,Depot J,SKU-2042,1,INvalid,Product D,Active
01-06-2025,Depot J,SKU-2043,7,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1933,2,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1872,5,INvalid,Product D,Active
01-06-2025,Depot J,SKU-2050,1,INvalid,Product D,Active
01-06-2025,Depot J,SKU-2045,4,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1934,3,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1907,6,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1983,5,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1954,29,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1955,9,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1956,3,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1986,89,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1957,5,INvalid,Product D,Active
01-06-2025,Depot J,SKU-2037,6,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1987,12,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1988,3,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1989,6,INvalid,Product D,Not Active
01-06-2025,Depot J,SKU-1874,6,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1909,5,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1900,22,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1901,5,INvalid,Product D,Active
01-06-2025,Depot J,SKU-2001,6,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1886,3,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1891,2,INvalid,Product D,Active
01-06-2025,Depot J,SKU-1892,13,INvalid,Product D,Active
01-06-2025,Depot J,SKU-2009,4,INvalid,Product D,Active
01-06-2025,Depot J,SKU-2010,66,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1930,304,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1887,398,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1893,190,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1864,870,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1894,46,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1865,796,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1895,56,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1888,330,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1896,63,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1889,782,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1897,89,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1898,581,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1941,191,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1942,100,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1958,198,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1959,107,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1960,12,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1961,36,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1902,36,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1966,52,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1917,8,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1918,51,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1919,24,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1899,126,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1920,13,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1921,161,INvalid,Product D,Active
01-06-2025,Depot K,SKU-2051,12,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-2052,20,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1968,27,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1922,17,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1970,3,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1923,10,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-2053,6,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1903,4,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1904,50,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1924,13,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1925,3,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1926,10,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1944,4,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1866,427,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1867,483,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1928,3,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1945,28,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1946,9,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1947,10,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1868,51,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1948,8,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1949,24,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1869,43,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1950,10,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1951,8,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1870,44,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1952,8,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1979,6,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1871,18,INvalid,Product D,Active
01-06-2025,Depot K,SKU-2034,6,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1932,18,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1905,14,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1872,3,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1906,16,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1934,2,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1907,14,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1955,71,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1956,99,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1986,197,INvalid,Product D,Active
01-06-2025,Depot K,SKU-2037,6,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1987,6,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-2038,13,INvalid,Product D,Not Active
01-06-2025,Depot K,SKU-1990,6,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1874,6,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1991,6,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1908,14,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1890,23,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1909,16,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1900,25,INvalid,Product D,Active
01-06-2025,Depot K,SKU-2039,3,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1891,12,INvalid,Product D,Active
01-06-2025,Depot K,SKU-1892,18,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1930,326,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1887,321,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1893,3170,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1864,2503,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1894,3424,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1865,1429,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1895,1064,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1888,869,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1896,1259,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1889,684,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1897,3240,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1898,853,INvalid,Product D,Active
01-06-2025,Depot L,SKU-2047,38,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1941,8,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1942,116,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1965,12,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1966,10,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1917,6,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1918,6,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1919,12,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1899,64,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1920,26,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1921,104,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1973,6,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1904,6,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1924,3,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1925,5,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1926,34,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1866,1142,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1867,1053,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1977,7,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-2054,3,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1927,11,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1928,52,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1945,17,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1947,11,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1868,37,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1949,11,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1869,10,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1951,17,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1870,16,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1979,6,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1871,9,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1931,4,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1932,30,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1933,7,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1905,6,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1872,27,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1906,9,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1934,6,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1907,4,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1982,12,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1983,12,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1987,133,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-2038,31,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1988,6,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1989,6,INvalid,Product D,Not Active
01-06-2025,Depot L,SKU-1874,9,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1991,14,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1890,78,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1909,8,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1913,6,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1900,299,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1901,507,INvalid,Product D,Active
01-06-2025,Depot L,SKU-2002,12,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1891,3,INvalid,Product D,Active
01-06-2025,Depot L,SKU-1892,6,INvalid,Product D,Active
01-06-2025,Depot L,SKU-2009,9,INvalid,Product D,Active
01-06-2025,Depot L,SKU-2010,9,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1930,187,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1893,594,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1894,1007,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1895,180,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1896,445,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1897,362,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1941,163,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1942,165,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1960,22,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1961,34,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1962,26,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1902,139,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1963,13,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1964,66,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1965,10,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1966,22,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1917,372,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1918,41,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1919,55,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1920,154,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1921,59,INvalid,Product D,Active
01-06-2025,Depot M,SKU-1967,12,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1968,4,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1969,5,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1922,3,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1970,12,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1923,11,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1903,4,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1973,12,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1904,7,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1975,6,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1924,12,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1925,6,INvalid,Product D,Not Active
01-06-2025,Depot M,SKU-1926,4,INvalid,Product D,Not Active
