Invoice,Category,SKU,Customer,Frequency,Quantity,Transact,RecencyED,RecencySD,Month
2025-02-28,Category A,SKU-65092,Customer 039,59,750,24674,323 days,31 days,February
2025-02-28,Category A,SKU-65093,Customer 010,59,375,12078,323 days,31 days,February
2025-08-03,Category A,SKU-65094,Customer 090,8,150,672,331 days,23 days,August
2025-08-03,Category A,SKU-65095,Customer 090,4,100,616,331 days,23 days,August
2025-03-19,Category A,SKU-65096,Customer 024,53,450,2840,342 days,12 days,March
2025-03-19,Category A,SKU-65097,Customer 090,9,375,1282,342 days,12 days,March
2025-03-20,Category A,SKU-65098,Customer 024,29,750,3015,343 days,11 days,March
2025-03-21,Category A,SKU-65099,Customer 151,35,150,7623,344 days,10 days,March
2025-03-21,Category A,SKU-65100,Customer 052,59,150,4935,344 days,10 days,March
2025-03-24,Category A,SKU-65101,Customer 025,29,750,3015,347 days,7 days,March
2025-03-24,Category A,SKU-65102,Customer 025,53,450,2840,347 days,7 days,March
2025-03-24,Category A,SKU-65103,Customer 025,35,75,3852,347 days,7 days,March
2025-03-24,Category A,SKU-65104,Customer 025,59,300,10389,347 days,7 days,March
2025-03-25,Category A,SKU-65105,Customer 103,35,975,49550,348 days,6 days,March
2025-03-26,Category A,SKU-65106,Customer 035,3,100,1059,349 days,5 days,March
2025-03-26,Category A,SKU-65107,Customer 035,7,100,1144,349 days,5 days,March
2025-03-26,Category A,SKU-65108,Customer 035,12,150,1716,349 days,5 days,March
2025-03-26,Category A,SKU-65109,Customer 035,12,150,1716,349 days,5 days,March
2025-03-26,Category A,SKU-65110,Customer 035,13,150,1901,349 days,5 days,March
2025-03-26,Category A,SKU-65111,Customer 035,13,150,1901,349 days,5 days,March
2025-03-27,Category A,SKU-65112,Customer 106,3,20,203,350 days,4 days,March
2025-03-27,Category A,SKU-65113,Customer 106,7,20,220,350 days,4 days,March
2025-03-27,Category A,SKU-65114,Customer 106,7,20,220,350 days,4 days,March
2025-03-27,Category A,SKU-65115,Customer 106,12,15,165,350 days,4 days,March
2025-03-27,Category A,SKU-65116,Customer 106,13,15,182,350 days,4 days,March
2025-03-27,Category A,SKU-65117,Customer 106,13,15,183,350 days,4 days,March
2025-03-30,Category A,SKU-65118,Customer 039,29,4800,18525,353 days,1 days,March
2025-03-31,Category A,SKU-65119,Customer 016,53,450,2840,354 days,0 days,March
2025-03-31,Category A,SKU-65120,Customer 039,53,2160,13084,354 days,0 days,March
2025-03-31,Category A,SKU-65121,Customer 048,53,450,2840,354 days,0 days,March
2025-03-31,Category A,SKU-65122,Customer 027,53,180,1136,354 days,0 days,March
2025-03-31,Category A,SKU-65123,Customer 018,1,20,291,354 days,0 days,March
2025-03-31,Category A,SKU-65124,Customer 018,2,20,299,354 days,0 days,March
2025-03-31,Category A,SKU-65125,Customer 018,2,20,306,354 days,0 days,March
2025-03-31,Category A,SKU-65126,Customer 010,4,150,9893,354 days,0 days,March
2024-04-16,Category A,SKU-65127,Customer 134,64,450,16020,5 days,349 days,April
2024-04-16,Category A,SKU-65128,Customer 004,64,375,13211,5 days,349 days,April
2024-04-16,Category A,SKU-65129,Customer 037,64,150,5340,5 days,349 days,April
2024-04-16,Category A,SKU-65130,Customer 018,64,750,26423,5 days,349 days,April
2024-04-18,Category A,SKU-65131,Customer 144,64,150,5396,7 days,347 days,April
2024-04-30,Category A,SKU-65132,Customer 155,64,375,12683,19 days,335 days,April
2024-04-30,Category A,SKU-65133,Customer 010,64,375,12413,19 days,335 days,April
2024-04-30,Category A,SKU-65134,Customer 039,64,825,27902,19 days,335 days,April
2024-05-22,Category A,SKU-65135,Customer 004,64,225,7927,41 days,313 days,May
2024-05-23,Category A,SKU-65136,Customer 004,64,150,5285,42 days,312 days,May
2024-05-23,Category A,SKU-65137,Customer 004,64,150,5285,42 days,312 days,May
2024-05-24,Category A,SKU-65138,Customer 103,64,750,26422,43 days,311 days,May
2024-05-25,Category A,SKU-65139,Customer 037,64,300,10680,44 days,310 days,May
2024-05-25,Category A,SKU-65140,Customer 038,64,450,16020,44 days,310 days,May
2024-05-30,Category A,SKU-65141,Customer 039,64,375,12683,49 days,305 days,May
2024-05-31,Category A,SKU-65142,Customer 010,64,375,12413,50 days,304 days,May
2024-07-06,Category A,SKU-65143,Customer 038,64,450,16794,57 days,297 days,July
2024-08-06,Category A,SKU-65144,Customer 090,64,375,13298,58 days,296 days,August
2024-06-17,Category A,SKU-65145,Customer 018,64,375,13852,67 days,287 days,June
2024-06-17,Category A,SKU-65146,Customer 103,64,750,28988,67 days,287 days,June
2024-06-22,Category A,SKU-65147,Customer 018,64,150,5541,72 days,282 days,June
2024-06-29,Category A,SKU-65148,Customer 037,64,375,15165,79 days,275 days,June
2024-06-30,Category A,SKU-65149,Customer 018,64,225,8311,80 days,274 days,June
2024-07-29,Category A,SKU-65150,Customer 037,64,150,5961,109 days,245 days,July
2024-07-31,Category A,SKU-65151,Customer 037,64,300,11922,111 days,243 days,July
2024-07-31,Category A,SKU-65152,Customer 040,64,75,2950,111 days,243 days,July
2024-08-20,Category A,SKU-65153,Customer 045,64,375,14385,131 days,223 days,August
2024-08-26,Category A,SKU-65154,Customer 166,64,150,5694,137 days,217 days,August
2024-10-29,Category A,SKU-65155,Customer 166,64,375,14081,201 days,153 days,October
2024-10-29,Category A,SKU-65156,Customer 166,64,300,11265,201 days,153 days,October
2024-10-29,Category A,SKU-65157,Customer 166,64,150,5632,201 days,153 days,October
2024-10-29,Category A,SKU-65158,Customer 011,64,150,5521,201 days,153 days,October
2024-10-29,Category A,SKU-65159,Customer 038,64,225,8626,201 days,153 days,October
2024-10-29,Category A,SKU-65160,Customer 180,64,375,14081,201 days,153 days,October
2024-10-29,Category A,SKU-65161,Customer 106,64,750,27036,201 days,153 days,October
2024-10-29,Category A,SKU-65162,Customer 010,64,750,26468,201 days,153 days,October
2024-10-30,Category A,SKU-65163,Customer 180,64,375,14081,202 days,152 days,October
2024-12-11,Category A,SKU-65164,Customer 155,64,150,5407,215 days,139 days,December
2024-11-13,Category A,SKU-65165,Customer 139,64,300,11385,216 days,138 days,November
2024-11-15,Category A,SKU-65166,Customer 106,64,750,27036,218 days,136 days,November
2024-11-19,Category A,SKU-65167,Customer 037,64,150,5692,222 days,132 days,November
2024-11-19,Category A,SKU-65168,Customer 134,64,525,19714,222 days,132 days,November
2024-11-22,Category A,SKU-65169,Customer 039,64,600,21628,225 days,129 days,November
2024-11-29,Category A,SKU-65170,Customer 018,64,750,29138,232 days,122 days,November
2024-12-16,Category A,SKU-65171,Customer 039,64,300,11307,249 days,105 days,December
2024-12-17,Category A,SKU-65172,Customer 134,64,525,19713,250 days,104 days,December
2024-12-18,Category A,SKU-65173,Customer 155,64,375,13986,251 days,103 days,December
2024-12-20,Category A,SKU-65174,Customer 037,64,300,11778,253 days,101 days,December
2024-12-27,Category A,SKU-65175,Customer 010,64,750,27381,260 days,94 days,December
2024-12-30,Category A,SKU-65176,Customer 018,64,375,14568,263 days,91 days,December
2025-01-17,Category A,SKU-65177,Customer 039,64,900,33566,281 days,73 days,January
2025-01-29,Category A,SKU-65178,Customer 010,64,750,27381,293 days,61 days,January
2025-01-30,Category A,SKU-65179,Customer 151,64,150,5889,294 days,60 days,January
2025-01-31,Category A,SKU-65180,Customer 134,64,750,29138,295 days,59 days,January
2025-02-17,Category A,SKU-65181,Customer 134,64,750,29138,312 days,42 days,February
2025-02-17,Category A,SKU-65182,Customer 106,64,225,8392,312 days,42 days,February
2025-02-18,Category A,SKU-65183,Customer 037,64,150,5889,313 days,41 days,February
2025-02-28,Category A,SKU-65184,Customer 039,64,900,33212,323 days,31 days,February
2025-02-28,Category A,SKU-65185,Customer 010,64,750,27094,323 days,31 days,February
2025-03-24,Category A,SKU-65186,Customer 025,64,225,8741,347 days,7 days,March
2025-03-25,Category A,SKU-65187,Customer 103,64,750,28530,348 days,6 days,March
2025-03-26,Category A,SKU-65188,Customer 035,64,375,14265,349 days,5 days,March
2025-03-28,Category A,SKU-65189,Customer 045,64,375,14569,351 days,3 days,March
2025-03-29,Category A,SKU-65190,Customer 139,64,225,8741,352 days,2 days,March
2024-04-16,Category A,SKU-65191,Customer 134,89,100,4355,5 days,349 days,April
2024-04-16,Category A,SKU-65192,Customer 006,89,900,39195,5 days,349 days,April
2024-04-16,Category A,SKU-65193,Customer 037,89,150,6532,5 days,349 days,April
2024-04-18,Category A,SKU-65194,Customer 144,89,150,6600,7 days,347 days,April
2024-04-19,Category A,SKU-65195,Customer 096,89,250,10772,8 days,346 days,April
2024-04-25,Category A,SKU-65196,Customer 153,89,500,21775,14 days,340 days,April
2024-04-25,Category A,SKU-65197,Customer 007,89,350,14784,14 days,340 days,April
2024-04-30,Category A,SKU-65198,Customer 049,89,1000,41808,19 days,335 days,April
2024-04-30,Category A,SKU-65199,Customer 109,89,750,32317,19 days,335 days,April
2024-04-30,Category A,SKU-65200,Customer 096,89,400,17236,19 days,335 days,April
2024-04-30,Category A,SKU-65201,Customer 026,89,1250,53862,19 days,335 days,April
2024-04-30,Category A,SKU-65202,Customer 011,89,1300,56017,19 days,335 days,April
2024-04-30,Category A,SKU-65203,Customer 039,89,300,12410,19 days,335 days,April
2024-05-22,Category A,SKU-65204,Customer 032,89,150,6600,41 days,313 days,May
2024-05-22,Category A,SKU-65205,Customer 052,89,500,20904,41 days,313 days,May
2024-05-22,Category A,SKU-65206,Customer 004,89,400,17236,41 days,313 days,May
2024-05-23,Category A,SKU-65207,Customer 004,89,500,21545,42 days,312 days,May
2024-05-24,Category A,SKU-65208,Customer 103,89,1000,43090,43 days,311 days,May
2024-05-24,Category A,SKU-65209,Customer 056,89,500,21775,43 days,311 days,May
2024-05-24,Category A,SKU-65210,Customer 005,89,700,30485,43 days,311 days,May
2024-05-24,Category A,SKU-65211,Customer 109,89,900,38781,43 days,311 days,May
2024-05-25,Category A,SKU-65212,Customer 037,89,100,4355,44 days,310 days,May
2024-05-25,Category A,SKU-65213,Customer 155,89,3000,121478,44 days,310 days,May
2024-05-25,Category A,SKU-65214,Customer 038,89,300,13065,44 days,310 days,May
2024-05-28,Category A,SKU-65215,Customer 057,89,150,6205,47 days,307 days,May
2024-05-30,Category A,SKU-65216,Customer 060,89,250,11750,49 days,305 days,May
2024-05-30,Category A,SKU-65217,Customer 039,89,400,16547,49 days,305 days,May
2024-05-30,Category A,SKU-65218,Customer 096,89,500,23255,49 days,305 days,May
2024-07-06,Category A,SKU-65219,Customer 038,89,50,2350,57 days,297 days,July
2024-11-06,Category A,SKU-65220,Customer 018,89,250,11627,61 days,293 days,November
2024-11-06,Category A,SKU-65221,Customer 026,89,150,6977,61 days,293 days,November
2024-11-06,Category A,SKU-65222,Customer 062,89,300,13953,61 days,293 days,November
2024-12-06,Category A,SKU-65223,Customer 038,89,250,11750,62 days,292 days,December
2024-06-17,Category A,SKU-65224,Customer 026,89,1000,48940,67 days,287 days,June
2024-06-22,Category A,SKU-65225,Customer 018,89,150,6976,72 days,282 days,June
2024-06-29,Category A,SKU-65226,Customer 037,89,200,10230,79 days,275 days,June
2024-06-30,Category A,SKU-65227,Customer 005,89,400,21092,80 days,274 days,June
2024-07-18,Category A,SKU-65228,Customer 051,89,250,12655,98 days,256 days,July
2024-07-27,Category A,SKU-65229,Customer 052,89,250,12192,107 days,247 days,July
2024-07-29,Category A,SKU-65230,Customer 032,89,800,40640,109 days,245 days,July
2024-07-29,Category A,SKU-65231,Customer 037,89,50,2540,109 days,245 days,July
2024-07-31,Category A,SKU-65232,Customer 040,89,850,42729,111 days,243 days,July
2024-08-14,Category A,SKU-65233,Customer 026,89,250,12055,125 days,229 days,August
2024-08-20,Category A,SKU-65234,Customer 045,89,250,12182,131 days,223 days,August
2024-08-20,Category A,SKU-65235,Customer 172,89,250,12055,131 days,223 days,August
2024-08-22,Category A,SKU-65236,Customer 096,89,400,19288,133 days,221 days,August
2024-08-23,Category A,SKU-65237,Customer 026,89,1000,48220,134 days,220 days,August
2024-08-28,Category A,SKU-65238,Customer 006,89,500,24365,139 days,215 days,August
2024-08-28,Category A,SKU-65239,Customer 039,89,300,13887,139 days,215 days,August
2024-08-29,Category A,SKU-65240,Customer 037,89,150,7309,140 days,214 days,August
2024-08-31,Category A,SKU-65241,Customer 006,89,300,14619,142 days,212 days,August
2024-09-09,Category A,SKU-65242,Customer 011,89,100,4727,151 days,203 days,September
2024-09-18,Category A,SKU-65243,Customer 005,89,700,33775,160 days,194 days,September
2024-09-19,Category A,SKU-65244,Customer 097,89,1000,45830,161 days,193 days,September
2024-09-26,Category A,SKU-65245,Customer 054,89,500,24125,168 days,186 days,September
2024-09-27,Category A,SKU-65246,Customer 052,89,500,23160,169 days,185 days,September
2024-09-28,Category A,SKU-65247,Customer 097,89,1000,45830,170 days,184 days,September
2024-09-28,Category A,SKU-65248,Customer 039,89,200,9264,170 days,184 days,September
2024-09-30,Category A,SKU-65249,Customer 127,89,100,4825,172 days,182 days,September
2024-10-15,Category A,SKU-65250,Customer 006,89,500,24125,187 days,167 days,October
2024-10-22,Category A,SKU-65251,Customer 119,89,250,12188,194 days,160 days,October
2024-10-22,Category A,SKU-65252,Customer 106,89,250,11458,194 days,160 days,October
2024-10-27,Category A,SKU-65253,Customer 052,89,300,13749,199 days,155 days,October
2024-10-27,Category A,SKU-65254,Customer 052,89,300,13749,199 days,155 days,October
2024-10-30,Category A,SKU-65255,Customer 173,89,500,24375,202 days,152 days,October
2024-11-15,Category A,SKU-65256,Customer 106,89,250,11458,218 days,136 days,November
2024-11-19,Category A,SKU-65257,Customer 037,89,100,4825,222 days,132 days,November
2024-11-19,Category A,SKU-65258,Customer 096,89,250,11935,222 days,132 days,November
2024-11-28,Category A,SKU-65259,Customer 103,89,250,11935,231 days,123 days,November
2024-12-16,Category A,SKU-65260,Customer 051,89,250,12036,249 days,105 days,December
2024-12-20,Category A,SKU-65261,Customer 052,89,250,11786,253 days,101 days,December
2024-12-20,Category A,SKU-65262,Customer 037,89,100,4963,253 days,101 days,December
2024-12-25,Category A,SKU-65263,Customer 011,89,450,22334,258 days,96 days,December
2024-12-28,Category A,SKU-65264,Customer 032,89,600,29778,261 days,93 days,December
2024-12-28,Category A,SKU-65265,Customer 051,89,500,24072,261 days,93 days,December
2024-12-30,Category A,SKU-65266,Customer 005,89,800,39704,263 days,91 days,December
2025-01-13,Category A,SKU-65267,Customer 070,89,50,2407,277 days,77 days,January
2025-01-16,Category A,SKU-65268,Customer 052,89,250,11786,280 days,74 days,January
2025-01-17,Category A,SKU-65269,Customer 039,89,150,7072,281 days,73 days,January
2025-01-30,Category A,SKU-65270,Customer 151,89,200,9926,294 days,60 days,January
2025-01-30,Category A,SKU-65271,Customer 026,89,650,31921,294 days,60 days,January
2025-01-31,Category A,SKU-65272,Customer 149,89,500,24555,295 days,59 days,January
2025-01-31,Category A,SKU-65273,Customer 063,89,800,39704,295 days,59 days,January
2025-02-18,Category A,SKU-65274,Customer 037,89,100,4963,313 days,41 days,February
2025-10-03,Category A,SKU-65275,Customer 051,89,400,18658,333 days,21 days,October
2025-03-21,Category A,SKU-65276,Customer 151,89,400,19236,344 days,10 days,March
2025-03-24,Category A,SKU-65277,Customer 026,89,250,12023,347 days,7 days,March
2025-03-24,Category A,SKU-65278,Customer 025,89,200,9718,347 days,7 days,March
2025-03-31,Category A,SKU-65279,Customer 027,89,250,12275,354 days,0 days,March
2024-04-16,Category A,SKU-65280,Customer 037,141,200,12372,5 days,349 days,April
2024-04-16,Category A,SKU-65281,Customer 093,141,750,44079,5 days,349 days,April
2024-04-29,Category A,SKU-65282,Customer 093,141,750,44079,18 days,336 days,April
2024-04-29,Category A,SKU-65283,Customer 103,141,1800,110196,18 days,336 days,April
2024-04-29,Category A,SKU-65284,Customer 046,141,300,18366,18 days,336 days,April
2024-04-29,Category A,SKU-65285,Customer 035,141,250,15305,18 days,336 days,April
2024-04-29,Category A,SKU-65286,Customer 159,141,550,33671,18 days,336 days,April
2024-04-29,Category A,SKU-65287,Customer 096,141,500,30610,18 days,336 days,April
2024-04-29,Category A,SKU-65288,Customer 057,141,500,29386,18 days,336 days,April
2024-04-29,Category A,SKU-65289,Customer 155,141,750,44079,18 days,336 days,April
2024-04-30,Category A,SKU-65290,Customer 023,141,900,52895,19 days,335 days,April
2024-04-30,Category A,SKU-65291,Customer 159,141,550,33671,19 days,335 days,April
2024-04-30,Category A,SKU-65292,Customer 150,141,1250,76525,19 days,335 days,April
2024-04-30,Category A,SKU-65293,Customer 061,141,500,29386,19 days,335 days,April
2024-04-30,Category A,SKU-65294,Customer 096,141,500,30610,19 days,335 days,April
2024-04-30,Category A,SKU-65295,Customer 155,141,1250,73464,19 days,335 days,April
2024-04-30,Category A,SKU-65296,Customer 062,141,400,24488,19 days,335 days,April
2024-04-30,Category A,SKU-65297,Customer 057,141,500,29386,19 days,335 days,April
2024-05-22,Category A,SKU-65298,Customer 052,141,100,5939,41 days,313 days,May
2024-05-22,Category A,SKU-65299,Customer 163,141,5000,287664,41 days,313 days,May
2024-05-23,Category A,SKU-65300,Customer 108,141,150,9183,42 days,312 days,May
