Month,Depot,SKU,Product,Forecast,Accuracy
01-06-2025,Depot L,601032MB,MCB,603,84.63
01-06-2025,Depot L,601032MC,MCB,159,81.16
01-06-2025,Depot L,601040MB,MCB,7,81.88
01-06-2025,Depot L,601040MC,MCB,1,82.61
01-06-2025,Depot L,601063MC,MCB,22,75.31
01-06-2025,Depot L,601206MC,MCB,2,75.71
01-06-2025,Depot L,601210MC,MCB,2,82.92
01-06-2025,Depot L,601216MC,MCB,1,80.87
01-06-2025,Depot L,601220MC,MCB,1,77.71
01-06-2025,Depot L,601225MC,MCB,2,79.93
01-06-2025,Depot L,601232MC,MCB,12,77.88
01-06-2025,Depot L,601240MC,MCB,5,82.76
01-06-2025,Depot L,601263MC,MCB,19,82.97
01-06-2025,Depot L,601440MC,MCB,1,82.43
01-06-2025,Depot L,601463MC,MCB,1,81.6
01-06-2025,Depot L,601532MC,MCB,1,75.38
01-06-2025,Depot L,601540MC,MCB,1,79.76
01-06-2025,Depot L,601563MC,MCB,6,79.63
01-06-2025,Depot L,602240IS,MCB,213,82.59
01-06-2025,Depot L,602263IS,MCB,196,77.24
01-06-2025,Depot L,602363IS,MCB,1,78.35
01-06-2025,Depot L,602432IS,MCB,1,84.05
01-06-2025,Depot L,602440IS,MCB,2,81.05
01-06-2025,Depot L,602463IS,MCB,10,85.05
01-06-2025,Depot L,604104DDE,MCB,3,76.58
01-06-2025,Depot L,604106DD,MCB,2,80.43
01-06-2025,Depot L,604106DDE,MCB,7,75.85
01-06-2025,Depot L,604108DD,MCB,2,79.14
01-06-2025,Depot L,604108DDE,MCB,2,85.02
01-06-2025,Depot L,604112DD,MCB,3,82.52
01-06-2025,Depot L,604112DDE,MCB,3,81.95
01-06-2025,Depot L,604116DD,MCB,1,78.29
01-06-2025,Depot L,604116DDE,MCB,2,83.92
01-06-2025,Depot L,604204DD8,MCB,1,75.88
01-06-2025,Depot L,604204DDE,MCB,6,77.88
01-06-2025,Depot L,604206DD8,MCB,1,78.44
01-06-2025,Depot L,604206DDA,MCB,1,76.7
01-06-2025,Depot L,604206DDE,MCB,5,82.13
01-06-2025,Depot L,604208DDA,MCB,2,84.87
01-06-2025,Depot L,604208DDE,MCB,1,82.88
01-06-2025,Depot L,604212DDA,MCB,1,82.88
01-06-2025,Depot L,604212DDE,MCB,2,79.82
01-06-2025,Depot L,604216DDA,MCB,2,82.06
01-06-2025,Depot L,605240CO,MCB,25,77.72
01-06-2025,Depot L,605263CO,MCB,6,77.25
01-06-2025,Depot L,605440CO,MCB,1,81.34
01-06-2025,Depot L,605463CO,MCB,1,75.82
01-06-2025,Depot L,62DP-100-R40,MCB,2,83.05
01-06-2025,Depot L,62DP-100-R63,MCB,3,83.96
01-06-2025,Depot L,62DP-30-R40,MCB,15,78.57
01-06-2025,Depot L,62DP-30-R63,MCB,1,78.01
01-06-2025,Depot L,62DP-CO25,MCB,1,77.56
01-06-2025,Depot L,62DP-CO40,MCB,56,78.84
01-06-2025,Depot L,62DP-CO63,MCB,94,83.27
01-06-2025,Depot L,62FP-300-R25,MCB,2,80.46
01-06-2025,Depot L,62FP-30-R40,MCB,1,78.76
01-06-2025,Depot L,62FP-30-R63,MCB,1,82.72
01-06-2025,Depot L,62FP-CO40,MCB,2,75.28
01-06-2025,Depot L,62FP-CO63,MCB,2,76.79
01-06-2025,Depot M,601006MB,MCB,35,79.42
01-06-2025,Depot M,601010MB,MCB,111,79.25
01-06-2025,Depot M,601016MB,MCB,187,75.23
01-06-2025,Depot M,601020MB,MCB,34,79.52
01-06-2025,Depot M,601025MB,MCB,83,75.6
01-06-2025,Depot M,601032MB,MCB,67,75.69
01-06-2025,Depot M,601040MC,MCB,30,77.7
01-06-2025,Depot M,601063MC,MCB,31,75.33
01-06-2025,Depot M,601116MC,MCB,4,83.4
01-06-2025,Depot M,601120MC,MCB,6,77.58
01-06-2025,Depot M,601125MC,MCB,5,76.78
01-06-2025,Depot M,601132MC,MCB,26,84.65
01-06-2025,Depot M,601140MC,MCB,2,81.25
01-06-2025,Depot M,601163MC,MCB,12,76.93
01-06-2025,Depot M,601206MC,MCB,2,84.18
01-06-2025,Depot M,601210MC,MCB,4,80.3
01-06-2025,Depot M,601216MC,MCB,69,75.89
01-06-2025,Depot M,601220MC,MCB,8,84.92
01-06-2025,Depot M,601225MC,MCB,10,75.16
01-06-2025,Depot M,601240MC,MCB,29,79.39
01-06-2025,Depot M,601263MC,MCB,11,82.76
01-06-2025,Depot M,601316MC,MCB,2,79.48
01-06-2025,Depot M,601320MC,MCB,1,77.8
01-06-2025,Depot M,601325MC,MCB,1,78.31
01-06-2025,Depot M,601332MC,MCB,1,83.25
01-06-2025,Depot M,601340MC,MCB,2,77.95
01-06-2025,Depot M,601363MC,MCB,2,77.57
01-06-2025,Depot M,601432MC,MCB,1,83.04
01-06-2025,Depot M,601440MC,MCB,2,77.03
01-06-2025,Depot M,601463MC,MCB,1,78.48
01-06-2025,Depot M,601525MC,MCB,1,80.6
01-06-2025,Depot M,601532MC,MCB,2,79.75
01-06-2025,Depot M,601540MC,MCB,1,75.59
01-06-2025,Depot M,601563MC,MCB,1,79.48
01-06-2025,Depot M,602140IS,MCB,3,79.65
01-06-2025,Depot M,602163IS,MCB,3,76.42
01-06-2025,Depot M,602232IS,MCB,10,79.51
01-06-2025,Depot M,602240IS,MCB,14,82.06
01-06-2025,Depot M,602263IS,MCB,0,77.86
01-06-2025,Depot M,602440IS,MCB,1,82.08
01-06-2025,Depot M,602463IS,MCB,2,77.94
01-06-2025,Depot M,603232100R,MCB,2,79.25
01-06-2025,Depot M,603463030R,MCB,1,84.49
01-06-2025,Depot M,604104DDE,MCB,1,76.72
01-06-2025,Depot M,604106DD,MCB,1,84.16
01-06-2025,Depot M,604106SDE,MCB,2,77.18
01-06-2025,Depot M,604108DD,MCB,7,84.04
01-06-2025,Depot M,604108SDE,MCB,3,75.56
01-06-2025,Depot M,604112DD,MCB,6,78.37
01-06-2025,Depot M,604116DD,MCB,1,75.98
01-06-2025,Depot M,604204DD8,MCB,4,83.29
01-06-2025,Depot M,604204DDE,MCB,8,77.09
01-06-2025,Depot M,604206DD8,MCB,4,77.65
01-06-2025,Depot M,604208DD,MCB,1,83.84
01-06-2025,Depot M,604208DDE,MCB,9,78.34
01-06-2025,Depot M,604212DDE,MCB,1,75.91
01-06-2025,Depot M,604216DDA,MCB,2,83.12
01-06-2025,Depot M,6042PE,MCB,48,75.52
01-06-2025,Depot M,6044ME,MCB,7,79.71
01-06-2025,Depot M,6044PE,MCB,5,82.42
01-06-2025,Depot M,6046ME,MCB,9,83.05
01-06-2025,Depot M,605225CO,MCB,4,76.74
01-06-2025,Depot M,605240CO,MCB,1,83.5
01-06-2025,Depot M,605263CO,MCB,1,82.64
01-06-2025,Depot M,605463CO,MCB,1,82.64
01-06-2025,Depot M,62DP-100-R32,MCB,2,79.93
01-06-2025,Depot M,62DP-100-R40,MCB,2,82.43
01-06-2025,Depot M,62DP-100-R63,MCB,1,79.73
01-06-2025,Depot M,62DP-300-R32,MCB,1,81.35
01-06-2025,Depot M,62DP-300-R40,MCB,16,75.69
01-06-2025,Depot M,62DP-300-R63,MCB,1,76.73
01-06-2025,Depot M,62DP-30-R16,MCB,4,79.55
01-06-2025,Depot M,62DP-30-R25,MCB,6,84.54
01-06-2025,Depot M,62DP-C16,MCB,320,81.9
01-06-2025,Depot M,62DP-C20,MCB,160,79.83
01-06-2025,Depot M,62DP-C25,MCB,72,84.34
01-06-2025,Depot M,62DP-I32,MCB,37,83.83
01-06-2025,Depot M,62DP-I63,MCB,61,83.03
01-06-2025,Depot M,62FP-100-R63,MCB,1,76.88
01-06-2025,Depot M,62FP-30-R63,MCB,1,83.76
01-06-2025,Depot M,62FP-C32,MCB,7,78.13
01-06-2025,Depot M,62FP-C40,MCB,2,81.25
01-06-2025,Depot M,62FP-C63,MCB,9,85.02
01-06-2025,Depot M,62FP-CO40,MCB,3,82.7
01-06-2025,Depot M,62FP-CO63,MCB,1,77.99
01-06-2025,Depot M,62FP-I32,MCB,9,84.88
01-06-2025,Depot M,62FP-I40,MCB,1,82.73
01-06-2025,Depot M,62FP-I63,MCB,4,76.53
01-06-2025,Depot M,62SP-B06,MCB,35,78.32
01-06-2025,Depot M,62SP-B10,MCB,144,77.79
01-06-2025,Depot M,62SP-B16,MCB,133,75.97
01-06-2025,Depot M,62SP-B20,MCB,23,76.68
01-06-2025,Depot M,62SP-C40,MCB,55,77.73
01-06-2025,Depot M,62SPN-C16,MCB,58,75.24
01-06-2025,Depot M,62SPN-C25,MCB,12,81.58
01-06-2025,Depot M,62SPN-C40,MCB,227,84.16
01-06-2025,Depot M,62SPN-C63,MCB,159,81.7
01-06-2025,Depot M,62TP-C32,MCB,34,76.0
01-06-2025,Depot M,62TP-C63,MCB,27,76.58
01-06-2025,Depot M,62TPN-C32,MCB,15,79.83
01-06-2025,Depot M,62TPN-C40,MCB,22,78.27
01-06-2025,Depot N,601006MB,MCB,203,79.96
01-06-2025,Depot N,601040MB,MCB,4,75.51
01-06-2025,Depot N,601040MC,MCB,23,82.47
01-06-2025,Depot N,601063MC,MCB,53,84.45
01-06-2025,Depot N,601125MC,MCB,2,77.2
01-06-2025,Depot N,601132MC,MCB,59,77.79
01-06-2025,Depot N,601163MC,MCB,7,77.21
01-06-2025,Depot N,601206MC,MCB,1,79.29
01-06-2025,Depot N,601210MC,MCB,4,80.77
01-06-2025,Depot N,601310MC,MCB,5,80.62
01-06-2025,Depot N,601316MC,MCB,2,79.74
01-06-2025,Depot N,601320MC,MCB,1,79.18
01-06-2025,Depot N,601325MC,MCB,6,81.44
01-06-2025,Depot N,601340MC,MCB,20,82.85
01-06-2025,Depot N,601432MC,MCB,22,80.48
01-06-2025,Depot N,601440MC,MCB,22,82.19
01-06-2025,Depot N,601463MC,MCB,18,76.84
01-06-2025,Depot N,601510MC,MCB,2,77.22
01-06-2025,Depot N,601516MC,MCB,13,83.16
01-06-2025,Depot N,601520MC,MCB,0,81.11
01-06-2025,Depot N,601525MC,MCB,6,79.64
01-06-2025,Depot N,602232IS,MCB,9,82.1
01-06-2025,Depot N,602340IS,MCB,5,76.34
01-06-2025,Depot N,602363IS,MCB,1,75.12
01-06-2025,Depot N,604104DDE,MCB,5,76.84
01-06-2025,Depot N,604106DD,MCB,2,80.06
01-06-2025,Depot N,604106DDE,MCB,11,76.08
01-06-2025,Depot N,604106SDE,MCB,2,78.34
01-06-2025,Depot N,604108DD,MCB,1,77.24
01-06-2025,Depot N,604108SDE,MCB,3,82.31
01-06-2025,Depot N,604112DD,MCB,0,84.3
01-06-2025,Depot N,604112SDE,MCB,2,75.51
01-06-2025,Depot N,604116DD,MCB,4,78.69
01-06-2025,Depot N,604116SDE,MCB,1,80.35
01-06-2025,Depot N,604204DD8,MCB,0,83.5
01-06-2025,Depot N,604204DDE,MCB,3,82.08
01-06-2025,Depot N,604204SDE,MCB,1,78.27
01-06-2025,Depot N,60420640PS,MCB,0,82.66
01-06-2025,Depot N,604206DD8,MCB,5,83.32
01-06-2025,Depot N,604206DDA,MCB,7,76.37
01-06-2025,Depot N,604206DDE,MCB,2,78.92
01-06-2025,Depot N,604208DD,MCB,3,81.23
01-06-2025,Depot N,604208DDA,MCB,10,76.24
01-06-2025,Depot N,604208DDE,MCB,4,82.49
01-06-2025,Depot N,604212DDA,MCB,2,83.78
01-06-2025,Depot N,604212DDE,MCB,2,80.34
01-06-2025,Depot N,604212TTDD,MCB,4,77.41
01-06-2025,Depot N,604216DDA,MCB,4,84.59
01-06-2025,Depot N,604220PS,MCB,2,76.28
01-06-2025,Depot N,6042ME,MCB,13,77.66
01-06-2025,Depot N,6044ME,MCB,25,75.94
01-06-2025,Depot N,6046ME,MCB,9,80.45
01-06-2025,Depot N,605225CO,MCB,2,81.94
01-06-2025,Depot N,605240CO,MCB,1,76.19
01-06-2025,Depot N,605263CO,MCB,16,80.56
01-06-2025,Depot N,605425CO,MCB,4,84.29
01-06-2025,Depot N,605440CO,MCB,1,81.47
01-06-2025,Depot N,605463CO,MCB,1,77.77
01-06-2025,Depot N,62DP-100-R16,MCB,1,83.21
01-06-2025,Depot N,62DP-100-R25,MCB,23,83.91
01-06-2025,Depot N,62DP-100-R32,MCB,24,82.92
01-06-2025,Depot N,62DP-100-R63,MCB,11,77.37
01-06-2025,Depot N,62DP-300-R25,MCB,1,80.25
01-06-2025,Depot N,62DP-300-R32,MCB,6,80.07
01-06-2025,Depot N,62DP-300-R40,MCB,1,77.14
01-06-2025,Depot N,62DP-300-R63,MCB,3,79.46
01-06-2025,Depot N,62DP-30-R25,MCB,27,82.06
01-06-2025,Depot N,62DP-30-R32,MCB,2,75.84
01-06-2025,Depot N,62DP-30-R63,MCB,4,75.75
01-06-2025,Depot N,62DP-CO25,MCB,65,78.95
01-06-2025,Depot N,62FP-100-R25,MCB,5,75.09
01-06-2025,Depot N,62FP-100-R32,MCB,1,83.7
01-06-2025,Depot N,62FP-100-R40,MCB,9,80.34
01-06-2025,Depot N,62FP-100-R63,MCB,6,75.07
01-06-2025,Depot N,62FP-300-R25,MCB,2,80.5
01-06-2025,Depot N,62FP-300-R32,MCB,2,77.49
01-06-2025,Depot N,62FP-300-R40,MCB,1,83.23
01-06-2025,Depot N,62FP-300-R63,MCB,7,78.35
01-06-2025,Depot N,62FP-30-R25,MCB,0,82.55
01-06-2025,Depot N,62FP-30-R32,MCB,1,79.78
01-06-2025,Depot N,62FP-30-R40,MCB,28,78.62
01-06-2025,Depot N,62FP-30-R63,MCB,0,83.31
01-06-2025,Depot N,62FP-CO25,MCB,5,82.6
01-06-2025,Depot N,62FP-CO40,MCB,4,77.17
01-06-2025,Depot N,62FP-CO63,MCB,8,78.87
01-06-2025,Depot O,601006MC,MCB,29,80.77
01-06-2025,Depot O,601010MB,MCB,18,79.15
01-06-2025,Depot O,601032MB,MCB,37,79.02
01-06-2025,Depot O,601040MC,MCB,1,84.77
01-06-2025,Depot O,601063MC,MCB,84,76.27
01-06-2025,Depot O,601210MC,MCB,2,75.99
01-06-2025,Depot O,601216MC,MCB,20,85.0
01-06-2025,Depot O,601220MC,MCB,6,81.59
01-06-2025,Depot O,601225MC,MCB,2,80.99
01-06-2025,Depot O,601240MC,MCB,17,75.61
01-06-2025,Depot O,601263MC,MCB,21,79.68
01-06-2025,Depot O,601306MC,MCB,32,81.57
01-06-2025,Depot O,601310MC,MCB,75,75.91
01-06-2025,Depot O,601316MC,MCB,1,80.36
01-06-2025,Depot O,601320MC,MCB,1,83.21
01-06-2025,Depot O,601325MC,MCB,1,83.22
01-06-2025,Depot O,601332MC,MCB,10,82.65
01-06-2025,Depot O,601340MC,MCB,2,82.51
01-06-2025,Depot O,601363MC,MCB,1,75.68
01-06-2025,Depot O,601416MC,MCB,1,75.95
01-06-2025,Depot O,601425MC,MCB,0,75.37
01-06-2025,Depot O,601432MC,MCB,11,84.99
01-06-2025,Depot O,601440MC,MCB,7,81.24
01-06-2025,Depot O,601540MC,MCB,2,80.25
01-06-2025,Depot O,601563MC,MCB,0,79.83
01-06-2025,Depot O,602232IS,MCB,9,77.02
01-06-2025,Depot O,602240IS,MCB,20,78.06
01-06-2025,Depot O,602263IS,MCB,4,75.38
01-06-2025,Depot O,602440IS,MCB,1,81.89
01-06-2025,Depot O,602463IS,MCB,7,84.09
01-06-2025,Depot O,603232100R,MCB,1,79.4
01-06-2025,Depot O,603240100R,MCB,1,79.99
01-06-2025,Depot O,604104DDE,MCB,1,80.56
01-06-2025,Depot O,604104SDE,MCB,2,75.95
01-06-2025,Depot O,604106DDE,MCB,7,80.48
01-06-2025,Depot O,604106SDE,MCB,2,84.42
01-06-2025,Depot O,604108DDE,MCB,2,83.85
01-06-2025,Depot O,604108SDE,MCB,1,84.02
01-06-2025,Depot O,604112DDE,MCB,5,76.52
01-06-2025,Depot O,604112SDE,MCB,1,78.56
01-06-2025,Depot O,604116DDE,MCB,2,80.38
01-06-2025,Depot O,60420463PS,MCB,0,76.64
01-06-2025,Depot O,604204DDE,MCB,4,76.65
01-06-2025,Depot O,604206DDE,MCB,2,80.17
01-06-2025,Depot O,604212DDA,MCB,1,77.86
01-06-2025,Depot O,605240CO,MCB,1,78.05
01-06-2025,Depot O,605263CO,MCB,1,76.96
01-06-2025,Depot O,605440CO,MCB,1,80.23
01-06-2025,Depot O,605463CO,MCB,1,76.59
01-06-2025,Depot O,62FP-100-R63,MCB,1,80.97
01-06-2025,Depot O,62FP-300-R25,MCB,1,81.63
01-06-2025,Depot O,62FP-300-R32,MCB,3,79.2
01-06-2025,Depot O,62FP-30-R25,MCB,1,78.31
01-06-2025,Depot O,62FP-30-R32,MCB,2,83.98
01-06-2025,Depot O,62FP-30-R40,MCB,1,75.88
01-06-2025,Depot O,62FP-CO40,MCB,1,80.62
01-06-2025,Depot P,601006MC,MCB,2,81.16
01-06-2025,Depot P,601020MB,MCB,37,79.22
01-06-2025,Depot P,601025MB,MCB,5,79.65
01-06-2025,Depot P,601025MC,MCB,9,82.56
01-06-2025,Depot P,601032MB,MCB,5,84.76
01-06-2025,Depot P,601032MC,MCB,2,78.35
01-06-2025,Depot P,601040MC,MCB,2,78.64
01-06-2025,Depot P,601063MC,MCB,2,84.96
01-06-2025,Depot P,601110MC,MCB,9,77.59
01-06-2025,Depot P,601116MC,MCB,18,82.45
01-06-2025,Depot P,601120MC,MCB,18,80.08
01-06-2025,Depot P,601125MC,MCB,19,84.19
01-06-2025,Depot P,601132MC,MCB,18,81.86
01-06-2025,Depot P,601140MC,MCB,1,82.8
01-06-2025,Depot P,601163MC,MCB,1,82.46
01-06-2025,Depot P,601206MC,MCB,4,79.06
01-06-2025,Depot P,601210MC,MCB,7,82.93
01-06-2025,Depot P,601216MC,MCB,2,78.04
01-06-2025,Depot P,601220MC,MCB,5,79.78
01-06-2025,Depot P,601225MC,MCB,2,77.5
01-06-2025,Depot P,601232MC,MCB,10,78.88
01-06-2025,Depot P,601240MC,MCB,2,75.46
01-06-2025,Depot P,601263MC,MCB,1,79.21
01-06-2025,Depot P,601306MC,MCB,0,82.6
01-06-2025,Depot P,601310MC,MCB,1,76.15
01-06-2025,Depot P,601316MC,MCB,1,75.76
01-06-2025,Depot P,601320MC,MCB,1,84.59
01-06-2025,Depot P,601325MC,MCB,3,83.86
01-06-2025,Depot P,601332MC,MCB,2,76.62
01-06-2025,Depot P,601340MC,MCB,4,83.77
01-06-2025,Depot P,601363MC,MCB,1,75.08
01-06-2025,Depot P,601416MC,MCB,2,77.76
01-06-2025,Depot P,601420MC,MCB,1,79.8
01-06-2025,Depot P,601425MC,MCB,8,78.25
01-06-2025,Depot P,601432MC,MCB,7,75.49
01-06-2025,Depot P,601440MC,MCB,1,80.91
01-06-2025,Depot P,601463MC,MCB,0,82.94
01-06-2025,Depot P,601520MC,MCB,1,76.72
01-06-2025,Depot P,601525MC,MCB,1,81.35
01-06-2025,Depot P,601532MC,MCB,4,77.75
01-06-2025,Depot P,601540MC,MCB,5,76.8
01-06-2025,Depot P,601563MC,MCB,12,76.33
01-06-2025,Depot P,602140IS,MCB,2,78.1
01-06-2025,Depot P,602232IS,MCB,7,81.3
01-06-2025,Depot P,602240IS,MCB,3,76.35
01-06-2025,Depot P,602263IS,MCB,1,84.61
01-06-2025,Depot P,602340IS,MCB,1,79.94
01-06-2025,Depot P,602440IS,MCB,1,79.7
01-06-2025,Depot P,602463IS,MCB,1,80.13
01-06-2025,Depot P,603232100R,MCB,2,80.08
01-06-2025,Depot P,603232300R,MCB,2,79.59
01-06-2025,Depot P,603240100R,MCB,2,78.4
01-06-2025,Depot P,603240300R,MCB,2,78.57
01-06-2025,Depot P,603263030R,MCB,1,75.91
01-06-2025,Depot P,603440100R,MCB,0,76.31
01-06-2025,Depot P,603463300R,MCB,0,77.12
01-06-2025,Depot P,604106DDE,MCB,13,75.71
01-06-2025,Depot P,604108DD,MCB,1,79.0
01-06-2025,Depot P,604112DD,MCB,0,84.55
01-06-2025,Depot P,604116DD,MCB,1,81.27
01-06-2025,Depot P,604116DDE,MCB,8,85.04
01-06-2025,Depot P,604204DD8,MCB,3,79.81
01-06-2025,Depot P,604204DDE,MCB,7,83.75
01-06-2025,Depot P,604206DDA,MCB,6,79.28
01-06-2025,Depot P,604206DDE,MCB,15,83.29
01-06-2025,Depot P,604208DDA,MCB,3,80.9
01-06-2025,Depot P,604208DDE,MCB,2,82.39
01-06-2025,Depot P,604212DDA,MCB,13,79.63
01-06-2025,Depot P,604212DDE,MCB,1,81.93
01-06-2025,Depot P,604216DDA,MCB,4,76.88
01-06-2025,Depot P,6042PE,MCB,7,83.2
01-06-2025,Depot P,6044ME,MCB,1,77.81
01-06-2025,Depot P,6044PE,MCB,2,83.26
01-06-2025,Depot P,605225CO,MCB,3,82.04
01-06-2025,Depot P,605240CO,MCB,2,84.22
01-06-2025,Depot P,605263CO,MCB,2,84.51
01-06-2025,Depot P,605425CO,MCB,1,77.12
01-06-2025,Depot P,605440CO,MCB,2,84.32
01-06-2025,Depot P,605463CO,MCB,2,82.43
01-06-2025,Depot P,62DP-100-R16,MCB,1,76.03
01-06-2025,Depot P,62DP-100-R25,MCB,6,80.01
01-06-2025,Depot P,62DP-100-R32,MCB,3,77.3
01-06-2025,Depot P,62DP-100-R40,MCB,3,76.5
01-06-2025,Depot P,62DP-100-R63,MCB,2,78.22
01-06-2025,Depot P,62DP-300-R40,MCB,2,75.71
01-06-2025,Depot P,62DP-300-R63,MCB,2,82.96
01-06-2025,Depot P,62DP-30-R63,MCB,4,75.93
01-06-2025,Depot P,62DP-CO25,MCB,1,82.46
01-06-2025,Depot P,62DP-CO40,MCB,28,79.83
01-06-2025,Depot P,62DP-CO63,MCB,7,76.1
01-06-2025,Depot P,62FP-100-R32,MCB,1,77.87
01-06-2025,Depot P,62FP-100-R40,MCB,7,78.07
01-06-2025,Depot P,62FP-300-R40,MCB,2,79.98
01-06-2025,Depot P,62FP-300-R63,MCB,1,83.78
01-06-2025,Depot P,62FP-30-R32,MCB,19,83.74
01-06-2025,Depot P,62FP-CO25,MCB,4,80.33
01-06-2025,Depot P,62FP-CO40,MCB,4,75.75
01-06-2025,Depot P,62FP-CO63,MCB,4,83.91
01-06-2025,Depot Q,601006MC,MCB,205,79.9
01-06-2025,Depot Q,601040MC,MCB,58,77.3
01-06-2025,Depot Q,601063MC,MCB,17,79.07
01-06-2025,Depot Q,601110MC,MCB,1,82.56
01-06-2025,Depot Q,601116MC,MCB,1,78.97
01-06-2025,Depot Q,601120MC,MCB,1,82.19
01-06-2025,Depot Q,601125MC,MCB,1,77.89
01-06-2025,Depot Q,601132MC,MCB,1,76.3
01-06-2025,Depot Q,601140MC,MCB,2,76.19
01-06-2025,Depot Q,601163MC,MCB,25,80.06
01-06-2025,Depot Q,601210MC,MCB,2,84.28
01-06-2025,Depot Q,601216MC,MCB,3,84.05
01-06-2025,Depot Q,601220MC,MCB,5,76.5
01-06-2025,Depot Q,601225MC,MCB,7,80.0
01-06-2025,Depot Q,601240MC,MCB,28,75.12
01-06-2025,Depot Q,601306MC,MCB,1,80.7
01-06-2025,Depot Q,601310MC,MCB,8,77.34
01-06-2025,Depot Q,601316MC,MCB,12,79.76
01-06-2025,Depot Q,601320MC,MCB,15,77.3
01-06-2025,Depot Q,601325MC,MCB,6,84.63
01-06-2025,Depot Q,601332MC,MCB,14,81.75
01-06-2025,Depot Q,601340MC,MCB,4,83.71
01-06-2025,Depot Q,601363MC,MCB,11,84.58
01-06-2025,Depot Q,601425MC,MCB,2,84.0
01-06-2025,Depot Q,601432MC,MCB,2,81.92
01-06-2025,Depot Q,601440MC,MCB,0,82.14
01-06-2025,Depot Q,601532MC,MCB,2,75.43
01-06-2025,Depot Q,601540MC,MCB,2,85.02
01-06-2025,Depot Q,601563MC,MCB,2,77.24
01-06-2025,Depot Q,602232IS,MCB,20,84.36
01-06-2025,Depot Q,602340IS,MCB,2,76.97
01-06-2025,Depot Q,602363IS,MCB,4,76.73
01-06-2025,Depot Q,602432IS,MCB,1,76.46
01-06-2025,Depot Q,602440IS,MCB,2,75.18
01-06-2025,Depot Q,603240300R,MCB,1,79.32
01-06-2025,Depot Q,603263100R,MCB,1,78.62
01-06-2025,Depot Q,604104DDE,MCB,2,78.9
01-06-2025,Depot Q,604104SDE,MCB,1,75.11
01-06-2025,Depot Q,604106DD,MCB,1,81.7
01-06-2025,Depot Q,604106SDE,MCB,1,80.51
01-06-2025,Depot Q,604108DD,MCB,2,82.12
01-06-2025,Depot Q,604108SDE,MCB,1,77.24
01-06-2025,Depot Q,604112DD,MCB,6,79.48
01-06-2025,Depot Q,604112SDE,MCB,2,77.81
01-06-2025,Depot Q,604116DD,MCB,1,80.98
01-06-2025,Depot Q,604116SDE,MCB,1,78.4
01-06-2025,Depot Q,604204SDE,MCB,1,81.44
01-06-2025,Depot Q,604206DDA,MCB,8,75.31
01-06-2025,Depot Q,604208DD,MCB,2,84.84
01-06-2025,Depot Q,604208DDA,MCB,3,82.58
01-06-2025,Depot Q,604216DDA,MCB,5,84.44
01-06-2025,Depot Q,6042ME,MCB,10,78.29
01-06-2025,Depot Q,6042PE,MCB,598,84.84
01-06-2025,Depot Q,6044ME,MCB,7,83.21
01-06-2025,Depot Q,6044PE,MCB,66,79.19
01-06-2025,Depot Q,6046ME,MCB,6,75.53
01-06-2025,Depot Q,605225CO,MCB,1,81.18
01-06-2025,Depot Q,605240CO,MCB,1,78.17
01-06-2025,Depot Q,605263CO,MCB,1,78.33
01-06-2025,Depot Q,62DP-100-R25,MCB,2,77.87
01-06-2025,Depot Q,62DP-100-R32,MCB,4,83.61
01-06-2025,Depot Q,62DP-100-R40,MCB,6,84.83
01-06-2025,Depot Q,62DP-100-R63,MCB,4,75.91
01-06-2025,Depot Q,62DP-300-R40,MCB,3,77.37
01-06-2025,Depot Q,62DP-300-R63,MCB,1,80.34
01-06-2025,Depot Q,62DP-30-R25,MCB,1,83.4
01-06-2025,Depot Q,62DP-30-R32,MCB,1,77.76
01-06-2025,Depot Q,62DP-30-R40,MCB,2,80.59
01-06-2025,Depot Q,62DP-30-R63,MCB,12,77.35
01-06-2025,Depot Q,62DP-C10,MCB,5,82.7
01-06-2025,Depot Q,62DP-C16,MCB,15,75.12
01-06-2025,Depot Q,62DP-C20,MCB,6,82.9
01-06-2025,Depot Q,62DP-C25,MCB,1,77.89
01-06-2025,Depot Q,62DP-C32,MCB,37,78.65
01-06-2025,Depot Q,62DP-C40,MCB,49,76.97
01-06-2025,Depot Q,62DP-C63,MCB,20,83.19
01-06-2025,Depot Q,62DP-CO25,MCB,2,80.54
01-06-2025,Depot Q,62DP-I32,MCB,14,80.71
01-06-2025,Depot Q,62FP-100-R40,MCB,2,84.54
01-06-2025,Depot Q,62FP-100-R63,MCB,1,83.03
01-06-2025,Depot Q,62FP-300-R40,MCB,1,83.21
01-06-2025,Depot Q,62FP-C40,MCB,4,79.29
01-06-2025,Depot Q,62FP-C63,MCB,22,78.6
01-06-2025,Depot Q,62FP-CO63,MCB,1,84.6
01-06-2025,Depot Q,62FP-I63,MCB,14,78.74
01-06-2025,Depot Q,62SP-B06,MCB,118,81.81
01-06-2025,Depot Q,62SP-B25,MCB,205,76.59
01-06-2025,Depot Q,62SP-B40,MCB,12,84.91
01-06-2025,Depot Q,62SP-C06,MCB,40,79.15
01-06-2025,Depot Q,62SP-C10,MCB,415,83.54
01-06-2025,Depot Q,62SP-C16,MCB,602,75.99
01-06-2025,Depot Q,62SP-C20,MCB,284,80.73
01-06-2025,Depot Q,62SP-C25,MCB,921,80.8
01-06-2025,Depot Q,62SP-C32,MCB,384,84.96
01-06-2025,Depot Q,62SP-C40,MCB,33,79.85
