Month,Region,SKU,Quantity,Price,Fitted,Revenue,Percentage Change,Projected Revenue,Projected Demand,
01-Mar-25,South,C,117,61,98,7137,2,7280,114,
01-Apr-21,South,C,159,56,130,8904,2,9082,155,
01-May-21,South,C,270,62,240,16740,2,17075,264,
01-Jun-21,South,C,290,84,235,24360,2,24847,283,
01-Jul-21,South,C,257,56,216,14392,2,14680,251,
01-Aug-21,South,C,249,68,222,16932,2,17271,243,
01-Sep-21,South,C,254,53,208,13462,2,13731,248,
01-Oct-21,South,C,227,54,184,12258,2,12503,222,
01-Nov-21,South,C,124,93,109,11532,2,11763,121,
01-Dec-21,South,C,237,93,201,22041,2,22482,231,
01-Jan-22,South,C,124,77,109,9548,2,9739,121,
01-Feb-22,South,C,257,55,226,14135,2,14418,251,
01-Mar-22,South,C,209,92,182,19228,2,19613,204,
01-Apr-22,South,C,170,66,141,11220,2,11444,166,
01-May-22,South,C,203,64,166,12992,2,13252,198,
01-Jun-22,South,C,246,58,199,14268,2,14553,240,
01-Jul-22,South,C,203,52,171,10556,2,10767,198,
01-Aug-22,South,C,129,76,108,9804,2,10000,126,
01-Sep-22,South,C,148,96,126,14208,2,14492,144,
01-Oct-22,South,C,101,75,84,7575,2,7727,99,
01-Nov-22,South,C,265,57,215,15105,2,15407,259,
01-Dec-22,South,C,154,95,131,14630,2,14923,150,
01-Jan-23,South,C,207,82,170,16974,2,17313,202,
01-Feb-23,South,C,120,77,102,9240,2,9425,117,
01-Mar-23,South,C,158,62,131,9796,2,9992,154,
01-Apr-23,South,C,164,58,144,9512,2,9702,160,
01-May-23,South,C,147,54,131,7938,2,8097,143,
01-Jun-23,South,C,261,74,222,19314,2,19700,255,
01-Jul-23,South,C,146,75,126,10950,2,11169,142,
01-Aug-23,South,C,275,52,245,14300,2,14586,268,
01-Sep-23,South,C,217,100,191,21700,2,22134,212,
01-Oct-23,South,C,278,88,231,24464,2,24953,271,
01-Nov-23,South,C,178,63,157,11214,2,11438,174,
01-Dec-23,South,C,173,99,145,17127,2,17470,169,
01-Jan-24,South,C,243,91,219,22113,2,22555,237,
01-Feb-24,South,C,169,69,145,11661,2,11894,165,
01-Mar-24,South,C,252,71,227,17892,2,18250,246,
01-Apr-24,South,C,231,91,192,21021,2,21441,225,
01-May-24,South,C,101,78,83,7878,2,8036,99,
01-Jun-24,South,C,172,87,153,14964,2,15263,168,
01-Jul-24,South,C,272,67,226,18224,2,18588,265,
01-Aug-24,South,C,131,83,118,10873,2,11090,128,
01-Sep-24,South,C,266,80,239,21280,2,21706,260,
01-Oct-24,South,C,139,81,122,11259,2,11484,136,
01-Nov-24,South,C,289,63,246,18207,2,18571,282,
01-Dec-24,South,C,165,72,144,11880,2,12118,161,
01-Jan-25,South,C,203,70,175,14210,2,14494,198,
01-Feb-25,South,C,204,64,184,13056,2,13317,199,
01-Mar-25,South,C,222,72,200,15984,2,16304,217,
01-Apr-21,South,C,137,95,116,13015,3,13405,132,
01-May-21,South,C,233,71,198,16543,3,17039,225,
01-Jun-21,South,C,170,89,148,15130,3,15584,164,
01-Jul-21,South,C,140,83,119,11620,3,11969,135,
01-Aug-21,South,C,146,53,126,7738,3,7970,141,
01-Sep-21,South,C,242,75,208,18150,3,18695,233,
01-Oct-21,South,C,214,94,180,20116,3,20719,206,
01-Nov-21,South,C,154,80,128,12320,3,12690,148,
01-Dec-21,South,C,170,84,145,14280,3,14708,164,
01-Jan-22,South,C,125,98,103,12250,3,12618,121,
01-Feb-22,South,C,176,72,143,12672,3,13052,170,
01-Mar-22,South,C,136,93,116,12648,3,13027,131,
01-Apr-22,South,C,282,73,243,20586,3,21204,272,
01-May-22,South,C,292,79,263,23068,3,23760,281,
01-Jun-22,South,C,180,90,151,16200,3,16686,174,
01-Jul-22,South,C,214,69,184,14766,3,15209,206,
01-Aug-22,South,C,268,89,217,23852,3,24568,258,
01-Sep-22,South,C,217,53,189,11501,3,11846,209,
01-Oct-22,South,C,214,88,182,18832,3,19397,206,
01-Nov-22,South,C,228,95,205,21660,3,22310,220,
01-Dec-22,South,C,180,68,149,12240,3,12607,174,
01-Jan-23,South,C,201,97,171,19497,3,20082,194,
01-Feb-23,South,C,132,69,112,9108,3,9381,127,
01-Mar-23,South,C,290,64,261,18560,3,19117,280,
01-Apr-23,South,C,210,50,176,10500,3,10815,202,
01-May-23,South,C,143,64,124,9152,3,9427,138,
01-Jun-23,South,C,299,74,251,22126,3,22790,288,
01-Jul-23,South,C,226,65,185,14690,3,15131,218,
01-Aug-23,South,C,130,66,117,8580,3,8837,125,
01-Sep-23,South,C,106,70,90,7420,3,7643,102,
01-Oct-23,South,C,177,88,149,15576,3,16043,171,
01-Nov-23,South,C,225,80,191,18000,3,18540,217,
01-Dec-23,South,C,288,86,248,24768,3,25511,278,
01-Jan-24,South,C,181,52,156,9412,3,9694,174,
01-Feb-24,South,C,160,95,133,15200,3,15656,154,
01-Mar-24,South,C,203,54,175,10962,3,11291,196,
01-Apr-24,South,C,261,82,211,21402,3,22044,252,
01-May-24,South,C,210,75,176,15750,3,16223,202,
01-Jun-24,South,C,266,96,223,25536,3,26302,256,
01-Jul-24,South,C,136,64,114,8704,3,8965,131,
01-Aug-24,South,C,283,75,255,21225,3,21862,273,
01-Sep-24,South,C,128,69,108,8832,3,9097,123,
01-Oct-24,South,C,143,63,117,9009,3,9279,138,
01-Nov-24,South,C,136,56,117,7616,3,7844,131,
01-Dec-24,South,C,234,88,192,20592,3,21210,226,
01-Jan-25,South,C,197,86,164,16942,3,17450,190,
01-Feb-25,South,C,198,80,176,15840,3,16315,191,
01-Mar-25,South,C,117,61,98,7137,3,7351,113,
01-Apr-21,South,C,159,56,130,8904,3,9171,153,
01-May-21,South,C,270,62,240,16740,3,17242,260,
01-Jun-21,South,C,290,84,235,24360,3,25091,280,
01-Jul-21,South,C,257,56,216,14392,3,14824,248,
01-Aug-21,South,C,249,68,222,16932,3,17440,240,
01-Sep-21,South,C,254,53,208,13462,3,13866,245,
01-Oct-21,South,C,227,54,184,12258,3,12626,219,
01-Nov-21,South,C,124,93,109,11532,3,11878,120,
01-Dec-21,South,C,237,93,201,22041,3,22702,228,
01-Jan-22,South,C,124,77,109,9548,3,9834,120,
01-Feb-22,South,C,257,55,226,14135,3,14559,248,
01-Mar-22,South,C,209,92,182,19228,3,19805,201,
01-Apr-22,South,C,170,66,141,11220,3,11557,164,
01-May-22,South,C,203,64,166,12992,3,13382,196,
01-Jun-22,South,C,246,58,199,14268,3,14696,237,
01-Jul-22,South,C,203,52,171,10556,3,10873,196,
01-Aug-22,South,C,129,76,108,9804,3,10098,124,
01-Sep-22,South,C,148,96,126,14208,3,14634,143,
01-Oct-22,South,C,101,75,84,7575,3,7802,97,
01-Nov-22,South,C,265,57,215,15105,3,15558,255,
01-Dec-22,South,C,154,95,131,14630,3,15069,148,
01-Jan-23,South,C,207,82,170,16974,3,17483,200,
01-Feb-23,South,C,120,77,102,9240,3,9517,116,
01-Mar-23,South,C,158,62,131,9796,3,10090,152,
01-Apr-23,South,C,164,58,144,9512,3,9797,158,
01-May-23,South,C,147,54,131,7938,3,8176,142,
01-Jun-23,South,C,261,74,222,19314,3,19893,252,
01-Jul-23,South,C,146,75,126,10950,3,11279,141,
01-Aug-23,South,C,275,52,245,14300,3,14729,265,
01-Sep-23,South,C,217,100,191,21700,3,22351,209,
01-Oct-23,South,C,278,88,231,24464,3,25198,268,
01-Nov-23,South,C,178,63,157,11214,3,11550,172,
01-Dec-23,South,C,173,99,145,17127,3,17641,167,
01-Jan-24,South,C,243,91,219,22113,3,22776,234,
01-Feb-24,South,C,169,69,145,11661,3,12011,163,
01-Mar-24,South,C,252,71,227,17892,3,18429,243,
01-Apr-24,South,C,231,91,192,21021,3,21652,223,
01-May-24,South,C,101,78,83,7878,3,8114,97,
01-Jun-24,South,C,172,87,153,14964,3,15413,166,
01-Jul-24,South,C,272,67,226,18224,3,18771,262,
01-Aug-24,South,C,131,83,118,10873,3,11199,126,
01-Sep-24,South,C,266,80,239,21280,3,21918,256,
01-Oct-24,South,C,139,81,122,11259,3,11597,134,
01-Nov-24,South,C,289,63,246,18207,3,18753,279,
01-Dec-24,South,C,165,72,144,11880,3,12236,159,
01-Jan-25,South,C,203,70,175,14210,3,14636,196,
01-Feb-25,South,C,204,64,184,13056,3,13448,197,
01-Mar-25,South,C,222,72,200,15984,3,16464,214,
01-Apr-21,South,C,137,95,116,13015,4,13536,130,
01-May-21,South,C,233,71,198,16543,4,17205,222,
01-Jun-21,South,C,170,89,148,15130,4,15735,162,
01-Jul-21,South,C,140,83,119,11620,4,12085,133,
01-Aug-21,South,C,146,53,126,7738,4,8048,139,
01-Sep-21,South,C,242,75,208,18150,4,18876,230,
01-Oct-21,South,C,214,94,180,20116,4,20921,204,
01-Nov-21,South,C,154,80,128,12320,4,12813,147,
01-Dec-21,South,C,170,84,145,14280,4,14851,162,
01-Jan-22,South,C,125,98,103,12250,4,12740,119,
01-Feb-22,South,C,176,72,143,12672,4,13179,168,
01-Mar-22,South,C,136,93,116,12648,4,13154,129,
01-Apr-22,South,C,282,73,243,20586,4,21409,268,
01-May-22,South,C,292,79,263,23068,4,23991,278,
01-Jun-22,South,C,180,90,151,16200,4,16848,171,
01-Jul-22,South,C,214,69,184,14766,4,15357,204,
01-Aug-22,South,C,268,89,217,23852,4,24806,255,
01-Sep-22,South,C,217,53,189,11501,4,11961,207,
01-Oct-22,South,C,214,88,182,18832,4,19585,204,
01-Nov-22,South,C,228,95,205,21660,4,22526,217,
01-Dec-22,South,C,180,68,149,12240,4,12730,171,
01-Jan-23,South,C,201,97,171,19497,4,20277,191,
01-Feb-23,South,C,132,69,112,9108,4,9472,126,
01-Mar-23,South,C,290,64,261,18560,4,19302,276,
01-Apr-23,South,C,210,50,176,10500,4,10920,200,
01-May-23,South,C,143,64,124,9152,4,9518,136,
01-Jun-23,South,C,299,74,251,22126,4,23011,285,
01-Jul-23,South,C,226,65,185,14690,4,15278,215,
01-Aug-23,South,C,130,66,117,8580,4,8923,124,
01-Sep-23,South,C,106,70,90,7420,4,7717,101,
01-Oct-23,South,C,177,88,149,15576,4,16199,169,
01-Nov-23,South,C,225,80,191,18000,4,18720,214,
01-Dec-23,South,C,288,86,248,24768,4,25759,274,
01-Jan-24,South,C,181,52,156,9412,4,9788,172,
01-Feb-24,South,C,160,95,133,15200,4,15808,152,
01-Mar-24,South,C,203,54,175,10962,4,11400,193,
01-Apr-24,South,C,261,82,211,21402,4,22258,248,
01-May-24,South,C,210,75,176,15750,4,16380,200,
01-Jun-24,South,C,266,96,223,25536,4,26557,253,
01-Jul-24,South,C,136,64,114,8704,4,9052,129,
01-Aug-24,South,C,283,75,255,21225,4,22074,269,
01-Sep-24,South,C,128,69,108,8832,4,9185,122,
01-Oct-24,South,C,143,63,117,9009,4,9369,136,
01-Nov-24,South,C,136,56,117,7616,4,7921,129,
01-Dec-24,South,C,234,88,192,20592,4,21416,223,
01-Jan-25,South,C,197,86,164,16942,4,17620,188,
01-Feb-25,South,C,198,80,176,15840,4,16474,188,
01-Mar-25,South,C,117,61,98,7137,4,7422,111,
01-Apr-21,South,C,159,56,130,8904,4,9260,151,
01-May-21,South,C,270,62,240,16740,4,17410,257,
01-Jun-21,South,C,290,84,235,24360,4,25334,276,
01-Jul-21,South,C,257,56,216,14392,4,14968,245,
01-Aug-21,South,C,249,68,222,16932,4,17609,237,
01-Sep-21,South,C,254,53,208,13462,4,14000,242,
01-Oct-21,South,C,227,54,184,12258,4,12748,216,
01-Nov-21,South,C,124,93,109,11532,4,11993,118,
01-Dec-21,South,C,237,93,201,22041,4,22923,226,
01-Jan-22,South,C,124,77,109,9548,4,9930,118,
01-Feb-22,South,C,257,55,226,14135,4,14700,245,
01-Mar-22,South,C,209,92,182,19228,4,19997,199,
01-Apr-22,South,C,170,66,141,11220,4,11669,162,
01-May-22,South,C,203,64,166,12992,4,13512,193,
01-Jun-22,South,C,246,58,199,14268,4,14839,234,
01-Jul-22,South,C,203,52,171,10556,4,10978,193,
01-Aug-22,South,C,129,76,108,9804,4,10196,123,
01-Sep-22,South,C,148,96,126,14208,4,14776,141,
01-Oct-22,South,C,101,75,84,7575,4,7878,96,
01-Nov-22,South,C,265,57,215,15105,4,15709,252,
01-Dec-22,South,C,154,95,131,14630,4,15215,147,
01-Jan-23,South,C,207,82,170,16974,4,17653,197,
01-Feb-23,South,C,120,77,102,9240,4,9610,114,
01-Mar-23,South,C,158,62,131,9796,4,10188,150,
01-Apr-23,South,C,164,58,144,9512,4,9892,156,
01-May-23,South,C,147,54,131,7938,4,8256,140,
01-Jun-23,South,C,261,74,222,19314,4,20087,248,
01-Jul-23,South,C,146,75,126,10950,4,11388,139,
01-Aug-23,South,C,275,52,245,14300,4,14872,262,
01-Sep-23,South,C,217,100,191,21700,4,22568,207,
01-Oct-23,South,C,278,88,231,24464,4,25443,265,
01-Nov-23,South,C,178,63,157,11214,4,11663,169,
01-Dec-23,South,C,173,99,145,17127,4,17812,165,
01-Jan-24,South,C,243,91,219,22113,4,22998,231,
01-Feb-24,South,C,169,69,145,11661,4,12127,161,
01-Mar-24,South,C,252,71,227,17892,4,18608,240,
01-Apr-24,South,C,231,91,192,21021,4,21862,220,
01-May-24,South,C,101,78,83,7878,4,8193,96,
01-Jun-24,South,C,172,87,153,14964,4,15563,164,
01-Jul-24,South,C,272,67,226,18224,4,18953,259,
01-Aug-24,South,C,131,83,118,10873,4,11308,125,
01-Sep-24,South,C,266,80,239,21280,4,22131,253,
01-Oct-24,South,C,139,81,122,11259,4,11709,132,
01-Nov-24,South,C,289,63,246,18207,4,18935,275,
01-Dec-24,South,C,165,72,144,11880,4,12355,157,
01-Jan-25,South,C,203,70,175,14210,4,14778,193,
01-Feb-25,South,C,204,64,184,13056,4,13578,194,
01-Mar-25,South,C,222,72,200,15984,4,16623,211,
01-Apr-21,South,C,137,95,116,13015,5,13666,129,
01-May-21,South,C,233,71,198,16543,5,17370,219,
01-Jun-21,South,C,170,89,148,15130,5,15887,160,
01-Jul-21,South,C,140,83,119,11620,5,12201,132,
01-Aug-21,South,C,146,53,126,7738,5,8125,137,
01-Sep-21,South,C,242,75,208,18150,5,19058,227,
01-Oct-21,South,C,214,94,180,20116,5,21122,201,
01-Nov-21,South,C,154,80,128,12320,5,12936,145,
01-Dec-21,South,C,170,84,145,14280,5,14994,160,
01-Jan-22,South,C,125,98,103,12250,5,12863,118,
01-Feb-22,South,C,176,72,143,12672,5,13306,165,
01-Mar-22,South,C,136,93,116,12648,5,13280,128,
01-Apr-22,South,C,282,73,243,20586,5,21615,265,
01-May-22,South,C,292,79,263,23068,5,24221,274,
01-Jun-22,South,C,180,90,151,16200,5,17010,169,
01-Jul-22,South,C,214,69,184,14766,5,15504,201,
01-Aug-22,South,C,268,89,217,23852,5,25045,252,
01-Sep-22,South,C,217,53,189,11501,5,12076,204,
01-Oct-22,South,C,214,88,182,18832,5,19774,201,
01-Nov-22,South,C,228,95,205,21660,5,22743,214,
01-Dec-22,South,C,180,68,149,12240,5,12852,169,
01-Jan-23,South,C,201,97,171,19497,5,20472,189,
01-Feb-23,South,C,132,69,112,9108,5,9563,124,
01-Mar-23,South,C,290,64,261,18560,5,19488,273,
01-Apr-23,South,C,210,50,176,10500,5,11025,197,
01-May-23,South,C,143,64,124,9152,5,9610,134,
01-Jun-23,South,C,299,74,251,22126,5,23232,281,
01-Jul-23,South,C,226,65,185,14690,5,15425,212,
01-Aug-23,South,C,130,66,117,8580,5,9009,122,
01-Sep-23,South,C,106,70,90,7420,5,7791,100,
01-Oct-23,South,C,177,88,149,15576,5,16355,166,
01-Nov-23,South,C,225,80,191,18000,5,18900,212,
01-Dec-23,South,C,288,86,248,24768,5,26006,271,
01-Jan-24,South,C,181,52,156,9412,5,9883,170,
01-Feb-24,South,C,160,95,133,15200,5,15960,150,
01-Mar-24,South,C,203,54,175,10962,5,11510,191,
01-Apr-24,South,C,261,82,211,21402,5,22472,245,
01-May-24,South,C,210,75,176,15750,5,16538,197,
01-Jun-24,South,C,266,96,223,25536,5,26813,250,
01-Jul-24,South,C,136,64,114,8704,5,9139,128,
01-Aug-24,South,C,283,75,255,21225,5,22286,266,
01-Sep-24,South,C,128,69,108,8832,5,9274,120,
01-Oct-24,South,C,143,63,117,9009,5,9459,134,
01-Nov-24,South,C,136,56,117,7616,5,7997,128,
01-Dec-24,South,C,234,88,192,20592,5,21622,220,
01-Jan-25,South,C,197,86,164,16942,5,17789,185,
01-Feb-25,South,C,198,80,176,15840,5,16632,186,
01-Mar-25,South,C,117,61,98,7137,5,7494,110,
01-Apr-21,South,C,159,56,130,8904,5,9349,149,
01-May-21,South,C,270,62,240,16740,5,17577,254,
01-Jun-21,South,C,290,84,235,24360,5,25578,273,
01-Jul-21,South,C,257,56,216,14392,5,15112,242,
01-Aug-21,South,C,249,68,222,16932,5,17779,234,
01-Sep-21,South,C,254,53,208,13462,5,14135,239,
01-Oct-21,South,C,227,54,184,12258,5,12871,213,
01-Nov-21,South,C,124,93,109,11532,5,12109,117,
01-Dec-21,South,C,237,93,201,22041,5,23143,223,
01-Jan-22,South,C,124,77,109,9548,5,10025,117,
01-Feb-22,South,C,257,55,226,14135,5,14842,242,
01-Mar-22,South,C,209,92,182,19228,5,20189,196,
01-Apr-22,South,C,170,66,141,11220,5,11781,160,
01-May-22,South,C,203,64,166,12992,5,13642,191,
01-Jun-22,South,C,246,58,199,14268,5,14981,231,
01-Jul-22,South,C,203,52,171,10556,5,11084,191,
01-Aug-22,South,C,129,76,108,9804,5,10294,121,
01-Sep-22,South,C,148,96,126,14208,5,14918,139,
01-Oct-22,South,C,101,75,84,7575,5,7954,95,
01-Nov-22,South,C,265,57,215,15105,5,15860,249,
01-Dec-22,South,C,154,95,131,14630,5,15362,145,
01-Jan-23,South,C,207,82,170,16974,5,17823,195,
01-Feb-23,South,C,120,77,102,9240,5,9702,113,
01-Mar-23,South,C,158,62,131,9796,5,10286,149,
01-Apr-23,South,C,164,58,144,9512,5,9988,154,
01-May-23,South,C,147,54,131,7938,5,8335,138,
01-Jun-23,South,C,261,74,222,19314,5,20280,245,
01-Jul-23,South,C,146,75,126,10950,5,11498,137,
01-Aug-23,South,C,275,52,245,14300,5,15015,259,
01-Sep-23,South,C,217,100,191,21700,5,22785,204,
01-Oct-23,South,C,278,88,231,24464,5,25687,261,
01-Nov-23,South,C,178,63,157,11214,5,11775,167,
01-Dec-23,South,C,173,99,145,17127,5,17983,163,
01-Jan-24,South,C,243,91,219,22113,5,23219,228,
01-Feb-24,South,C,169,69,145,11661,5,12244,159,
01-Mar-24,South,C,252,71,227,17892,5,18787,237,
01-Apr-24,South,C,231,91,192,21021,5,22072,217,
01-May-24,South,C,101,78,83,7878,5,8272,95,
01-Jun-24,South,C,172,87,153,14964,5,15712,162,
01-Jul-24,South,C,272,67,226,18224,5,19135,256,
01-Aug-24,South,C,131,83,118,10873,5,11417,123,
01-Sep-24,South,C,266,80,239,21280,5,22344,250,
01-Oct-24,South,C,139,81,122,11259,5,11822,131,
01-Nov-24,South,C,289,63,246,18207,5,19117,272,
01-Dec-24,South,C,165,72,144,11880,5,12474,155,
01-Jan-25,South,C,203,70,175,14210,5,14921,191,
01-Feb-25,South,C,204,64,184,13056,5,13709,192,
01-Mar-25,South,C,222,72,200,15984,5,16783,209,
01-Apr-21,South,C,137,95,116,13015,-2,12755,140,
01-May-21,South,C,233,71,198,16543,-2,16212,239,
01-Jun-21,South,C,170,89,148,15130,-2,14827,174,
01-Jul-21,South,C,140,83,119,11620,-2,11388,143,
01-Aug-21,South,C,146,53,126,7738,-2,7583,150,
01-Sep-21,South,C,242,75,208,18150,-2,17787,248,
01-Oct-21,South,C,214,94,180,20116,-2,19714,219,
01-Nov-21,South,C,154,80,128,12320,-2,12074,158,
01-Dec-21,South,C,170,84,145,14280,-2,13994,174,
01-Jan-22,South,C,125,98,103,12250,-2,12005,128,
01-Feb-22,South,C,176,72,143,12672,-2,12419,180,
01-Mar-22,South,C,136,93,116,12648,-2,12395,139,
01-Apr-22,South,C,282,73,243,20586,-2,20174,289,
01-May-22,South,C,292,79,263,23068,-2,22607,299,
01-Jun-22,South,C,180,90,151,16200,-2,15876,184,
01-Jul-22,South,C,214,69,184,14766,-2,14471,219,
01-Aug-22,South,C,268,89,217,23852,-2,23375,274,
01-Sep-22,South,C,217,53,189,11501,-2,11271,222,
01-Oct-22,South,C,214,88,182,18832,-2,18455,219,
01-Nov-22,South,C,228,95,205,21660,-2,21227,233,
01-Dec-22,South,C,180,68,149,12240,-2,11995,184,
01-Jan-23,South,C,201,97,171,19497,-2,19107,206,
01-Feb-23,South,C,132,69,112,9108,-2,8926,135,
01-Mar-23,South,C,290,64,261,18560,-2,18189,297,
01-Apr-23,South,C,210,50,176,10500,-2,10290,215,
01-May-23,South,C,143,64,124,9152,-2,8969,146,
01-Jun-23,South,C,299,74,251,22126,-2,21683,306,
01-Jul-23,South,C,226,65,185,14690,-2,14396,231,
01-Aug-23,South,C,130,66,117,8580,-2,8408,133,
01-Sep-23,South,C,106,70,90,7420,-2,7272,109,
01-Oct-23,South,C,177,88,149,15576,-2,15264,181,
01-Nov-23,South,C,225,80,191,18000,-2,17640,230,
01-Dec-23,South,C,288,86,248,24768,-2,24273,295,
01-Jan-24,South,C,181,52,156,9412,-2,9224,185,
01-Feb-24,South,C,160,95,133,15200,-2,14896,164,
01-Mar-24,South,C,203,54,175,10962,-2,10743,208,
01-Apr-24,South,C,261,82,211,21402,-2,20974,267,
01-May-24,South,C,210,75,176,15750,-2,15435,215,
01-Jun-24,South,C,266,96,223,25536,-2,25025,272,
01-Jul-24,South,C,136,64,114,8704,-2,8530,139,
01-Aug-24,South,C,283,75,255,21225,-2,20801,290,
01-Sep-24,South,C,128,69,108,8832,-2,8655,131,
01-Oct-24,South,C,143,63,117,9009,-2,8829,146,
01-Nov-24,South,C,136,56,117,7616,-2,7464,139,
01-Dec-24,South,C,234,88,192,20592,-2,20180,240,
01-Jan-25,South,C,197,86,164,16942,-2,16603,202,
01-Feb-25,South,C,198,80,176,15840,-2,15523,203,
01-Mar-25,South,C,117,61,98,7137,-2,6994,120,
01-Apr-21,South,C,159,56,130,8904,-2,8726,163,
01-May-21,South,C,270,62,240,16740,-2,16405,276,
01-Jun-21,South,C,290,84,235,24360,-2,23873,297,
01-Jul-21,South,C,257,56,216,14392,-2,14104,263,
01-Aug-21,South,C,249,68,222,16932,-2,16593,255,
01-Sep-21,South,C,254,53,208,13462,-2,13193,260,
01-Oct-21,South,C,227,54,184,12258,-2,12013,232,
01-Nov-21,South,C,124,93,109,11532,-2,11301,127,
01-Dec-21,South,C,237,93,201,22041,-2,21600,243,
01-Jan-22,South,C,124,77,109,9548,-2,9357,127,
01-Feb-22,South,C,257,55,226,14135,-2,13852,263,
01-Mar-22,South,C,209,92,182,19228,-2,18843,214,
01-Apr-22,South,C,170,66,141,11220,-2,10996,174,
01-May-22,South,C,203,64,166,12992,-2,12732,208,
01-Jun-22,South,C,246,58,199,14268,-2,13983,252,
01-Jul-22,South,C,203,52,171,10556,-2,10345,208,
01-Aug-22,South,C,129,76,108,9804,-2,9608,132,
01-Sep-22,South,C,148,96,126,14208,-2,13924,152,
01-Oct-22,South,C,101,75,84,7575,-2,7424,103,
01-Nov-22,South,C,265,57,215,15105,-2,14803,271,
01-Dec-22,South,C,154,95,131,14630,-2,14337,158,
01-Jan-23,South,C,207,82,170,16974,-2,16635,212,
01-Feb-23,South,C,120,77,102,9240,-2,9055,123,
01-Mar-23,South,C,158,62,131,9796,-2,9600,162,
01-Apr-23,South,C,164,58,144,9512,-2,9322,168,
01-May-23,South,C,147,54,131,7938,-2,7779,151,
01-Jun-23,South,C,261,74,222,19314,-2,18928,267,
01-Jul-23,South,C,146,75,126,10950,-2,10731,150,
01-Aug-23,South,C,275,52,245,14300,-2,14014,282,
01-Sep-23,South,C,217,100,191,21700,-2,21266,222,
01-Oct-23,South,C,278,88,231,24464,-2,23975,285,
01-Nov-23,South,C,178,63,157,11214,-2,10990,182,
01-Dec-23,South,C,173,99,145,17127,-2,16784,177,
01-Jan-24,South,C,243,91,219,22113,-2,21671,249,
01-Feb-24,South,C,169,69,145,11661,-2,11428,173,
01-Mar-24,South,C,252,71,227,17892,-2,17534,258,
01-Apr-24,South,C,231,91,192,21021,-2,20601,237,
01-May-24,South,C,101,78,83,7878,-2,7720,103,
01-Jun-24,South,C,172,87,153,14964,-2,14665,176,
01-Jul-24,South,C,272,67,226,18224,-2,17860,279,
01-Aug-24,South,C,131,83,118,10873,-2,10656,134,
01-Sep-24,South,C,266,80,239,21280,-2,20854,272,
01-Oct-24,South,C,139,81,122,11259,-2,11034,142,
01-Nov-24,South,C,289,63,246,18207,-2,17843,296,
01-Dec-24,South,C,165,72,144,11880,-2,11642,169,
01-Jan-25,South,C,203,70,175,14210,-2,13926,208,
01-Feb-25,South,C,204,64,184,13056,-2,12795,209,
01-Mar-25,South,C,222,72,200,15984,-2,15664,227,
01-Apr-21,South,C,137,95,116,13015,-3,12625,142,
01-May-21,South,C,233,71,198,16543,-3,16047,242,
01-Jun-21,South,C,170,89,148,15130,-3,14676,176,
01-Jul-21,South,C,140,83,119,11620,-3,11271,145,
01-Aug-21,South,C,146,53,126,7738,-3,7506,152,
01-Sep-21,South,C,242,75,208,18150,-3,17606,251,
01-Oct-21,South,C,214,94,180,20116,-3,19513,222,
01-Nov-21,South,C,154,80,128,12320,-3,11950,160,
01-Dec-21,South,C,170,84,145,14280,-3,13852,176,
01-Jan-22,South,C,125,98,103,12250,-3,11883,130,
01-Feb-22,South,C,176,72,143,12672,-3,12292,183,
01-Mar-22,South,C,136,93,116,12648,-3,12269,141,
01-Apr-22,South,C,282,73,243,20586,-3,19968,293,
01-May-22,South,C,292,79,263,23068,-3,22376,303,
01-Jun-22,South,C,180,90,151,16200,-3,15714,187,
01-Jul-22,South,C,214,69,184,14766,-3,14323,222,
01-Aug-22,South,C,268,89,217,23852,-3,23136,278,
01-Sep-22,South,C,217,53,189,11501,-3,11156,225,
01-Oct-22,South,C,214,88,182,18832,-3,18267,222,
01-Nov-22,South,C,228,95,205,21660,-3,21010,237,
01-Dec-22,South,C,180,68,149,12240,-3,11873,187,
01-Jan-23,South,C,201,97,171,19497,-3,18912,209,
01-Feb-23,South,C,132,69,112,9108,-3,8835,137,
01-Mar-23,South,C,290,64,261,18560,-3,18003,301,
01-Apr-23,South,C,210,50,176,10500,-3,10185,218,
01-May-23,South,C,143,64,124,9152,-3,8877,148,
01-Jun-23,South,C,299,74,251,22126,-3,21462,310,
01-Jul-23,South,C,226,65,185,14690,-3,14249,235,
01-Aug-23,South,C,130,66,117,8580,-3,8323,135,
01-Sep-23,South,C,106,70,90,7420,-3,7197,110,
01-Oct-23,South,C,177,88,149,15576,-3,15109,184,
01-Nov-23,South,C,225,80,191,18000,-3,17460,234,
01-Dec-23,South,C,288,86,248,24768,-3,24025,299,
01-Jan-24,South,C,181,52,156,9412,-3,9130,188,
