Container ID,Date of Arrival,Size,Gate-In Time,Gate-Out Time,Days in Yard,Yard Location,Importer Name,Cargo Type
CNT110641,6/22/2024,FEU,6/22/2024 2:00,02:46.4,1,Yard B,Importer 1,General
CNT110642,6/29/2024,TEU,6/29/2024 23:00,03:04.3,12,Yard C,Importer 3,Hazardous
CNT110643,6/3/2024,TEU,6/3/2024 21:00,15:13.1,12,Yard B,Importer 9,Reeler
CNT110644,6/6/2024,FEU,6/6/2024 14:00,59:25.5,12,Yard B,Importer 3,Hazardous
CNT110645,6/29/2024,TEU,6/29/2024 21:00,37:44.9,2,Yard A,Importer 6,General
CNT110646,6/26/2024,TEU,6/26/2024 19:00,34:00.0,12,Yard C,Importer 5,Hazardous
CNT110647,6/6/2024,TEU,6/6/2024 2:00,12:34.3,3,Yard A,Importer 7,Reeler_Hazardous
CNT110648,6/21/2024,FEU,6/21/2024 21:00,01:49.8,11,Yard C,Importer 9,Hazardous
CNT110649,6/2/2024,TEU,6/2/2024 0:00,45:50.3,3,Yard C,Importer 7,Tank_Hazardous
CNT110650,6/26/2024,TEU,6/26/2024 10:00,52:56.8,2,Yard B,Importer 4,Tank_Hazardous
CNT110651,6/26/2024,TEU,6/26/2024 12:00,52:39.7,2,Yard A,Importer 8,Tank_Hazardous
CNT110652,6/18/2024,TEU,6/18/2024 4:00,05:20.4,2,Yard A,Importer 1,Tank_Hazardous
CNT110653,6/23/2024,TEU,6/23/2024 6:00,27:37.1,14,Yard B,Importer 3,Reeler
CNT110654,6/2/2024,TEU,6/2/2024 0:00,22:43.7,2,Yard C,Importer 7,Reeler_Hazardous
CNT110655,6/12/2024,TEU,6/12/2024 12:00,20:45.5,5,Yard C,Importer 2,Tank
CNT110656,6/22/2024,TEU,6/22/2024 9:00,49:50.9,1,Yard C,Importer 8,General
CNT110657,6/5/2024,FEU,6/5/2024 19:00,59:15.2,6,Yard C,Importer 4,Reeler_Hazardous
CNT110658,6/20/2024,FEU,6/20/2024 17:00,21:51.6,11,Yard B,Importer 4,Hazardous
CNT110659,6/7/2024,FEU,6/7/2024 12:00,21:15.3,12,Yard C,Importer 3,Hazardous
CNT110660,6/24/2024,TEU,6/24/2024 0:00,36:25.4,6,Yard A,Importer 10,Tank
CNT110661,6/16/2024,FEU,6/16/2024 16:00,12:41.9,2,Yard C,Importer 8,Tank_Hazardous
CNT110662,6/20/2024,TEU,6/20/2024 11:00,29:53.1,2,Yard C,Importer 6,Tank_Hazardous
CNT110663,6/1/2024,FEU,6/1/2024 22:00,10:41.7,2,Yard C,Importer 9,Tank_Hazardous
CNT110664,6/1/2024,TEU,6/1/2024 5:00,07:38.4,2,Yard B,Importer 8,Tank_Hazardous
CNT110665,6/17/2024,TEU,6/17/2024 6:00,53:23.6,2,Yard C,Importer 10,Tank_Hazardous
CNT110666,6/27/2024,TEU,6/27/2024 0:00,08:05.4,1,Yard B,Importer 4,General
CNT110667,6/1/2024,TEU,6/1/2024 9:00,50:33.2,9,Yard A,Importer 8,Reeler
CNT110668,6/21/2024,FEU,6/21/2024 2:00,03:15.4,3,Yard C,Importer 9,Tank_Hazardous
CNT110669,6/20/2024,FEU,6/20/2024 6:00,10:24.9,4,Yard C,Importer 6,Tank
CNT110670,6/13/2024,FEU,6/13/2024 9:00,43:55.3,4,Yard A,Importer 6,Tank
CNT110671,6/30/2024,FEU,6/30/2024 9:00,01:14.4,12,Yard C,Importer 10,Reeler
CNT110672,6/9/2024,TEU,6/9/2024 8:00,34:26.2,11,Yard C,Importer 9,Hazardous
CNT110673,6/15/2024,TEU,6/15/2024 5:00,37:52.4,2,Yard B,Importer 10,Tank_Hazardous
CNT110674,6/3/2024,FEU,6/3/2024 23:00,30:01.3,2,Yard B,Importer 9,Tank_Hazardous
CNT110675,6/14/2024,TEU,6/14/2024 8:00,20:32.2,6,Yard A,Importer 4,Tank
CNT110676,6/23/2024,FEU,6/23/2024 22:00,56:24.3,12,Yard B,Importer 6,Hazardous
CNT110677,6/11/2024,TEU,6/11/2024 8:00,49:07.6,2,Yard B,Importer 5,General
CNT110678,6/24/2024,TEU,6/24/2024 9:00,34:58.7,1,Yard A,Importer 5,General
CNT110679,6/22/2024,FEU,6/22/2024 3:00,46:59.5,2,Yard A,Importer 9,Tank_Hazardous
CNT110680,6/12/2024,TEU,6/12/2024 15:00,47:52.7,13,Yard C,Importer 8,Reeler
CNT110681,6/13/2024,TEU,6/13/2024 1:00,19:13.4,4,Yard C,Importer 4,Reeler_Hazardous
CNT110682,6/26/2024,TEU,6/26/2024 10:00,26:33.9,5,Yard C,Importer 1,Tank
CNT110683,6/13/2024,FEU,6/13/2024 8:00,08:35.2,13,Yard C,Importer 2,Reeler
CNT110684,6/1/2024,TEU,6/1/2024 2:00,31:37.9,2,Yard B,Importer 3,Tank_Hazardous
CNT110685,6/24/2024,TEU,6/24/2024 6:00,05:04.6,6,Yard B,Importer 7,Tank
CNT110686,6/10/2024,TEU,6/10/2024 12:00,58:26.7,1,Yard A,Importer 6,General
CNT110687,6/3/2024,TEU,6/3/2024 12:00,00:00.0,16,Yard A,Importer 5,Reeler
CNT110688,6/24/2024,TEU,6/24/2024 18:00,05:39.6,2,Yard B,Importer 2,General
CNT110689,6/28/2024,TEU,6/28/2024 10:00,42:09.9,2,Yard C,Importer 6,General
CNT110690,6/4/2024,FEU,6/4/2024 4:00,57:11.8,4,Yard C,Importer 6,Tank
CNT110691,6/16/2024,FEU,6/16/2024 15:00,56:47.9,2,Yard C,Importer 10,General
CNT110692,6/8/2024,TEU,6/8/2024 1:00,10:38.9,9,Yard C,Importer 8,Reeler
CNT110693,6/16/2024,FEU,6/16/2024 9:00,20:14.5,10,Yard A,Importer 8,Reeler
CNT110694,6/27/2024,TEU,6/27/2024 9:00,00:00.0,16,Yard B,Importer 7,Reeler
CNT110695,6/17/2024,TEU,6/17/2024 18:00,02:30.9,2,Yard A,Importer 9,Tank_Hazardous
CNT110696,6/19/2024,TEU,6/19/2024 19:00,21:26.8,2,Yard B,Importer 3,Tank_Hazardous
CNT110697,6/22/2024,TEU,6/22/2024 5:00,52:33.3,1,Yard C,Importer 8,Reeler_Hazardous
CNT110698,6/15/2024,TEU,6/15/2024 21:00,30:48.4,5,Yard A,Importer 8,Tank
CNT110699,6/16/2024,TEU,6/16/2024 15:00,51:10.8,12,Yard B,Importer 5,Hazardous
CNT110700,6/15/2024,FEU,6/15/2024 12:00,39:08.6,2,Yard B,Importer 1,Tank_Hazardous
CNT110701,6/25/2024,TEU,6/25/2024 18:00,41:40.4,11,Yard B,Importer 8,Hazardous
CNT110702,6/2/2024,FEU,6/2/2024 2:00,12:44.6,3,Yard B,Importer 2,Tank
CNT110703,6/11/2024,TEU,6/11/2024 8:00,22:28.4,5,Yard C,Importer 4,Tank
CNT110704,6/1/2024,TEU,6/1/2024 9:00,11:27.2,2,Yard C,Importer 10,General
CNT110705,6/15/2024,TEU,6/15/2024 15:00,11:40.3,5,Yard B,Importer 4,Tank
CNT110706,6/26/2024,TEU,6/26/2024 17:00,46:30.3,6,Yard B,Importer 3,Reeler_Hazardous
CNT110707,6/19/2024,FEU,6/19/2024 3:00,59:30.2,8,Yard B,Importer 3,Tank
CNT110708,6/4/2024,FEU,6/4/2024 20:00,59:57.5,2,Yard C,Importer 3,Tank_Hazardous
CNT110709,6/11/2024,TEU,6/11/2024 23:00,51:06.6,2,Yard A,Importer 10,General
CNT110710,6/5/2024,FEU,6/5/2024 23:00,06:45.3,12,Yard B,Importer 7,Hazardous
CNT110711,6/3/2024,FEU,6/3/2024 21:00,10:14.3,10,Yard A,Importer 2,Hazardous
CNT110712,6/13/2024,FEU,6/13/2024 15:00,35:29.5,9,Yard C,Importer 2,Reeler
CNT110713,6/10/2024,TEU,6/10/2024 17:00,00:28.2,2,Yard C,Importer 3,Tank_Hazardous
CNT110714,6/11/2024,FEU,6/11/2024 9:00,10:44.8,13,Yard C,Importer 6,Hazardous
CNT110715,6/18/2024,TEU,6/18/2024 0:00,16:56.8,3,Yard C,Importer 8,Tank_Hazardous
CNT110716,6/2/2024,FEU,6/2/2024 22:00,51:28.7,2,Yard C,Importer 3,General
CNT110717,6/7/2024,TEU,6/7/2024 9:00,01:40.2,5,Yard A,Importer 8,Reeler_Hazardous
CNT110718,6/9/2024,TEU,6/9/2024 16:00,29:21.9,1,Yard A,Importer 5,Tank_Hazardous
CNT110719,6/10/2024,TEU,6/10/2024 18:00,11:14.8,4,Yard A,Importer 10,Reeler_Hazardous
CNT110720,6/18/2024,TEU,6/18/2024 15:00,02:37.4,5,Yard A,Importer 8,Reeler_Hazardous
CNT110721,6/23/2024,FEU,6/23/2024 5:00,05:26.8,2,Yard B,Importer 6,General
CNT110722,6/7/2024,TEU,6/7/2024 7:00,17:45.8,2,Yard C,Importer 5,Tank_Hazardous
CNT110723,6/27/2024,TEU,6/27/2024 15:00,11:22.1,3,Yard A,Importer 4,Reeler_Hazardous
CNT110724,6/7/2024,FEU,6/7/2024 11:00,59:50.8,2,Yard A,Importer 5,General
CNT110725,6/3/2024,TEU,6/3/2024 8:00,58:27.9,2,Yard B,Importer 10,General
CNT110726,6/12/2024,TEU,6/12/2024 15:00,39:25.7,9,Yard B,Importer 1,Hazardous
CNT110727,6/7/2024,TEU,6/7/2024 6:00,48:30.2,1,Yard C,Importer 9,General
CNT110728,6/17/2024,TEU,6/17/2024 7:00,22:58.4,1,Yard C,Importer 9,General
CNT110729,6/26/2024,TEU,6/26/2024 19:00,20:44.3,13,Yard B,Importer 4,Reeler
CNT110730,6/1/2024,TEU,6/1/2024 4:00,31:06.1,2,Yard B,Importer 1,General
CNT110731,6/5/2024,FEU,6/5/2024 22:00,50:14.6,2,Yard B,Importer 10,Tank_Hazardous
CNT110732,6/16/2024,FEU,6/16/2024 8:00,51:33.4,9,Yard C,Importer 7,Reeler_Hazardous
CNT110733,6/15/2024,TEU,6/15/2024 7:00,59:33.8,4,Yard B,Importer 6,Reeler_Hazardous
CNT110734,6/2/2024,TEU,6/2/2024 22:00,07:51.2,2,Yard A,Importer 6,Tank_Hazardous
CNT110735,6/9/2024,TEU,6/9/2024 19:00,19:55.1,4,Yard C,Importer 6,Reeler_Hazardous
CNT110736,6/7/2024,FEU,6/7/2024 15:00,58:25.1,10,Yard C,Importer 10,Reeler
CNT110737,6/4/2024,TEU,6/4/2024 10:00,02:43.8,11,Yard A,Importer 3,Hazardous
CNT110738,6/20/2024,FEU,6/20/2024 0:00,13:19.2,6,Yard A,Importer 4,Tank
CNT110739,6/18/2024,TEU,6/18/2024 16:00,42:57.4,4,Yard C,Importer 1,Reeler_Hazardous
CNT110740,6/21/2024,FEU,6/21/2024 11:00,02:44.7,4,Yard C,Importer 1,Reeler_Hazardous
CNT110741,6/4/2024,TEU,6/4/2024 4:00,59:05.4,9,Yard B,Importer 7,Hazardous
CNT110742,6/28/2024,FEU,6/28/2024 13:00,44:13.8,13,Yard B,Importer 4,Hazardous
CNT110743,6/13/2024,TEU,6/13/2024 6:00,02:49.1,4,Yard A,Importer 2,Tank
CNT110744,6/1/2024,FEU,6/1/2024 23:00,06:19.3,2,Yard A,Importer 8,General
CNT110745,6/28/2024,TEU,6/28/2024 6:00,19:04.7,2,Yard A,Importer 7,Tank_Hazardous
CNT110746,6/24/2024,TEU,6/24/2024 3:00,00:58.1,10,Yard A,Importer 10,Hazardous
CNT110747,6/3/2024,TEU,6/3/2024 14:00,02:58.8,11,Yard B,Importer 2,Reeler
CNT110748,6/16/2024,FEU,6/16/2024 6:00,13:34.4,13,Yard C,Importer 7,Hazardous
CNT110749,6/30/2024,FEU,6/30/2024 21:00,32:46.3,1,Yard B,Importer 7,General
CNT110750,6/22/2024,TEU,6/22/2024 23:00,53:21.8,10,Yard A,Importer 3,Hazardous
CNT110751,6/4/2024,TEU,6/4/2024 8:00,33:52.7,2,Yard B,Importer 9,General
CNT110752,6/25/2024,TEU,6/25/2024 0:00,28:31.9,6,Yard A,Importer 5,Tank
CNT110753,6/23/2024,FEU,6/23/2024 1:00,19:49.0,1,Yard B,Importer 8,General
CNT110754,6/25/2024,FEU,6/25/2024 7:00,34:09.7,5,Yard C,Importer 8,Tank
CNT110755,6/16/2024,FEU,6/16/2024 6:00,42:31.5,2,Yard A,Importer 1,General
CNT110756,6/26/2024,TEU,6/26/2024 22:00,38:12.7,2,Yard B,Importer 5,Tank_Hazardous
CNT110757,6/19/2024,FEU,6/19/2024 2:00,56:31.0,6,Yard A,Importer 5,Reeler_Hazardous
CNT110758,6/1/2024,FEU,6/1/2024 6:00,50:59.2,2,Yard C,Importer 3,General
CNT110759,6/5/2024,FEU,6/5/2024 19:00,47:06.5,2,Yard A,Importer 5,Tank_Hazardous
CNT110760,6/19/2024,TEU,6/19/2024 15:00,20:39.7,10,Yard C,Importer 1,Hazardous
CNT110761,6/22/2024,FEU,6/22/2024 1:00,03:50.4,4,Yard B,Importer 10,Reeler_Hazardous
CNT110762,6/24/2024,TEU,6/24/2024 0:00,06:53.9,1,Yard C,Importer 10,General
CNT110763,6/11/2024,TEU,6/11/2024 7:00,23:58.9,1,Yard A,Importer 1,General
CNT110764,6/13/2024,TEU,6/13/2024 4:00,07:32.1,2,Yard B,Importer 10,General
CNT110765,6/20/2024,TEU,6/20/2024 9:00,34:20.1,4,Yard A,Importer 1,Reeler_Hazardous
CNT110766,6/5/2024,TEU,6/5/2024 3:00,29:20.2,1,Yard A,Importer 6,General
CNT110767,6/21/2024,TEU,6/21/2024 8:00,30:54.8,8,Yard B,Importer 6,Hazardous
CNT110768,6/4/2024,TEU,6/4/2024 13:00,07:57.1,7,Yard C,Importer 10,Reeler_Hazardous
CNT110769,6/4/2024,FEU,6/4/2024 20:00,54:17.9,5,Yard C,Importer 1,Tank
CNT110770,6/4/2024,TEU,6/4/2024 9:00,30:34.9,10,Yard B,Importer 1,Reeler
CNT110771,6/4/2024,TEU,6/4/2024 17:00,40:15.9,2,Yard B,Importer 5,Tank_Hazardous
CNT110772,6/20/2024,TEU,6/20/2024 22:00,10:20.9,5,Yard A,Importer 2,Tank
CNT110773,6/21/2024,FEU,6/21/2024 8:00,58:13.9,15,Yard A,Importer 3,Hazardous
CNT110774,6/18/2024,FEU,6/18/2024 4:00,54:20.4,11,Yard B,Importer 7,Hazardous
CNT110775,6/18/2024,TEU,6/18/2024 22:00,23:54.2,1,Yard B,Importer 3,General
CNT110776,6/16/2024,FEU,6/16/2024 7:00,20:50.3,2,Yard A,Importer 1,Tank_Hazardous
CNT110777,6/9/2024,TEU,6/9/2024 11:00,07:35.5,10,Yard A,Importer 1,Reeler
CNT110778,6/18/2024,FEU,6/18/2024 19:00,23:49.7,2,Yard C,Importer 5,Tank_Hazardous
CNT110779,6/22/2024,TEU,6/22/2024 23:00,41:25.9,6,Yard B,Importer 9,Reeler
CNT110780,6/2/2024,TEU,6/2/2024 22:00,26:07.9,10,Yard A,Importer 3,Hazardous
CNT110781,6/21/2024,TEU,6/21/2024 18:00,26:30.4,8,Yard C,Importer 5,Hazardous
CNT110782,6/4/2024,TEU,6/4/2024 13:00,12:44.0,6,Yard A,Importer 6,Tank
CNT110783,6/12/2024,TEU,6/12/2024 10:00,00:47.8,5,Yard B,Importer 7,Tank
CNT110784,6/7/2024,FEU,6/7/2024 10:00,30:01.7,2,Yard C,Importer 4,Tank_Hazardous
CNT110785,6/15/2024,FEU,6/15/2024 23:00,22:05.7,3,Yard A,Importer 7,Reeler_Hazardous
CNT110786,6/7/2024,TEU,6/7/2024 3:00,16:16.4,2,Yard B,Importer 3,General
CNT110787,6/29/2024,TEU,6/29/2024 17:00,22:25.9,2,Yard B,Importer 4,Tank_Hazardous
CNT110788,6/22/2024,TEU,6/22/2024 8:00,03:18.2,5,Yard B,Importer 7,Tank
CNT110789,6/26/2024,TEU,6/26/2024 7:00,12:58.2,4,Yard B,Importer 3,Reeler_Hazardous
CNT110790,6/21/2024,FEU,6/21/2024 3:00,32:02.1,2,Yard C,Importer 8,Tank_Hazardous
CNT110791,6/17/2024,TEU,6/17/2024 18:00,47:44.8,2,Yard A,Importer 10,Tank_Hazardous
CNT110792,6/16/2024,FEU,6/16/2024 18:00,17:00.1,3,Yard A,Importer 7,Reeler_Hazardous
CNT110793,6/28/2024,TEU,6/28/2024 21:00,20:44.7,7,Yard B,Importer 5,Reeler
CNT110794,6/19/2024,TEU,6/19/2024 1:00,09:30.5,1,Yard A,Importer 2,General
CNT110795,6/9/2024,TEU,6/9/2024 10:00,51:46.2,7,Yard B,Importer 7,Reeler
CNT110796,6/14/2024,TEU,6/14/2024 2:00,52:08.5,6,Yard A,Importer 2,Tank
CNT110797,6/17/2024,TEU,6/17/2024 0:00,30:47.3,5,Yard A,Importer 2,Reeler_Hazardous
CNT110798,6/5/2024,FEU,6/5/2024 9:00,25:19.5,5,Yard A,Importer 4,Reeler_Hazardous
CNT110799,6/2/2024,TEU,6/2/2024 20:00,57:59.9,12,Yard C,Importer 10,Reeler
CNT110800,6/20/2024,TEU,6/20/2024 12:00,14:10.5,6,Yard B,Importer 9,Reeler_Hazardous
CNT110801,6/16/2024,FEU,6/16/2024 2:00,18:51.0,1,Yard C,Importer 4,General
CNT110802,6/14/2024,TEU,6/14/2024 6:00,24:36.2,2,Yard A,Importer 8,Tank_Hazardous
CNT110803,6/14/2024,FEU,6/14/2024 4:00,15:16.5,1,Yard C,Importer 6,General
CNT110804,6/27/2024,TEU,6/27/2024 1:00,26:19.4,5,Yard C,Importer 7,Tank
CNT110805,6/1/2024,TEU,6/1/2024 17:00,13:29.3,4,Yard C,Importer 2,Reeler_Hazardous
CNT110806,6/3/2024,FEU,6/3/2024 13:00,47:20.7,4,Yard A,Importer 2,Reeler_Hazardous
CNT110807,6/26/2024,FEU,6/26/2024 19:00,33:40.0,4,Yard C,Importer 6,Reeler_Hazardous
CNT110808,6/7/2024,TEU,6/7/2024 1:00,36:25.3,14,Yard A,Importer 3,Hazardous
CNT110809,6/26/2024,TEU,6/26/2024 4:00,40:43.9,5,Yard B,Importer 6,Reeler_Hazardous
CNT110810,6/15/2024,FEU,6/15/2024 12:00,38:08.5,13,Yard A,Importer 4,Hazardous
CNT110811,6/19/2024,TEU,6/19/2024 6:00,29:04.4,2,Yard A,Importer 4,Tank_Hazardous
CNT110812,6/20/2024,TEU,6/20/2024 9:00,28:21.2,6,Yard A,Importer 8,Tank
CNT110813,6/2/2024,FEU,6/2/2024 19:00,08:28.6,6,Yard B,Importer 9,Hazardous
CNT110814,6/19/2024,FEU,6/19/2024 6:00,45:34.3,8,Yard B,Importer 10,Reeler_Hazardous
CNT110815,6/9/2024,FEU,6/9/2024 22:00,58:01.4,5,Yard A,Importer 7,Reeler_Hazardous
CNT110816,6/19/2024,FEU,6/19/2024 17:00,30:30.4,2,Yard A,Importer 9,General
CNT110817,6/27/2024,FEU,6/27/2024 17:00,30:57.3,9,Yard B,Importer 1,Reeler
CNT110818,6/5/2024,FEU,6/5/2024 1:00,22:02.7,2,Yard B,Importer 6,General
CNT110819,6/18/2024,FEU,6/18/2024 15:00,14:46.3,1,Yard A,Importer 10,General
CNT110820,6/16/2024,TEU,6/16/2024 12:00,19:52.6,14,Yard B,Importer 4,Reeler
CNT110821,6/4/2024,TEU,6/4/2024 16:00,17:20.0,3,Yard A,Importer 2,Reeler_Hazardous
CNT110822,6/12/2024,FEU,6/12/2024 5:00,23:18.2,5,Yard A,Importer 10,Tank
CNT110823,6/29/2024,FEU,6/29/2024 22:00,06:05.1,4,Yard A,Importer 2,Reeler_Hazardous
CNT110824,6/7/2024,TEU,6/7/2024 8:00,12:02.7,2,Yard B,Importer 6,General
CNT110825,6/14/2024,TEU,6/14/2024 2:00,43:01.7,2,Yard B,Importer 4,General
CNT110826,6/23/2024,FEU,6/23/2024 6:00,37:19.8,2,Yard B,Importer 5,Tank_Hazardous
CNT110827,6/12/2024,TEU,6/12/2024 4:00,56:49.1,2,Yard A,Importer 10,Reeler_Hazardous
CNT110828,6/3/2024,TEU,6/3/2024 20:00,33:42.9,4,Yard A,Importer 9,Reeler_Hazardous
CNT110829,6/5/2024,FEU,6/5/2024 6:00,57:43.7,2,Yard C,Importer 8,General
CNT110830,6/17/2024,FEU,6/17/2024 9:00,07:45.5,4,Yard A,Importer 4,Reeler_Hazardous
CNT110831,6/26/2024,FEU,6/26/2024 21:00,38:59.4,2,Yard A,Importer 2,Tank_Hazardous
CNT110832,6/10/2024,FEU,6/10/2024 23:00,08:51.2,1,Yard C,Importer 2,General
CNT110833,6/10/2024,TEU,6/10/2024 9:00,57:43.7,1,Yard A,Importer 3,Tank_Hazardous
CNT110834,6/11/2024,FEU,6/11/2024 9:00,35:03.8,2,Yard A,Importer 7,Tank_Hazardous
CNT110835,6/17/2024,TEU,6/17/2024 5:00,57:26.1,2,Yard B,Importer 7,Tank_Hazardous
CNT110836,6/5/2024,FEU,6/5/2024 18:00,54:01.8,12,Yard C,Importer 7,Hazardous
CNT110837,6/13/2024,TEU,6/13/2024 17:00,25:57.4,10,Yard B,Importer 3,Hazardous
CNT110838,6/10/2024,TEU,6/10/2024 20:00,55:30.3,2,Yard C,Importer 9,Tank_Hazardous
CNT110839,6/9/2024,TEU,6/9/2024 14:00,52:28.2,9,Yard A,Importer 7,Reeler
CNT110840,6/17/2024,TEU,6/17/2024 12:00,45:46.9,6,Yard C,Importer 9,Reeler_Hazardous
CNT110841,6/1/2024,FEU,6/1/2024 19:00,56:03.8,8,Yard B,Importer 9,Reeler
CNT110842,6/4/2024,FEU,6/4/2024 1:00,16:12.4,2,Yard A,Importer 7,General
CNT110843,6/4/2024,FEU,6/4/2024 21:00,48:26.3,3,Yard B,Importer 5,Reeler_Hazardous
CNT110844,6/18/2024,FEU,6/18/2024 9:00,52:12.8,7,Yard C,Importer 8,Reeler
CNT110845,6/9/2024,TEU,6/9/2024 22:00,57:42.8,13,Yard C,Importer 10,Reeler
CNT110846,6/30/2024,FEU,6/30/2024 1:00,52:58.3,1,Yard C,Importer 3,General
CNT110847,6/25/2024,FEU,6/25/2024 2:00,34:47.6,2,Yard B,Importer 6,Tank_Hazardous
CNT110848,6/29/2024,FEU,6/29/2024 4:00,59:12.1,2,Yard A,Importer 8,General
CNT110849,6/29/2024,TEU,6/29/2024 14:00,52:07.3,2,Yard A,Importer 3,Tank_Hazardous
CNT110850,6/18/2024,FEU,6/18/2024 6:00,42:17.8,3,Yard B,Importer 9,Reeler_Hazardous
CNT110851,6/14/2024,FEU,6/14/2024 14:00,01:36.3,2,Yard B,Importer 2,General
CNT110852,6/25/2024,TEU,6/25/2024 11:00,45:07.6,4,Yard B,Importer 1,Reeler_Hazardous
CNT110853,6/15/2024,FEU,6/15/2024 2:00,51:34.8,10,Yard A,Importer 10,Hazardous
CNT110854,6/6/2024,FEU,6/6/2024 9:00,59:36.2,10,Yard C,Importer 6,Hazardous
CNT110855,6/24/2024,TEU,6/24/2024 3:00,45:34.5,9,Yard B,Importer 6,Reeler
CNT110856,6/10/2024,FEU,6/10/2024 6:00,25:28.4,6,Yard B,Importer 4,Tank
CNT110857,6/29/2024,FEU,6/29/2024 10:00,15:19.8,15,Yard C,Importer 2,Hazardous
CNT110858,6/15/2024,FEU,6/15/2024 16:00,05:28.9,7,Yard A,Importer 3,Tank
CNT110859,6/29/2024,TEU,6/29/2024 19:00,00:00.0,16,Yard B,Importer 2,Hazardous
CNT110860,6/4/2024,FEU,6/4/2024 14:00,56:29.3,1,Yard B,Importer 4,General
CNT110861,6/18/2024,TEU,6/18/2024 16:00,00:00.0,16,Yard B,Importer 10,Reeler
CNT110862,6/18/2024,TEU,6/18/2024 13:00,44:03.3,2,Yard C,Importer 8,General
CNT110863,6/25/2024,FEU,6/25/2024 20:00,31:15.7,2,Yard C,Importer 2,General
CNT110864,6/17/2024,FEU,6/17/2024 11:00,32:01.3,2,Yard C,Importer 7,General
CNT110865,6/12/2024,FEU,6/12/2024 17:00,53:41.1,11,Yard C,Importer 4,Hazardous
CNT110866,6/7/2024,TEU,6/7/2024 12:00,06:22.1,11,Yard A,Importer 6,Reeler
CNT110867,6/16/2024,TEU,6/16/2024 18:00,34:43.1,2,Yard C,Importer 1,Tank_Hazardous
CNT110868,6/11/2024,FEU,6/11/2024 4:00,27:01.9,1,Yard B,Importer 1,General
CNT110869,6/14/2024,TEU,6/14/2024 11:00,13:42.4,11,Yard B,Importer 7,Reeler
CNT110870,6/3/2024,FEU,6/3/2024 7:00,12:33.3,5,Yard B,Importer 7,Tank
CNT110871,6/19/2024,FEU,6/19/2024 7:00,53:03.6,10,Yard B,Importer 7,Reeler
CNT110872,6/18/2024,FEU,6/18/2024 8:00,40:53.9,14,Yard A,Importer 3,Hazardous
CNT110873,6/30/2024,TEU,6/30/2024 18:00,13:35.0,14,Yard A,Importer 6,Hazardous
CNT110874,6/10/2024,FEU,6/10/2024 18:00,27:24.2,1,Yard A,Importer 10,Tank_Hazardous
CNT110875,6/6/2024,FEU,6/6/2024 3:00,56:56.1,5,Yard A,Importer 8,Reeler_Hazardous
CNT110876,6/13/2024,TEU,6/13/2024 5:00,15:43.2,11,Yard A,Importer 8,Reeler
CNT110877,6/10/2024,TEU,6/10/2024 22:00,34:56.2,2,Yard A,Importer 8,Tank_Hazardous
CNT110878,6/18/2024,TEU,6/18/2024 11:00,23:13.5,2,Yard C,Importer 10,Tank_Hazardous
CNT110879,6/26/2024,TEU,6/26/2024 0:00,25:52.9,1,Yard A,Importer 7,General
CNT110880,6/20/2024,FEU,6/20/2024 17:00,16:21.1,6,Yard A,Importer 4,Tank
CNT110881,6/26/2024,FEU,6/26/2024 18:00,46:29.9,4,Yard B,Importer 5,Reeler_Hazardous
CNT110882,6/16/2024,FEU,6/16/2024 16:00,30:20.4,5,Yard B,Importer 6,Reeler_Hazardous
CNT110883,6/25/2024,TEU,6/25/2024 2:00,49:57.8,12,Yard A,Importer 1,Reeler
CNT110884,6/25/2024,FEU,6/25/2024 3:00,16:35.7,5,Yard C,Importer 2,Reeler_Hazardous
CNT110885,6/6/2024,TEU,6/6/2024 13:00,47:52.9,5,Yard C,Importer 6,Tank
CNT110886,6/13/2024,FEU,6/13/2024 5:00,50:32.0,2,Yard C,Importer 3,General
CNT110887,6/4/2024,FEU,6/4/2024 4:00,14:02.3,2,Yard C,Importer 3,Tank_Hazardous
CNT110888,6/23/2024,FEU,6/23/2024 5:00,24:27.9,13,Yard A,Importer 4,Reeler
CNT110889,6/14/2024,FEU,6/14/2024 12:00,39:37.8,2,Yard C,Importer 1,Tank_Hazardous
CNT110890,6/1/2024,FEU,6/1/2024 8:00,08:25.0,2,Yard A,Importer 5,Tank_Hazardous
CNT110891,6/28/2024,FEU,6/28/2024 16:00,48:43.3,9,Yard A,Importer 8,Reeler
CNT110892,6/20/2024,FEU,6/20/2024 14:00,20:44.8,5,Yard A,Importer 8,Tank
CNT110893,6/5/2024,TEU,6/5/2024 14:00,36:59.1,1,Yard A,Importer 7,General
CNT110894,6/8/2024,FEU,6/8/2024 18:00,13:21.9,2,Yard A,Importer 7,General
CNT110895,6/12/2024,FEU,6/12/2024 7:00,18:50.2,6,Yard B,Importer 4,Tank
CNT110896,6/2/2024,TEU,6/2/2024 8:00,31:41.2,4,Yard A,Importer 9,Reeler_Hazardous
CNT110897,6/12/2024,TEU,6/12/2024 1:00,14:20.2,6,Yard A,Importer 6,Tank
CNT110898,6/5/2024,FEU,6/5/2024 13:00,35:16.7,8,Yard A,Importer 2,Reeler
CNT110899,6/22/2024,TEU,6/22/2024 13:00,47:28.7,4,Yard B,Importer 5,Tank
CNT110900,6/5/2024,TEU,6/5/2024 4:00,16:25.3,11,Yard B,Importer 7,Reeler
