Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Sub TAT (Days),Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Days,Order Start Date,Process Sequence,Subprocess Sequence,Client Name
ORD1359,Delhi,West,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,3,17-Jul-25,18-Jul-25,On Time,1449,1,26-Jun-25,2,4,Client H
ORD1370,Chennai,North,Jaipur,North,Procurement,UCI Procurement,Receive Raw Material in Store,3,10-Aug-25,11-Aug-25,On Time,608,1,6-Jul-25,2,7,Client I
ORD1373,Bhopal,South,Chennai,South,Procurement,UCI Procurement,Prepare PO,3,7-Jul-25,8-Jul-25,On Time,1483,1,21-Jun-25,2,3,Client J
ORD1427,Ahmedabad,East,Kerala,South,Procurement,UCI Procurement,Submit New Request,3,2-Jul-25,3-Jul-25,On Time,1335,1,21-Jun-25,2,1,Client H
ORD1427,Ahmedabad,East,Kerala,South,Procurement,UCI Procurement,Receive Raw Material,3,12-Jul-25,13-Jul-25,On Time,1335,1,21-Jun-25,2,5,Client H
ORD1475,Bhopal,West,Patna,North,Procurement,UCI Procurement,Receive Raw Material in Store,3,4-Sep-25,5-Sep-25,On Time,1452,1,25-Jul-25,2,7,Client H
ORD1486,Vishakhapatnam,South,Ghaziabad,North,Procurement,UCI Procurement,Submit New Request,3,28-Jul-25,29-Jul-25,On Time,1082,1,12-Jul-25,2,1,Client F
ORD1527,Ahmedabad,North,Raipur,East,Procurement,UCI Procurement,Receive Raw Material in Store,3,3-Oct-25,4-Oct-25,On Time,387,1,27-Aug-25,2,7,Client G
ORD1549,Guwahati,East,Bangalore,South,Procurement,UCI Procurement,Submit New Request,3,5-Jul-25,6-Jul-25,On Time,1470,1,20-Jun-25,2,1,Client D
ORD1549,Guwahati,East,Bangalore,South,Procurement,UCI Procurement,Receive Raw Material,3,16-Jul-25,17-Jul-25,On Time,1470,1,20-Jun-25,2,5,Client D
ORD1549,Guwahati,East,Bangalore,South,Procurement,UCI Procurement,Quality Check,3,17-Jul-25,18-Jul-25,On Time,1470,1,20-Jun-25,2,6,Client D
ORD1669,Chennai,South,Bangalore,South,Procurement,UCI Procurement,Submit New Request,3,20-Aug-25,21-Aug-25,On Time,1018,1,3-Aug-25,2,1,Client E
ORD1728,Bangalore,West,Ghaziabad,North,Procurement,UCI Procurement,Submit New Request,3,21-Jul-25,22-Jul-25,On Time,426,1,2-Jul-25,2,1,Client C
ORD1749,Jaipur,South,Ghaziabad,North,Procurement,UCI Procurement,Send PO to Supplier,3,1-Jul-25,2-Jul-25,On Time,1275,1,3-Jun-25,2,4,Client C
ORD1749,Jaipur,South,Ghaziabad,North,Procurement,UCI Procurement,Receive Raw Material in Store,3,7-Jul-25,8-Jul-25,On Time,1275,1,3-Jun-25,2,7,Client C
ORD1758,Bhopal,West,Bangalore,South,Procurement,UCI Procurement,Receive Raw Material,3,23-Jul-25,24-Jul-25,On Time,361,1,25-Jun-25,2,5,Client C
ORD1781,Bangalore,South,Haridwar,North,Procurement,UCI Procurement,Submit New Request,3,9-Jul-25,10-Jul-25,On Time,1158,1,24-Jun-25,2,1,Client J
ORD1781,Bangalore,South,Haridwar,North,Procurement,UCI Procurement,Receive Raw Material,3,20-Jul-25,21-Jul-25,On Time,1158,1,24-Jun-25,2,5,Client J
ORD1786,Nagpur,East,Raipur,East,Procurement,UCI Procurement,Prepare PO,3,6-Jul-25,7-Jul-25,On Time,1312,1,15-Jun-25,2,3,Client I
ORD1817,Vishakhapatnam,North,Kolkata,East,Procurement,UCI Procurement,Review Request,3,27-Jun-25,28-Jun-25,On Time,537,1,8-Jun-25,2,2,Client I
ORD1846,Ranchi,East,Raipur,East,Procurement,UCI Procurement,Quality Check,3,15-Aug-25,16-Aug-25,On Time,1157,1,8-Jul-25,2,6,Client I
ORD1857,Chennai,West,Jaipur,North,Procurement,UCI Procurement,Quality Check,3,10-Jul-25,11-Jul-25,On Time,1009,1,6-Jun-25,2,6,Client H
ORD1941,Kolkata,North,Kerala,South,Procurement,UCI Procurement,Prepare PO,3,15-Aug-25,16-Aug-25,On Time,599,1,28-Jul-25,2,3,Client F
ORD1942,Mumbai,West,Raipur,East,Procurement,UCI Procurement,Review Request,3,27-Jun-25,28-Jun-25,On Time,997,1,12-Jun-25,2,2,Client I
ORD1977,Chandigarh,South,Patna,North,Procurement,UCI Procurement,Review Request,3,25-Jul-25,26-Jul-25,On Time,754,1,6-Jul-25,2,2,Client B
ORD1992,Ahmedabad,South,Haridwar,North,Procurement,UCI Procurement,Prepare PO,3,11-Jul-25,12-Jul-25,On Time,1381,1,20-Jun-25,2,3,Client B
ORD2001,Jaipur,North,Raipur,East,Procurement,UCI Procurement,Submit New Request,3,22-Jul-25,23-Jul-25,On Time,1123,1,7-Jul-25,2,1,Client I
ORD2001,Jaipur,North,Raipur,East,Procurement,UCI Procurement,Receive Raw Material,3,2-Aug-25,3-Aug-25,On Time,1123,1,7-Jul-25,2,5,Client I
ORD2022,Chennai,South,Ghaziabad,North,Procurement,UCI Procurement,Receive Raw Material in Store,3,10-Sep-25,11-Sep-25,On Time,1235,1,9-Aug-25,2,7,Client D
ORD2025,Jaipur,South,Raipur,East,Procurement,UCI Procurement,Prepare PO,3,25-Jul-25,26-Jul-25,On Time,300,1,3-Jul-25,2,3,Client C
ORD2036,Ahmedabad,West,Hyderabad,South,Procurement,UCI Procurement,Send PO to Supplier,3,15-Aug-25,16-Aug-25,On Time,957,1,27-Jul-25,2,4,Client F
ORD2060,Bangalore,West,Chennai,South,Procurement,UCI Procurement,Prepare PO,3,16-Aug-25,17-Aug-25,On Time,695,1,25-Jul-25,2,3,Client I
ORD2069,Guwahati,North,Ghaziabad,North,Procurement,UCI Procurement,Quality Check,3,22-Aug-25,23-Aug-25,On Time,445,1,17-Jul-25,2,6,Client D
ORD2102,Nagpur,West,Chennai,South,Procurement,UCI Procurement,Prepare PO,3,28-Aug-25,29-Aug-25,On Time,1313,1,7-Aug-25,2,3,Client E
ORD2140,Chandigarh,West,Kerala,South,Procurement,UCI Procurement,Receive Raw Material in Store,3,30-Jul-25,31-Jul-25,On Time,687,1,26-Jun-25,2,7,Client H
ORD2152,Chandigarh,West,Kerala,South,Procurement,UCI Procurement,Receive Raw Material,3,19-Sep-25,20-Sep-25,On Time,590,1,18-Aug-25,2,5,Client E
ORD2156,Chandigarh,South,Patna,North,Procurement,UCI Procurement,Submit New Request,3,1-Aug-25,2-Aug-25,On Time,740,1,18-Jul-25,2,1,Client C
ORD2164,Chennai,West,Bangalore,South,Procurement,UCI Procurement,Receive Raw Material,3,13-Aug-25,14-Aug-25,On Time,698,1,17-Jul-25,2,5,Client H
ORD2211,Ranchi,West,Chennai,South,Procurement,UCI Procurement,Prepare PO,3,26-Jun-25,27-Jun-25,On Time,486,1,7-Jun-25,2,3,Client I
ORD2246,Surat,East,Jaipur,North,Procurement,UCI Procurement,Submit New Request,3,19-Jul-25,20-Jul-25,On Time,453,1,6-Jul-25,2,1,Client H
ORD2385,Bhopal,West,Haridwar,North,Procurement,UCI Procurement,Review Request,3,26-Jul-25,27-Jul-25,On Time,1223,1,5-Jul-25,2,2,Client G
ORD2431,Surat,West,Lucknow,North,Procurement,UCI Procurement,Submit New Request,3,7-Aug-25,8-Aug-25,On Time,1110,1,22-Jul-25,2,1,Client F
ORD2449,Surat,North,Chennai,South,Procurement,UCI Procurement,Send PO to Supplier,3,26-Jul-25,27-Jul-25,On Time,873,1,1-Jul-25,2,4,Client H
ORD2491,Kolkata,South,Chennai,South,Procurement,UCI Procurement,Quality Check,3,16-Aug-25,17-Aug-25,On Time,755,1,6-Jul-25,2,6,Client F
ORD0006,Mumbai,North,Mirzapur,West,Procurement,UCI Procurement,Submit New Request,3,8-Sep-25,9-Sep-25,On Time,991,1,22-Aug-25,2,1,Client D
ORD0006,Mumbai,North,Mirzapur,West,Procurement,UCI Procurement,Quality Check,3,23-Sep-25,24-Sep-25,On Time,991,1,22-Aug-25,2,6,Client D
ORD0093,Mumbai,East,Pune,West,Procurement,UCI Procurement,Submit New Request,3,3-Sep-25,4-Sep-25,On Time,1074,1,21-Aug-25,2,1,Client F
ORD0107,Kolkata,South,Assam,West,Procurement,UCI Procurement,Receive Raw Material,3,27-Sep-25,28-Sep-25,On Time,1303,1,27-Aug-25,2,5,Client G
ORD0120,Vishakhapatnam,East,Bhiwandi,West,Procurement,UCI Procurement,Receive Raw Material,3,25-Jul-25,26-Jul-25,On Time,1312,1,28-Jun-25,2,5,Client F
ORD0126,Chandigarh,North,Indore,West,Procurement,UCI Procurement,Receive Raw Material,3,1-Aug-25,2-Aug-25,On Time,547,1,3-Jul-25,2,5,Client I
ORD0126,Chandigarh,North,Indore,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,6-Aug-25,7-Aug-25,On Time,547,1,3-Jul-25,2,7,Client I
ORD0155,Nagpur,West,Assam,West,Procurement,UCI Procurement,Quality Check,3,24-Jul-25,25-Jul-25,On Time,1443,1,23-Jun-25,2,6,Client G
ORD0303,Vishakhapatnam,North,Indore,West,Procurement,UCI Procurement,Review Request,3,19-Jul-25,20-Jul-25,On Time,1422,1,3-Jul-25,2,2,Client E
ORD0315,Mumbai,South,Pune,West,Procurement,UCI Procurement,Review Request,3,17-Aug-25,18-Aug-25,On Time,1418,1,29-Jul-25,2,2,Client H
ORD0315,Mumbai,South,Pune,West,Procurement,UCI Procurement,Send PO to Supplier,3,22-Aug-25,23-Aug-25,On Time,1418,1,29-Jul-25,2,4,Client H
ORD0334,Vishakhapatnam,South,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,3,14-Aug-25,15-Aug-25,On Time,1451,1,5-Jul-25,2,6,Client A
ORD0338,Chennai,East,Valsad,West,Procurement,UCI Procurement,Quality Check,3,18-Aug-25,19-Aug-25,On Time,360,1,14-Jul-25,2,6,Client G
ORD0393,Ranchi,North,Valsad,West,Procurement,UCI Procurement,Review Request,3,9-Jul-25,10-Jul-25,On Time,912,1,15-Jun-25,2,2,Client H
ORD0393,Ranchi,North,Valsad,West,Procurement,UCI Procurement,Quality Check,3,17-Jul-25,18-Jul-25,On Time,912,1,15-Jun-25,2,6,Client H
ORD0396,Bhopal,East,Pune,West,Procurement,UCI Procurement,Prepare PO,3,21-Jul-25,22-Jul-25,On Time,998,1,2-Jul-25,2,3,Client A
ORD0398,Ranchi,West,Valsad,West,Procurement,UCI Procurement,Send PO to Supplier,3,26-Aug-25,27-Aug-25,On Time,1379,1,2-Aug-25,2,4,Client F
ORD0450,Vishakhapatnam,East,Pune,West,Procurement,UCI Procurement,Review Request,3,19-Aug-25,20-Aug-25,On Time,991,1,31-Jul-25,2,2,Client H
ORD0456,Ahmedabad,North,Valsad,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,29-Sep-25,30-Sep-25,On Time,1179,1,15-Aug-25,2,7,Client A
ORD0505,Mumbai,East,Mirzapur,West,Procurement,UCI Procurement,Quality Check,3,19-Jul-25,20-Jul-25,On Time,866,1,12-Jun-25,2,6,Client J
ORD0511,Surat,South,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,3,19-Aug-25,20-Aug-25,On Time,903,1,13-Jul-25,2,6,Client B
ORD0511,Surat,South,Bhiwandi,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,20-Aug-25,21-Aug-25,On Time,903,1,13-Jul-25,2,7,Client B
ORD0518,Jaipur,East,Assam,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,10-Aug-25,11-Aug-25,On Time,610,1,5-Jul-25,2,7,Client I
ORD0575,Ranchi,West,Valsad,West,Procurement,UCI Procurement,Review Request,3,14-Jul-25,15-Jul-25,On Time,605,1,25-Jun-25,2,2,Client G
ORD0575,Ranchi,West,Valsad,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,27-Jul-25,28-Jul-25,On Time,605,1,25-Jun-25,2,7,Client G
ORD0658,Guwahati,West,Mirzapur,West,Procurement,UCI Procurement,Quality Check,3,28-Aug-25,29-Aug-25,On Time,333,1,31-Jul-25,2,6,Client B
ORD0658,Guwahati,West,Mirzapur,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,29-Aug-25,30-Aug-25,On Time,333,1,31-Jul-25,2,7,Client B
ORD0725,Surat,West,Mirzapur,West,Procurement,UCI Procurement,Receive Raw Material,3,20-Aug-25,21-Aug-25,On Time,979,1,19-Jul-25,2,5,Client F
ORD0752,Bhopal,West,Pune,West,Procurement,UCI Procurement,Review Request,3,7-Sep-25,8-Sep-25,On Time,1083,1,22-Aug-25,2,2,Client B
ORD0763,Jaipur,South,Valsad,West,Procurement,UCI Procurement,Review Request,3,19-Aug-25,20-Aug-25,On Time,1117,1,4-Aug-25,2,2,Client D
ORD0829,Chandigarh,East,Valsad,West,Procurement,UCI Procurement,Submit New Request,3,16-Jun-25,17-Jun-25,On Time,480,1,4-Jun-25,2,1,Client D
ORD0855,Chandigarh,South,Bhiwandi,West,Procurement,UCI Procurement,Submit New Request,3,16-Jul-25,17-Jul-25,On Time,415,1,4-Jul-25,2,1,Client G
ORD0855,Chandigarh,South,Bhiwandi,West,Procurement,UCI Procurement,Prepare PO,3,21-Jul-25,22-Jul-25,On Time,415,1,4-Jul-25,2,3,Client G
ORD0879,Ahmedabad,South,Mirzapur,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,26-Jul-25,27-Jul-25,On Time,346,1,14-Jun-25,2,7,Client F
ORD0921,Chandigarh,South,Indore,West,Procurement,UCI Procurement,Submit New Request,3,21-Jul-25,22-Jul-25,On Time,935,1,11-Jul-25,2,1,Client E
ORD0956,Mumbai,East,Mirzapur,West,Procurement,UCI Procurement,Submit New Request,3,28-Jul-25,29-Jul-25,On Time,1067,1,21-Jul-25,2,1,Client B
ORD1020,Vishakhapatnam,East,Mirzapur,West,Procurement,UCI Procurement,Receive Raw Material,3,6-Aug-25,7-Aug-25,On Time,586,1,10-Jul-25,2,5,Client G
ORD1047,Guwahati,South,Bhiwandi,West,Procurement,UCI Procurement,Quality Check,3,30-Jul-25,31-Jul-25,On Time,581,1,2-Jul-25,2,6,Client A
ORD1077,Kolkata,South,Indore,West,Procurement,UCI Procurement,Prepare PO,3,12-Jul-25,13-Jul-25,On Time,1118,1,27-Jun-25,2,3,Client J
ORD1237,Bangalore,East,Valsad,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,10-Jul-25,11-Jul-25,On Time,1084,1,1-Jun-25,2,7,Client C
ORD1254,Bhopal,West,Assam,West,Procurement,UCI Procurement,Receive Raw Material,3,28-Aug-25,29-Aug-25,On Time,339,1,4-Aug-25,2,5,Client G
ORD1292,Bangalore,West,Pune,West,Procurement,UCI Procurement,Review Request,3,3-Sep-25,4-Sep-25,On Time,595,1,21-Aug-25,2,2,Client H
ORD1330,Kolkata,North,Valsad,West,Procurement,UCI Procurement,Submit New Request,3,11-Sep-25,12-Sep-25,On Time,646,1,26-Aug-25,2,1,Client H
ORD1332,Guwahati,South,Mirzapur,West,Procurement,UCI Procurement,Send PO to Supplier,3,5-Sep-25,6-Sep-25,On Time,1268,1,14-Aug-25,2,4,Client H
ORD1332,Guwahati,South,Mirzapur,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,14-Sep-25,15-Sep-25,On Time,1268,1,14-Aug-25,2,7,Client H
ORD1364,Bangalore,East,Pune,West,Procurement,UCI Procurement,Prepare PO,3,26-Aug-25,27-Aug-25,On Time,768,1,3-Aug-25,2,3,Client A
ORD1418,Mumbai,North,Indore,West,Procurement,UCI Procurement,Receive Raw Material,3,21-Aug-25,22-Aug-25,On Time,1303,1,27-Jul-25,2,5,Client I
ORD1471,Delhi,East,Assam,West,Procurement,UCI Procurement,Review Request,3,20-Jul-25,21-Jul-25,On Time,785,1,7-Jul-25,2,2,Client I
ORD1521,Kolkata,North,Assam,West,Procurement,UCI Procurement,Submit New Request,3,21-Aug-25,22-Aug-25,On Time,1311,1,4-Aug-25,2,1,Client C
ORD1521,Kolkata,North,Assam,West,Procurement,UCI Procurement,Receive Raw Material,3,5-Sep-25,6-Sep-25,On Time,1311,1,4-Aug-25,2,5,Client C
ORD1521,Kolkata,North,Assam,West,Procurement,UCI Procurement,Quality Check,3,6-Sep-25,7-Sep-25,On Time,1311,1,4-Aug-25,2,6,Client C
ORD1541,Jaipur,North,Indore,West,Procurement,UCI Procurement,Receive Raw Material,3,26-Aug-25,27-Aug-25,On Time,529,1,1-Aug-25,2,5,Client B
ORD1543,Kolkata,North,Pune,West,Procurement,UCI Procurement,Review Request,3,11-Jul-25,12-Jul-25,On Time,518,1,25-Jun-25,2,2,Client B
ORD1705,Bangalore,South,Valsad,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,13-Sep-25,14-Sep-25,On Time,830,1,15-Aug-25,2,7,Client E
ORD1723,Jaipur,South,Bhiwandi,West,Procurement,UCI Procurement,Review Request,3,25-Jul-25,26-Jul-25,On Time,1062,1,9-Jul-25,2,2,Client F
ORD1808,Bhopal,West,Indore,West,Procurement,UCI Procurement,Send PO to Supplier,3,27-Aug-25,28-Aug-25,On Time,1475,1,3-Aug-25,2,4,Client I
ORD2106,Chandigarh,North,Indore,West,Procurement,UCI Procurement,Review Request,3,4-Sep-25,5-Sep-25,On Time,1497,1,21-Aug-25,2,2,Client E
ORD2147,Chandigarh,East,Assam,West,Procurement,UCI Procurement,Receive Raw Material in Store,3,4-Aug-25,5-Aug-25,On Time,534,1,25-Jun-25,2,7,Client F
ORD2153,Delhi,East,Mirzapur,West,Procurement,UCI Procurement,Quality Check,3,11-Aug-25,12-Aug-25,On Time,1308,1,14-Jul-25,2,6,Client E
ORD2208,Chandigarh,South,Bhiwandi,West,Procurement,UCI Procurement,Prepare PO,3,25-Jul-25,26-Jul-25,On Time,325,1,6-Jul-25,2,3,Client C
ORD2224,Chandigarh,North,Pune,West,Procurement,UCI Procurement,Quality Check,3,13-Jul-25,14-Jul-25,On Time,1254,1,9-Jun-25,2,6,Client C
ORD2265,Mumbai,East,Valsad,West,Procurement,UCI Procurement,Review Request,3,30-Aug-25,31-Aug-25,On Time,430,1,12-Aug-25,2,2,Client I
ORD2317,Bhopal,West,Indore,West,Procurement,UCI Procurement,Receive Raw Material,3,2-Jul-25,3-Jul-25,On Time,1491,1,2-Jun-25,2,5,Client A
ORD2386,Delhi,East,Mirzapur,West,Procurement,UCI Procurement,Submit New Request,3,4-Jul-25,5-Jul-25,On Time,655,1,22-Jun-25,2,1,Client H
ORD2386,Delhi,East,Mirzapur,West,Procurement,UCI Procurement,Receive Raw Material,3,14-Jul-25,15-Jul-25,On Time,655,1,22-Jun-25,2,5,Client H
ORD2436,Ranchi,West,Valsad,West,Procurement,UCI Procurement,Prepare PO,3,4-Jul-25,5-Jul-25,On Time,754,1,13-Jun-25,2,3,Client J
ORD2436,Ranchi,West,Valsad,West,Procurement,UCI Procurement,Receive Raw Material,3,10-Jul-25,11-Jul-25,On Time,754,1,13-Jun-25,2,5,Client J
ORD2448,Chennai,North,Indore,West,Procurement,UCI Procurement,Send PO to Supplier,3,8-Jul-25,9-Jul-25,On Time,753,1,13-Jun-25,2,4,Client F
ORD2480,Jaipur,West,Pune,West,Procurement,UCI Procurement,Review Request,3,17-Jul-25,18-Jul-25,On Time,848,1,28-Jun-25,2,2,Client G
ORD2480,Jaipur,West,Pune,West,Procurement,UCI Procurement,Quality Check,3,27-Jul-25,28-Jul-25,On Time,848,1,28-Jun-25,2,6,Client G
ORD0037,Delhi,South,Indore,West,Invoice,UCI Planner,Authorize Payment,3,6-Aug-25,7-Aug-25,On Time,465,1,1-Aug-25,1,2,Client A
ORD0056,Ahmedabad,North,Valsad,West,Invoice,UCI Planner,Update Accounts Payable,3,4-Aug-25,5-Aug-25,On Time,470,1,23-Jul-25,1,4,Client E
ORD0063,Ahmedabad,West,Bhiwandi,West,Invoice,UCI Planner,Validate Tax and Charges,3,14-Jun-25,15-Jun-25,On Time,854,1,8-Jun-25,1,3,Client D
ORD0095,Ahmedabad,East,Ghaziabad,North,Invoice,UCI Planner,Verify Invoice Details,3,24-Jun-25,25-Jun-25,On Time,1401,1,24-Jun-25,1,1,Client H
ORD0113,Vishakhapatnam,West,Bangalore,South,Invoice,UCI Planner,Authorize Payment,3,24-Aug-25,25-Aug-25,On Time,690,1,20-Aug-25,1,2,Client J
ORD0120,Vishakhapatnam,East,Bhiwandi,West,Invoice,UCI Planner,Verify Invoice Details,3,28-Jun-25,29-Jun-25,On Time,1312,1,28-Jun-25,1,1,Client F
ORD0147,Delhi,West,Ghaziabad,North,Invoice,UCI Planner,Verify Invoice Details,3,15-Jun-25,16-Jun-25,On Time,887,1,15-Jun-25,1,1,Client F
ORD0198,Bangalore,South,Valsad,West,Invoice,UCI Planner,Validate Tax and Charges,3,9-Jul-25,10-Jul-25,On Time,1057,1,2-Jul-25,1,3,Client A
ORD0236,Vishakhapatnam,North,Lucknow,North,Invoice,UCI Planner,Update Accounts Payable,3,27-Jun-25,28-Jun-25,On Time,1183,1,16-Jun-25,1,4,Client F
ORD0302,Ahmedabad,South,Assam,West,Invoice,UCI Planner,Verify Invoice Details,3,7-Aug-25,8-Aug-25,On Time,745,1,7-Aug-25,1,1,Client J
ORD0302,Ahmedabad,South,Assam,West,Invoice,UCI Planner,Authorize Payment,3,8-Aug-25,9-Aug-25,On Time,745,1,7-Aug-25,1,2,Client J
ORD0302,Ahmedabad,South,Assam,West,Invoice,UCI Planner,Update Accounts Payable,3,13-Aug-25,14-Aug-25,On Time,745,1,7-Aug-25,1,4,Client J
ORD0303,Vishakhapatnam,North,Indore,West,Invoice,UCI Planner,Update Accounts Payable,3,15-Jul-25,16-Jul-25,On Time,1422,1,3-Jul-25,1,4,Client E
ORD0363,Guwahati,West,Lucknow,North,Invoice,UCI Planner,Authorize Payment,3,29-Aug-25,30-Aug-25,On Time,888,1,25-Aug-25,1,2,Client B
ORD0379,Chandigarh,West,Lucknow,North,Invoice,UCI Planner,Verify Invoice Details,3,24-Jun-25,25-Jun-25,On Time,1353,1,24-Jun-25,1,1,Client I
ORD0379,Chandigarh,West,Lucknow,North,Invoice,UCI Planner,Validate Tax and Charges,3,28-Jun-25,29-Jun-25,On Time,1353,1,24-Jun-25,1,3,Client I
ORD0438,Chennai,South,Mirzapur,West,Invoice,UCI Planner,Validate Tax and Charges,3,8-Aug-25,9-Aug-25,On Time,1256,1,1-Aug-25,1,3,Client G
ORD0489,Chandigarh,West,Pune,West,Invoice,UCI Planner,Verify Invoice Details,3,24-Jun-25,25-Jun-25,On Time,565,1,24-Jun-25,1,1,Client H
ORD0492,Guwahati,North,Bangalore,South,Invoice,UCI Planner,Validate Tax and Charges,3,6-Sep-25,7-Sep-25,On Time,451,1,31-Aug-25,1,3,Client C
ORD0504,Surat,South,Bangalore,South,Invoice,UCI Planner,Authorize Payment,3,17-Jul-25,18-Jul-25,On Time,666,1,13-Jul-25,1,2,Client B
ORD0511,Surat,South,Bhiwandi,West,Invoice,UCI Planner,Validate Tax and Charges,3,20-Jul-25,21-Jul-25,On Time,903,1,13-Jul-25,1,3,Client B
ORD0538,Vishakhapatnam,East,Valsad,West,Invoice,UCI Planner,Validate Tax and Charges,3,4-Jul-25,5-Jul-25,On Time,1291,1,24-Jun-25,1,3,Client J
ORD0546,Bhopal,East,Chennai,South,Invoice,UCI Planner,Authorize Payment,3,12-Jul-25,13-Jul-25,On Time,865,1,7-Jul-25,1,2,Client C
ORD0547,Guwahati,East,Kerala,South,Invoice,UCI Planner,Authorize Payment,3,16-Jun-25,17-Jun-25,On Time,819,1,12-Jun-25,1,2,Client H
ORD0624,Nagpur,South,Haridwar,North,Invoice,UCI Planner,Update Accounts Payable,3,12-Aug-25,13-Aug-25,On Time,651,1,31-Jul-25,1,4,Client C
ORD0628,Ahmedabad,West,Jaipur,North,Invoice,UCI Planner,Update Accounts Payable,3,27-Aug-25,28-Aug-25,On Time,1371,1,13-Aug-25,1,4,Client F
ORD0634,Bangalore,East,Valsad,West,Invoice,UCI Planner,Verify Invoice Details,3,13-Jun-25,14-Jun-25,On Time,1223,1,13-Jun-25,1,1,Client B
ORD0634,Bangalore,East,Valsad,West,Invoice,UCI Planner,Validate Tax and Charges,3,15-Jun-25,16-Jun-25,On Time,1223,1,13-Jun-25,1,3,Client B
ORD0649,Surat,North,Bhiwandi,West,Invoice,UCI Planner,Update Accounts Payable,3,8-Aug-25,9-Aug-25,On Time,1035,1,26-Jul-25,1,4,Client C
ORD0672,Chennai,South,Kolkata,East,Invoice,UCI Planner,Authorize Payment,3,18-Jun-25,19-Jun-25,On Time,897,1,15-Jun-25,1,2,Client F
ORD0674,Kolkata,North,Ghaziabad,North,Invoice,UCI Planner,Verify Invoice Details,3,1-Jun-25,2-Jun-25,On Time,1256,1,1-Jun-25,1,1,Client E
ORD0700,Vishakhapatnam,West,Mirzapur,West,Invoice,UCI Planner,Verify Invoice Details,3,27-Jun-25,28-Jun-25,On Time,450,1,27-Jun-25,1,1,Client B
ORD0700,Vishakhapatnam,West,Mirzapur,West,Invoice,UCI Planner,Authorize Payment,3,28-Jun-25,29-Jun-25,On Time,450,1,27-Jun-25,1,2,Client B
ORD0724,Chennai,South,Valsad,West,Invoice,UCI Planner,Verify Invoice Details,3,18-Jun-25,19-Jun-25,On Time,404,1,18-Jun-25,1,1,Client E
ORD0736,Bhopal,West,Bangalore,South,Invoice,UCI Planner,Validate Tax and Charges,3,9-Jul-25,10-Jul-25,On Time,1167,1,3-Jul-25,1,3,Client G
ORD0767,Mumbai,West,Bangalore,South,Invoice,UCI Planner,Update Accounts Payable,3,26-Aug-25,27-Aug-25,On Time,1158,1,11-Aug-25,1,4,Client G
ORD0806,Chennai,North,Haridwar,North,Invoice,UCI Planner,Verify Invoice Details,3,29-Jun-25,30-Jun-25,On Time,403,1,29-Jun-25,1,1,Client E
ORD0826,Surat,South,Raipur,East,Invoice,UCI Planner,Authorize Payment,3,18-Aug-25,19-Aug-25,On Time,1296,1,14-Aug-25,1,2,Client J
ORD0829,Chandigarh,East,Valsad,West,Invoice,UCI Planner,Authorize Payment,3,8-Jun-25,9-Jun-25,On Time,480,1,4-Jun-25,1,2,Client D
ORD0871,Kolkata,South,Haridwar,North,Invoice,UCI Planner,Verify Invoice Details,3,6-Jul-25,7-Jul-25,On Time,1277,1,6-Jul-25,1,1,Client F
ORD0909,Surat,South,Chennai,South,Invoice,UCI Planner,Authorize Payment,3,26-Aug-25,27-Aug-25,On Time,446,1,23-Aug-25,1,2,Client D
ORD0925,Ahmedabad,North,Bangalore,South,Invoice,UCI Planner,Update Accounts Payable,3,15-Aug-25,16-Aug-25,On Time,1486,1,3-Aug-25,1,4,Client G
ORD0956,Mumbai,East,Mirzapur,West,Invoice,UCI Planner,Verify Invoice Details,3,21-Jul-25,22-Jul-25,On Time,1067,1,21-Jul-25,1,1,Client B
ORD0956,Mumbai,East,Mirzapur,West,Invoice,UCI Planner,Update Accounts Payable,3,27-Jul-25,28-Jul-25,On Time,1067,1,21-Jul-25,1,4,Client B
ORD0957,Chennai,East,Bangalore,South,Invoice,UCI Planner,Update Accounts Payable,3,12-Aug-25,13-Aug-25,On Time,576,1,1-Aug-25,1,4,Client J
ORD1047,Guwahati,South,Bhiwandi,West,Invoice,UCI Planner,Authorize Payment,3,5-Jul-25,6-Jul-25,On Time,581,1,2-Jul-25,1,2,Client A
ORD1050,Nagpur,West,Bangalore,South,Invoice,UCI Planner,Authorize Payment,3,29-Jun-25,30-Jun-25,On Time,539,1,23-Jun-25,1,2,Client E
ORD1077,Kolkata,South,Indore,West,Invoice,UCI Planner,Authorize Payment,3,1-Jul-25,2-Jul-25,On Time,1118,1,27-Jun-25,1,2,Client J
