Month,Region,SKU,Quantity,Percentage Revenue Change,Projected Demand,Percent Demand Change (%)
01-03-2022,West,B,97,-4,108,10.90%
01-04-2022,West,B,141,-4,149,5.60%
01-05-2022,West,B,195,-4,204,4.90%
01-06-2022,West,B,175,-4,181,3.30%
01-07-2022,West,B,206,-4,230,11.50%
01-08-2022,West,B,89,-4,94,5.40%
01-09-2022,West,B,244,-4,272,11.50%
01-10-2022,West,B,130,-4,136,4.60%
01-11-2022,West,B,244,-4,266,9.00%
01-12-2022,West,B,168,-4,172,2.50%
01-01-2023,West,B,215,-4,233,8.60%
01-02-2023,West,B,231,-4,257,11.00%
01-03-2023,West,B,194,-4,200,3.00%
01-04-2023,West,B,187,-4,206,10.40%
01-05-2023,West,B,123,-4,133,7.80%
01-06-2023,West,B,100,-4,108,7.70%
01-07-2023,West,B,94,-4,103,9.70%
01-08-2023,West,B,154,-4,161,4.60%
01-09-2023,West,B,234,-4,252,7.80%
01-10-2023,West,B,225,-4,244,8.30%
01-11-2023,West,B,104,-4,109,4.90%
01-12-2023,West,B,121,-4,128,6.00%
01-01-2024,West,B,196,-4,218,11.00%
01-02-2024,West,B,134,-4,139,3.60%
01-03-2024,West,B,212,-4,224,5.50%
01-04-2024,West,B,218,-4,243,11.30%
01-05-2024,West,B,235,-4,252,7.30%
01-06-2024,West,B,95,-4,101,6.10%
01-07-2024,West,B,185,-4,199,7.40%
01-08-2024,West,B,179,-4,191,6.80%
01-09-2024,West,B,120,-4,125,3.90%
01-10-2024,West,B,234,-4,246,5.00%
01-11-2024,West,B,189,-4,209,10.60%
01-12-2024,West,B,139,-4,143,3.20%
01-01-2025,West,B,180,-4,186,3.50%
01-02-2025,West,B,151,-4,155,2.80%
01-03-2025,West,B,149,-4,165,10.90%
01-04-2021,West,B,92,-4,98,6.60%
01-05-2021,West,B,234,-4,256,9.40%
01-06-2021,West,B,170,-4,174,2.20%
01-07-2021,West,B,213,-4,236,11.00%
01-08-2021,West,B,101,-4,109,8.30%
01-09-2021,West,B,195,-4,207,6.40%
01-10-2021,West,B,216,-4,230,6.60%
01-11-2021,West,B,238,-4,256,7.50%
01-12-2021,West,B,210,-4,227,8.10%
01-01-2022,West,B,137,-4,148,7.90%
01-02-2022,West,B,219,-4,237,8.00%
01-03-2022,West,B,183,-4,187,2.10%
01-04-2022,West,B,94,-4,97,2.70%
01-05-2022,West,B,144,-4,153,6.20%
01-06-2022,West,B,108,-4,112,3.30%
01-07-2022,West,B,162,-4,178,10.00%
01-08-2022,West,B,142,-4,155,9.30%
01-09-2022,West,B,150,-4,156,4.00%
01-10-2022,West,B,110,-4,121,10.30%
01-11-2022,West,B,119,-4,123,3.40%
01-12-2022,West,B,117,-4,126,7.30%
01-01-2023,West,B,121,-4,135,11.40%
01-02-2023,West,B,109,-4,118,8.40%
01-03-2023,West,B,119,-4,127,6.40%
01-04-2023,West,B,157,-4,171,8.80%
01-05-2023,West,B,142,-4,150,5.80%
01-06-2023,West,B,94,-4,98,3.90%
01-07-2023,West,B,164,-4,172,4.80%
01-08-2023,West,B,152,-4,156,2.80%
01-09-2023,West,B,75,-4,79,5.50%
01-10-2023,West,B,62,-4,64,4.00%
01-11-2023,West,B,116,-4,128,10.50%
01-12-2023,West,B,95,-4,102,7.30%
01-01-2024,West,B,168,-4,174,3.40%
01-02-2024,West,B,90,-4,100,11.50%
01-03-2024,West,B,153,-4,158,3.00%
01-04-2024,West,B,234,-4,255,8.90%
01-05-2024,West,B,148,-4,165,11.70%
01-06-2024,West,B,213,-4,231,8.60%
01-07-2024,West,B,252,-4,258,2.30%
01-08-2024,West,B,154,-4,165,7.10%
01-09-2024,West,B,131,-4,138,5.30%
01-10-2024,West,B,215,-4,229,6.40%
01-11-2024,West,B,206,-4,222,7.70%
01-12-2024,West,B,211,-4,230,9.20%
01-01-2025,West,B,162,-4,178,9.80%
01-02-2025,West,B,184,-4,192,4.30%
01-03-2025,West,B,133,-4,148,11.30%
01-04-2025,North,B,167,-5,178,6.80%
01-05-2025,North,B,238,-5,259,8.90%
01-06-2025,North,B,200,-5,223,11.50%
01-07-2025,North,B,245,-5,262,7.10%
01-08-2025,North,B,253,-5,271,7.00%
01-09-2025,North,B,240,-5,261,8.50%
01-10-2025,North,B,182,-5,192,5.20%
01-11-2025,North,B,191,-5,204,6.60%
01-12-2025,North,B,204,-5,211,3.30%
01-01-2026,North,B,204,-5,216,5.90%
01-02-2026,North,B,185,-5,201,8.40%
01-03-2026,North,B,196,-5,217,10.90%
01-04-2025,North,B,297,-5,322,8.60%
01-05-2025,North,B,417,-5,429,3.00%
01-06-2025,North,B,362,-5,385,6.40%
01-07-2025,North,B,436,-5,475,9.00%
01-08-2025,North,B,415,-5,460,10.80%
01-09-2025,North,B,412,-5,426,3.40%
01-10-2025,North,B,302,-5,312,3.30%
01-11-2025,North,B,300,-5,328,9.40%
01-12-2025,North,B,376,-5,406,8.10%
01-01-2026,North,B,302,-5,331,9.70%
01-02-2026,North,B,265,-5,286,8.10%
01-03-2026,North,B,339,-5,357,5.30%
01-04-2025,South,B,65,-5,69,6.10%
01-05-2025,South,B,104,-5,107,2.80%
01-06-2025,South,B,94,-5,97,3.10%
01-07-2025,South,B,94,-5,102,8.80%
01-08-2025,South,B,92,-5,96,4.50%
01-09-2025,South,B,170,-5,180,5.70%
01-10-2025,South,B,93,-5,98,5.80%
01-11-2025,South,B,143,-5,149,4.10%
01-12-2025,South,B,174,-5,193,11.10%
01-01-2026,South,B,128,-5,138,8.00%
01-02-2026,South,B,84,-5,86,2.60%
01-03-2026,South,B,126,-5,134,6.00%
01-04-2025,South,B,158,-5,174,10.40%
01-05-2025,South,B,77,-5,85,10.10%
01-06-2025,South,B,87,-5,91,4.90%
01-07-2025,South,B,126,-5,131,4.30%
01-08-2025,South,B,121,-5,124,2.20%
01-09-2025,South,B,109,-5,117,7.10%
01-10-2025,South,B,70,-5,73,4.00%
01-11-2025,South,B,124,-5,136,9.50%
01-12-2025,South,B,169,-5,189,11.90%
01-01-2026,South,B,151,-5,155,2.60%
01-02-2026,South,B,84,-5,86,2.50%
01-03-2026,South,B,99,-5,108,9.00%
01-04-2025,West,B,158,-5,167,5.90%
01-05-2025,West,B,212,-5,227,7.10%
01-06-2025,West,B,230,-5,248,7.90%
01-07-2025,West,B,155,-5,160,3.00%
01-08-2025,West,B,219,-5,233,6.20%
01-09-2025,West,B,169,-5,174,3.10%
01-10-2025,West,B,180,-5,199,10.40%
01-11-2025,West,B,234,-5,260,11.20%
01-12-2025,West,B,172,-5,192,11.50%
01-01-2026,West,B,176,-5,183,3.90%
01-02-2026,West,B,189,-5,204,7.70%
01-03-2026,West,B,239,-5,254,6.10%
01-04-2025,West,B,218,-5,237,8.70%
01-05-2025,West,B,226,-5,244,7.80%
01-06-2025,West,B,134,-5,141,5.20%
01-07-2025,West,B,183,-5,187,2.20%
01-08-2025,West,B,239,-5,244,2.10%
01-09-2025,West,B,200,-5,209,4.70%
01-10-2025,West,B,217,-5,235,8.40%
01-11-2025,West,B,244,-5,254,4.30%
01-12-2025,West,B,200,-5,209,4.50%
01-01-2026,West,B,149,-5,161,8.20%
01-02-2026,West,B,216,-5,229,6.10%
01-03-2026,West,B,137,-5,152,10.70%
01-04-2025,West,C,213,-5,225,5.80%
01-05-2025,West,C,165,-5,175,6.00%
01-06-2025,West,C,99,-5,106,7.30%
01-07-2025,West,C,163,-5,174,6.90%
01-08-2025,West,C,89,-5,98,10.30%
01-09-2025,West,C,184,-5,188,2.20%
01-10-2025,West,C,134,-5,141,5.50%
01-11-2025,West,C,187,-5,200,6.70%
01-12-2025,West,C,216,-5,237,9.50%
01-01-2026,West,C,167,-5,172,3.20%
01-02-2026,West,C,253,-5,264,4.40%
01-03-2026,West,C,120,-5,126,4.70%
01-04-2025,West,C,159,-5,165,3.70%
01-05-2025,West,C,209,-5,224,7.10%
01-06-2025,West,C,108,-5,114,5.70%
01-07-2025,West,C,212,-5,218,3.00%
01-08-2025,West,C,200,-5,216,7.80%
01-09-2025,West,C,93,-5,98,5.10%
01-10-2025,West,C,207,-5,224,8.40%
01-11-2025,West,C,258,-5,271,5.00%
01-12-2025,West,C,143,-5,153,7.00%
01-01-2026,West,C,145,-5,161,11.10%
01-02-2026,West,C,128,-5,136,6.20%
01-03-2026,West,C,97,-5,104,7.00%
01-04-2025,South,C,141,-5,155,10.00%
01-05-2025,South,C,195,-5,204,4.90%
01-06-2025,South,C,175,-5,194,10.80%
01-07-2025,South,C,206,-5,212,2.70%
01-08-2025,South,C,89,-5,98,10.50%
01-09-2025,South,C,244,-5,269,10.10%
01-10-2025,South,C,130,-5,133,2.50%
01-11-2025,South,C,244,-5,257,5.50%
01-12-2025,South,C,168,-5,179,6.30%
01-01-2026,South,C,215,-5,221,2.60%
01-02-2026,South,C,231,-5,252,9.00%
01-03-2026,South,C,194,-5,211,8.90%
01-04-2025,South,C,187,-5,209,11.80%
01-05-2025,South,C,123,-5,135,9.70%
01-06-2025,South,C,100,-5,109,8.70%
01-07-2025,South,C,94,-5,96,2.20%
01-08-2025,South,C,154,-5,164,6.30%
01-09-2025,South,C,234,-5,240,2.60%
01-10-2025,South,C,225,-5,231,2.70%
01-11-2025,South,C,104,-5,115,10.30%
01-12-2025,South,C,121,-5,127,5.20%
01-01-2026,South,C,196,-5,208,6.10%
01-02-2026,South,C,134,-5,144,7.40%
01-03-2026,South,C,212,-5,228,7.30%
01-04-2025,North,C,218,-5,234,7.10%
01-05-2025,North,C,235,-5,248,5.40%
01-06-2025,North,C,95,-5,99,3.80%
01-07-2025,North,C,185,-5,191,3.10%
01-08-2025,North,C,179,-5,186,3.70%
01-09-2025,North,C,120,-5,133,10.50%
01-10-2025,North,C,234,-5,239,2.30%
01-11-2025,North,C,189,-5,193,2.20%
01-12-2025,North,C,139,-5,148,6.70%
01-01-2026,North,C,180,-5,188,4.60%
01-02-2026,North,C,151,-5,166,10.30%
01-03-2026,North,C,149,-5,163,9.20%
01-04-2025,North,C,92,-5,95,3.00%
01-05-2025,North,C,234,-5,247,5.60%
01-06-2025,North,C,170,-5,185,9.10%
01-07-2025,North,C,213,-5,238,11.70%
01-08-2025,North,C,101,-5,104,2.80%
01-09-2025,North,C,195,-5,212,8.90%
01-10-2025,North,C,216,-5,221,2.40%
01-11-2025,North,C,238,-5,250,4.80%
01-12-2025,North,C,210,-5,219,4.50%
01-01-2026,North,C,137,-5,148,8.20%
01-02-2026,North,C,219,-5,233,6.40%
01-03-2026,North,C,183,-5,199,8.80%
01-04-2025,North,A,94,-5,98,4.50%
01-05-2025,North,A,144,-5,152,5.70%
01-06-2025,North,A,108,-5,110,2.20%
01-07-2025,North,A,162,-5,181,11.80%
01-08-2025,North,A,142,-5,159,11.80%
01-09-2025,North,A,150,-5,163,8.40%
01-10-2025,North,A,110,-5,119,8.40%
01-11-2025,North,A,119,-5,124,4.30%
01-12-2025,North,A,117,-5,122,4.20%
01-01-2026,North,A,121,-5,131,8.30%
01-02-2026,North,A,109,-5,116,6.50%
01-03-2026,North,A,119,-5,130,9.30%
01-04-2025,South,A,157,-5,161,2.30%
01-05-2025,South,A,142,-5,156,9.70%
01-06-2025,South,A,94,-5,100,6.00%
01-07-2025,South,A,164,-5,170,3.50%
01-08-2025,South,A,152,-5,160,5.50%
01-09-2025,South,A,75,-5,83,11.30%
01-10-2025,South,A,62,-5,69,10.70%
01-11-2025,South,A,116,-5,123,6.30%
01-12-2025,South,A,95,-5,105,10.90%
01-01-2026,South,A,168,-5,183,9.10%
01-02-2026,South,A,90,-5,96,6.90%
01-03-2026,South,A,153,-5,164,6.90%
01-04-2025,West,A,234,-5,248,5.90%
01-05-2025,West,A,148,-5,151,2.40%
01-06-2025,West,A,213,-5,233,9.50%
01-07-2025,West,A,252,-5,260,3.00%
01-08-2025,West,A,154,-5,165,7.40%
01-09-2025,West,A,131,-5,144,9.80%
01-10-2025,West,A,215,-5,240,11.50%
01-11-2025,West,A,206,-5,220,6.80%
01-12-2025,West,A,211,-5,226,7.10%
01-01-2026,West,A,162,-5,175,8.10%
01-02-2026,West,A,184,-5,198,7.60%
01-03-2026,West,A,133,-5,136,2.10%
01-04-2021,North,A,74,-5,78,5.30%
01-05-2021,North,A,191,-5,209,9.20%
01-06-2021,North,A,134,-5,141,4.90%
01-07-2021,North,A,158,-5,164,3.90%
01-08-2021,North,A,172,-5,182,5.60%
01-09-2021,North,A,81,-5,86,6.00%
01-10-2021,North,A,188,-5,196,4.00%
01-11-2021,North,A,94,-5,102,8.00%
01-12-2021,North,A,145,-5,158,8.90%
01-01-2022,North,A,50,-5,56,11.00%
01-02-2022,North,A,174,-5,189,8.60%
01-03-2022,North,A,148,-5,158,6.50%
01-04-2022,North,A,60,-5,67,11.80%
01-05-2022,North,A,181,-5,189,4.20%
01-06-2022,North,A,95,-5,101,6.20%
01-07-2022,North,A,189,-5,201,6.40%
01-08-2022,North,A,114,-5,120,5.10%
01-09-2022,North,A,194,-5,213,10.00%
01-10-2022,North,A,64,-5,69,8.00%
01-11-2022,North,A,120,-5,127,5.60%
01-12-2022,North,A,167,-5,184,10.20%
01-01-2023,North,A,130,-5,139,7.30%
01-02-2023,North,A,87,-5,92,5.40%
01-03-2023,North,A,74,-5,81,9.60%
01-04-2023,North,A,112,-5,120,6.80%
01-05-2023,North,A,87,-5,93,7.40%
01-06-2023,North,A,95,-5,98,3.30%
01-07-2023,North,A,180,-5,201,11.90%
01-08-2023,North,A,171,-5,180,5.40%
01-09-2023,North,A,179,-5,191,6.70%
01-10-2023,North,A,102,-5,109,6.50%
01-11-2023,North,A,131,-5,144,9.90%
01-12-2023,North,A,119,-5,126,5.90%
01-01-2024,North,A,145,-5,150,3.40%
01-02-2024,North,A,156,-5,170,9.10%
01-03-2024,North,A,194,-5,213,9.90%
01-04-2024,North,A,79,-5,82,3.20%
01-05-2024,North,A,168,-5,172,2.10%
01-06-2024,North,A,156,-5,164,4.90%
01-07-2024,North,A,171,-5,189,10.60%
01-08-2024,North,A,187,-5,201,7.70%
01-09-2024,North,A,185,-5,198,6.90%
01-10-2024,North,A,134,-5,143,6.50%
01-11-2024,North,A,195,-5,208,6.60%
01-12-2024,North,A,73,-5,79,7.70%
01-01-2025,North,A,171,-5,185,8.20%
01-02-2025,North,A,74,-5,77,3.80%
01-03-2025,North,A,96,-5,103,7.60%
01-04-2021,South,A,153,-5,164,7.00%
01-05-2021,South,A,164,-5,174,5.90%
01-06-2021,South,A,136,-5,143,4.90%
01-07-2021,South,A,97,-5,105,8.70%
01-08-2021,South,A,79,-5,85,7.20%
01-09-2021,South,A,92,-5,99,7.40%
01-10-2021,South,A,106,-5,110,3.60%
01-11-2021,South,A,122,-5,128,5.20%
01-12-2021,South,A,148,-5,155,5.00%
01-01-2022,South,A,172,-5,187,8.70%
01-02-2022,South,A,159,-5,165,3.70%
01-03-2022,South,A,89,-5,96,7.90%
01-04-2022,South,A,140,-5,146,4.40%
01-05-2022,South,A,136,-5,147,8.30%
01-06-2022,South,A,169,-5,175,3.40%
01-07-2022,South,A,144,-5,156,8.20%
01-08-2022,South,A,150,-5,156,3.80%
01-09-2022,South,A,139,-5,146,5.10%
01-10-2022,South,A,188,-5,202,7.20%
01-11-2022,South,A,113,-5,126,11.30%
01-12-2022,South,A,200,-5,223,11.30%
01-01-2023,South,A,124,-5,136,9.30%
01-02-2023,South,A,97,-5,105,8.70%
01-03-2023,South,A,143,-5,159,11.10%
01-04-2023,South,A,169,-5,177,4.50%
01-05-2023,South,A,166,-5,179,8.10%
01-06-2023,South,A,121,-5,131,7.90%
01-07-2023,South,A,131,-5,139,5.80%
01-08-2023,South,A,200,-5,221,10.40%
01-09-2023,South,A,197,-5,201,2.30%
01-10-2023,South,A,76,-5,79,3.80%
01-11-2023,South,A,196,-5,213,8.50%
01-12-2023,South,A,153,-5,165,7.90%
01-01-2024,South,A,117,-5,127,8.50%
01-02-2024,South,A,138,-5,153,10.70%
01-03-2024,South,A,196,-5,205,4.80%
01-04-2024,South,A,101,-5,110,9.20%
01-05-2024,South,A,148,-5,164,10.50%
01-06-2024,South,A,109,-5,116,6.50%
01-07-2024,South,A,111,-5,116,5.00%
01-08-2024,South,A,145,-5,159,9.60%
01-09-2024,South,A,175,-5,188,7.20%
01-10-2024,South,A,169,-5,179,6.00%
01-11-2024,South,A,100,-5,105,5.10%
01-12-2024,South,A,93,-5,96,3.10%
01-01-2025,South,A,178,-5,193,8.30%
01-02-2025,South,A,190,-5,200,5.20%
01-03-2025,South,A,185,-5,192,3.70%
01-04-2021,West,A,211,-5,221,4.80%
01-05-2021,West,A,158,-5,171,8.00%
01-06-2021,West,A,200,-5,221,10.70%
01-07-2021,West,A,235,-5,255,8.50%
01-08-2021,West,A,163,-5,169,3.70%
01-09-2021,West,A,198,-5,204,2.90%
01-10-2021,West,A,163,-5,170,4.10%
01-11-2021,West,A,230,-5,245,6.40%
01-12-2021,West,A,186,-5,204,9.50%
01-01-2022,West,A,257,-5,276,7.40%
01-02-2022,West,A,267,-5,298,11.70%
01-03-2022,West,A,151,-5,159,5.30%
01-04-2022,West,A,272,-5,280,3.00%
01-05-2022,West,A,251,-5,273,8.60%
01-06-2022,West,A,173,-5,189,9.00%
01-07-2022,West,A,242,-5,247,2.30%
01-08-2022,West,A,262,-5,270,3.20%
01-09-2022,West,A,199,-5,207,3.90%
01-10-2022,West,A,193,-5,216,11.70%
01-11-2022,West,A,263,-5,285,8.30%
01-12-2022,West,A,197,-5,218,10.80%
01-01-2023,West,A,295,-5,327,10.90%
01-02-2023,West,A,207,-5,211,2.10%
01-03-2023,West,A,293,-5,309,5.60%
01-04-2023,West,A,170,-5,178,5.00%
01-05-2023,West,A,170,-5,186,9.20%
01-06-2023,West,A,178,-5,190,6.50%
01-07-2023,West,A,276,-5,285,3.20%
01-08-2023,West,A,197,-5,211,7.00%
01-09-2023,West,A,213,-5,219,2.70%
01-10-2023,West,A,297,-5,309,4.00%
01-11-2023,West,A,297,-5,316,6.30%
01-12-2023,West,A,221,-5,246,11.30%
01-01-2024,West,A,293,-5,304,3.70%
01-02-2024,West,A,221,-5,242,9.60%
01-03-2024,West,A,178,-5,194,9.10%
01-04-2024,West,A,243,-5,266,9.30%
01-05-2024,West,A,251,-5,275,9.80%
01-06-2024,West,A,272,-5,302,11.20%
01-07-2024,West,A,158,-5,170,7.70%
01-08-2024,West,A,181,-5,202,11.40%
01-09-2024,West,A,175,-5,187,7.00%
01-10-2024,West,A,223,-5,237,6.20%
01-11-2024,West,A,289,-5,324,12.00%
01-12-2024,West,A,248,-5,253,2.20%
01-01-2025,West,A,171,-5,175,2.40%
01-02-2025,West,A,171,-5,182,6.40%
01-03-2025,West,A,265,-5,289,8.90%
01-04-2021,North,C,102,-5,114,11.50%
01-05-2021,North,C,273,-5,303,10.80%
01-06-2021,North,C,140,-5,155,10.80%
01-07-2021,North,C,248,-5,276,11.30%
01-08-2021,North,C,237,-5,263,11.10%
01-09-2021,North,C,252,-5,261,3.50%
01-10-2021,North,C,188,-5,209,11.20%
01-11-2021,North,C,182,-5,187,2.60%
01-12-2021,North,C,131,-5,144,10.10%
01-01-2022,North,C,119,-5,122,2.30%
01-02-2022,North,C,132,-5,138,4.30%
01-03-2022,North,C,291,-5,304,4.50%
01-04-2022,North,C,216,-5,234,8.40%
01-05-2022,North,C,284,-5,301,5.80%
01-06-2022,North,C,110,-5,114,3.40%
01-07-2022,North,C,127,-5,139,9.80%
01-08-2022,North,C,158,-5,165,4.20%
01-09-2022,North,C,121,-5,125,3.10%
01-10-2022,North,C,114,-5,124,9.00%
01-11-2022,North,C,240,-5,250,4.00%
01-12-2022,North,C,201,-5,217,8.10%
01-01-2023,North,C,270,-5,290,7.40%
01-02-2023,North,C,266,-5,292,9.80%
01-03-2023,North,C,178,-5,198,11.30%
01-04-2023,North,C,193,-5,199,3.30%
01-05-2023,North,C,211,-5,222,5.30%
01-06-2023,North,C,164,-5,177,7.70%
01-07-2023,North,C,272,-5,285,4.80%
01-08-2023,North,C,242,-5,247,2.20%
01-09-2023,North,C,155,-5,172,10.70%
01-10-2023,North,C,294,-5,321,9.10%
01-11-2023,North,C,195,-5,217,11.40%
01-12-2023,North,C,298,-5,330,10.60%
01-01-2024,North,C,185,-5,194,4.90%
01-02-2024,North,C,132,-5,138,4.70%
01-03-2024,North,C,105,-5,108,2.70%
01-04-2024,North,C,174,-5,188,8.20%
01-05-2024,North,C,291,-5,304,4.30%
01-06-2024,North,C,123,-5,127,2.90%
01-07-2024,North,C,109,-5,117,7.60%
01-08-2024,North,C,255,-5,276,8.30%
01-09-2024,North,C,193,-5,208,7.80%
01-10-2024,North,C,287,-5,321,11.70%
01-11-2024,North,C,222,-5,238,7.20%
01-12-2024,North,C,290,-5,303,4.50%
01-01-2025,North,C,212,-5,234,10.20%
01-02-2025,North,C,102,-5,114,11.50%
01-03-2025,North,C,223,-5,247,10.80%
01-04-2021,North,C,212,-5,231,9.10%
01-05-2021,North,C,223,-5,239,7.20%
01-06-2021,North,C,144,-5,156,8.20%
01-07-2021,North,C,107,-5,111,3.30%
01-08-2021,North,C,144,-5,151,4.80%
01-09-2021,North,C,173,-5,185,7.00%
01-10-2021,North,C,166,-5,177,6.40%
01-11-2021,North,C,140,-5,146,4.60%
01-12-2021,North,C,133,-5,144,8.30%
01-01-2022,North,C,267,-5,298,11.70%
01-02-2022,North,C,150,-5,168,11.80%
01-03-2022,North,C,126,-5,130,3.00%
01-04-2022,North,C,293,-5,300,2.50%
01-05-2022,North,C,275,-5,307,11.60%
01-06-2022,North,C,137,-5,153,11.60%
01-07-2022,North,C,283,-5,302,6.60%
01-08-2022,North,C,290,-5,315,8.60%
01-09-2022,North,C,292,-5,310,6.30%
01-10-2022,North,C,116,-5,122,5.30%
01-11-2022,North,C,150,-5,165,10.20%
01-12-2022,North,C,155,-5,172,11.10%
01-01-2023,North,C,122,-5,134,9.40%
01-02-2023,North,C,232,-5,238,2.50%
01-03-2023,North,C,165,-5,177,7.40%
01-04-2023,North,C,295,-5,303,2.80%
01-05-2023,North,C,215,-5,220,2.20%
01-06-2023,North,C,140,-5,144,2.60%
01-07-2023,North,C,139,-5,154,10.80%
01-08-2023,North,C,145,-5,155,6.80%
01-09-2023,North,C,101,-5,111,9.70%
01-10-2023,North,C,285,-5,303,6.30%
01-11-2023,North,C,230,-5,241,5.00%
01-12-2023,North,C,118,-5,128,8.40%
01-01-2024,North,C,103,-5,113,9.80%
01-02-2024,North,C,205,-5,218,6.60%
01-03-2024,North,C,166,-5,181,8.80%
01-04-2024,North,C,243,-5,267,9.80%
01-05-2024,North,C,295,-5,326,10.50%
01-06-2024,North,C,238,-5,254,6.70%
01-07-2024,North,C,214,-5,239,11.90%
01-08-2024,North,C,259,-5,274,5.80%
01-09-2024,North,C,214,-5,225,5.00%
01-10-2024,North,C,121,-5,132,8.90%
01-11-2024,North,C,140,-5,154,10.30%
01-12-2024,North,C,103,-5,115,11.50%
01-01-2025,North,C,104,-5,114,10.00%
01-02-2025,North,C,185,-5,200,8.20%
01-03-2025,North,C,252,-5,262,3.80%
01-04-2021,South,C,137,-5,153,11.80%
01-05-2021,South,C,233,-5,259,11.00%
01-06-2021,South,C,170,-5,187,10.20%
01-07-2021,South,C,140,-5,146,4.40%
01-08-2021,South,C,146,-5,150,3.00%
01-09-2021,South,C,242,-5,247,2.10%
01-10-2021,South,C,214,-5,237,10.80%
01-11-2021,South,C,154,-5,161,4.40%
01-12-2021,South,C,170,-5,176,3.30%
01-01-2022,South,C,125,-5,134,7.50%
01-02-2022,South,C,176,-5,194,10.10%
01-03-2022,South,C,136,-5,151,11.10%
01-04-2022,South,C,282,-5,302,7.10%
01-05-2022,South,C,292,-5,303,3.70%
01-06-2022,South,C,180,-5,198,10.20%
01-07-2022,South,C,214,-5,229,6.90%
01-08-2022,South,C,268,-5,276,3.00%
01-09-2022,South,C,217,-5,237,9.30%
01-10-2022,South,C,214,-5,221,3.00%
01-11-2022,South,C,228,-5,253,11.10%
01-12-2022,South,C,180,-5,186,3.40%
01-01-2023,South,C,201,-5,223,11.10%
01-02-2023,South,C,132,-5,137,3.40%
01-03-2023,South,C,290,-5,305,5.20%
01-04-2023,South,C,210,-5,233,11.00%
01-05-2023,South,C,143,-5,160,11.60%
01-06-2023,South,C,299,-5,309,3.30%
01-07-2023,South,C,226,-5,249,10.20%
01-08-2023,South,C,130,-5,136,4.70%
01-09-2023,South,C,106,-5,111,4.50%
01-10-2023,South,C,177,-5,192,8.40%
01-11-2023,South,C,225,-5,235,4.40%
01-12-2023,South,C,288,-5,302,5.00%
01-01-2024,South,C,181,-5,190,4.70%
01-02-2024,South,C,160,-5,169,5.90%
01-03-2024,South,C,203,-5,207,2.10%
01-04-2024,South,C,261,-5,270,3.40%
01-05-2024,South,C,210,-5,230,9.60%
01-06-2024,South,C,266,-5,295,10.90%
01-07-2024,South,C,136,-5,150,10.50%
01-08-2024,South,C,283,-5,289,2.30%
01-09-2024,South,C,128,-5,134,4.50%
01-10-2024,South,C,143,-5,156,8.90%
01-11-2024,South,C,136,-5,150,10.50%
01-12-2024,South,C,234,-5,250,6.80%
01-01-2025,South,C,197,-5,207,5.00%
01-02-2025,South,C,198,-5,214,8.30%
01-03-2025,South,C,117,-5,128,9.00%
01-04-2021,South,C,159,-5,172,8.00%
01-05-2021,South,C,270,-5,296,9.70%
01-06-2021,South,C,290,-5,311,7.40%
01-07-2021,South,C,257,-5,276,7.60%
01-08-2021,South,C,249,-5,266,6.90%
01-09-2021,South,C,254,-5,283,11.30%
01-10-2021,South,C,227,-5,252,10.90%
01-11-2021,South,C,124,-5,130,5.00%
01-12-2021,South,C,237,-5,251,5.90%
01-01-2022,South,C,124,-5,132,6.30%
01-02-2022,South,C,257,-5,271,5.50%
01-03-2022,South,C,209,-5,222,6.40%
01-04-2022,South,C,170,-5,188,10.70%
01-05-2022,South,C,203,-5,213,4.80%
01-06-2022,South,C,246,-5,254,3.50%
01-07-2022,South,C,203,-5,219,7.70%
01-08-2022,South,C,129,-5,143,11.20%
01-09-2022,South,C,148,-5,164,10.60%
01-10-2022,South,C,101,-5,109,7.70%
01-11-2022,South,C,265,-5,279,5.40%
01-12-2022,South,C,154,-5,161,4.60%
01-01-2023,South,C,207,-5,213,3.10%
01-02-2023,South,C,120,-5,126,5.20%
01-03-2023,South,C,158,-5,174,10.30%
01-04-2023,South,C,164,-5,174,6.30%
01-05-2023,South,C,147,-5,160,8.90%
01-06-2023,South,C,261,-5,278,6.60%
01-07-2023,South,C,146,-5,151,3.20%
01-08-2023,South,C,275,-5,281,2.00%
01-09-2023,South,C,217,-5,235,8.30%
01-10-2023,South,C,278,-5,303,9.10%
01-11-2023,South,C,178,-5,199,12.00%
01-12-2023,South,C,173,-5,188,8.50%
01-01-2024,South,C,243,-5,269,10.50%
01-02-2024,South,C,169,-5,173,2.30%
01-03-2024,South,C,252,-5,262,3.90%
01-04-2024,South,C,231,-5,248,7.30%
01-05-2024,South,C,101,-5,111,10.00%
01-06-2024,South,C,172,-5,182,6.00%
01-07-2024,South,C,272,-5,292,7.40%
01-08-2024,South,C,131,-5,145,10.50%
01-09-2024,South,C,266,-5,291,9.50%
01-10-2024,South,C,139,-5,156,12.00%
01-11-2024,South,C,289,-5,316,9.30%
01-12-2024,South,C,165,-5,174,5.50%
01-01-2025,South,C,203,-5,215,6.10%
01-02-2025,South,C,204,-5,222,9.00%
01-03-2025,South,C,222,-5,246,10.80%
01-04-2021,West,C,106,-5,111,4.90%
01-05-2021,West,C,191,-5,212,11.00%
01-06-2021,West,C,262,-5,282,7.50%
01-07-2021,West,C,227,-5,252,10.90%
01-08-2021,West,C,177,-5,195,10.30%
