Order ID,Order State,Region (Order),Inventory Location,Region (Inventory),Process,Responsible Person,Subprocess,Target Cycle Time,Sub Actual Start Date,Sub Actual End Date,Status Type,Quantity,Actual Cycle Time,Order Start Date,Process Sequence,Subprocess Sequence,Client Name,Assigned Responsible Person
ORD1071,Vishakhapatnam,West,Kolkata,East,Payment,Accounts,Verify Invoice Details,4,8-Jul-25,11-Jul-25,On Time,971,3,1-Jun-25,5,1,Client C,Accounts Person 1
ORD1151,Guwahati,West,Chennai,South,Payment,Accounts,Verify Invoice Details,4,15-Jul-25,18-Jul-25,On Time,328,3,1-Jun-25,5,1,Client G,Accounts Person 1
ORD1270,Kolkata,North,Haridwar,North,Payment,Accounts,Verify Invoice Details,4,4-Jul-25,7-Jul-25,On Time,735,3,1-Jun-25,5,1,Client A,Accounts Person 3
ORD1286,Ranchi,East,Bhiwandi,West,Payment,Accounts,Verify Invoice Details,4,1-Jul-25,4-Jul-25,On Time,660,3,1-Jun-25,5,1,Client F,Accounts Person 2
ORD1346,Kolkata,North,Indore,West,Payment,Accounts,Verify Invoice Details,4,13-Jul-25,16-Jul-25,Delay,977,3,1-Jun-25,5,1,Client H,Accounts Person 1
ORD1442,Bhopal,North,Kerala,South,Payment,Accounts,Verify Invoice Details,4,15-Jul-25,18-Jul-25,On Time,1497,3,1-Jun-25,5,1,Client G,Accounts Person 3
ORD1457,Delhi,West,Chennai,South,Payment,Accounts,Verify Invoice Details,4,14-Jul-25,17-Jul-25,Delay,1086,3,1-Jun-25,5,1,Client J,Accounts Person 1
ORD1492,Ahmedabad,South,Hyderabad,South,Payment,Accounts,Verify Invoice Details,4,27-Jun-25,30-Jun-25,On Time,1124,3,1-Jun-25,5,1,Client J,Accounts Person 2
ORD1518,Guwahati,West,Indore,West,Payment,Accounts,Verify Invoice Details,4,30-Jul-25,2-Aug-25,On Time,1043,3,1-Jul-25,5,1,Client D,Accounts Person 3
ORD1534,Kolkata,North,Chennai,South,Payment,Accounts,Verify Invoice Details,4,14-Aug-25,17-Aug-25,On Time,685,3,1-Jul-25,5,1,Client C,Accounts Person 3
ORD1564,Surat,South,Mirzapur,West,Payment,Accounts,Verify Invoice Details,4,11-Aug-25,14-Aug-25,On Time,1079,3,1-Jul-25,5,1,Client G,Accounts Person 2
ORD1589,Vishakhapatnam,East,Chennai,South,Payment,Accounts,Verify Invoice Details,4,26-Jul-25,29-Jul-25,Delay,1459,3,1-Jul-25,5,1,Client B,Accounts Person 2
ORD1626,Guwahati,North,Raipur,East,Payment,Accounts,Verify Invoice Details,4,28-Jul-25,31-Jul-25,On Time,658,3,1-Jul-25,5,1,Client A,Accounts Person 3
ORD1635,Ranchi,East,Mirzapur,West,Payment,Accounts,Verify Invoice Details,4,6-Aug-25,9-Aug-25,Delay,1367,3,1-Jul-25,5,1,Client H,Accounts Person 3
ORD1642,Mumbai,North,Raipur,East,Payment,Accounts,Verify Invoice Details,4,15-Aug-25,18-Aug-25,On Time,1306,3,1-Jul-25,5,1,Client H,Accounts Person 2
ORD1762,Bhopal,South,Pune,West,Payment,Accounts,Verify Invoice Details,4,30-Jul-25,2-Aug-25,On Time,960,3,1-Jul-25,5,1,Client I,Accounts Person 3
ORD1780,Mumbai,North,Haridwar,North,Payment,Accounts,Verify Invoice Details,4,13-Aug-25,16-Aug-25,On Time,1104,3,1-Jul-25,5,1,Client A,Accounts Person 3
ORD1803,Nagpur,West,Indore,West,Payment,Accounts,Verify Invoice Details,4,17-Aug-25,20-Aug-25,On Time,1295,3,1-Jul-25,5,1,Client F,Accounts Person 1
ORD1854,Jaipur,North,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,16-Aug-25,19-Aug-25,On Time,363,3,1-Jul-25,5,1,Client H,Accounts Person 3
ORD1900,Delhi,South,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,31-Jul-25,3-Aug-25,On Time,1366,3,1-Jul-25,5,1,Client E,Accounts Person 2
ORD1945,Jaipur,North,Mirzapur,West,Payment,Accounts,Verify Invoice Details,4,2-Aug-25,5-Aug-25,Delay,1193,3,1-Jul-25,5,1,Client B,Accounts Person 3
ORD1965,Nagpur,North,Hyderabad,South,Payment,Accounts,Verify Invoice Details,4,16-Aug-25,19-Aug-25,On Time,920,3,1-Jul-25,5,1,Client I,Accounts Person 1
ORD1980,Vishakhapatnam,North,Jaipur,North,Payment,Accounts,Verify Invoice Details,4,29-Jul-25,1-Aug-25,On Time,493,3,1-Jul-25,5,1,Client B,Accounts Person 2
ORD1989,Vishakhapatnam,West,Lucknow,North,Payment,Accounts,Verify Invoice Details,4,4-Aug-25,7-Aug-25,Delay,1078,3,1-Jul-25,5,1,Client E,Accounts Person 3
ORD1992,Ahmedabad,South,Haridwar,North,Payment,Accounts,Verify Invoice Details,4,16-Aug-25,19-Aug-25,On Time,1381,3,1-Jul-25,5,1,Client B,Accounts Person 3
ORD1995,Chandigarh,East,Lucknow,North,Payment,Accounts,Verify Invoice Details,4,1-Aug-25,4-Aug-25,Delay,479,3,1-Jul-25,5,1,Client A,Accounts Person 1
ORD2000,Guwahati,West,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,27-Jul-25,30-Jul-25,On Time,396,3,1-Jul-25,5,1,Client F,Accounts Person 3
ORD2110,Kolkata,East,Chennai,South,Payment,Accounts,Verify Invoice Details,4,13-Sep-25,16-Sep-25,On Time,910,3,1-Aug-25,5,1,Client H,Accounts Person 3
ORD2141,Ahmedabad,North,Raipur,East,Payment,Accounts,Verify Invoice Details,4,14-Sep-25,17-Sep-25,On Time,1336,3,1-Aug-25,5,1,Client A,Accounts Person 3
ORD2150,Kolkata,West,Chennai,South,Payment,Accounts,Verify Invoice Details,4,1-Sep-25,4-Sep-25,Delay,1264,3,1-Aug-25,5,1,Client B,Accounts Person 2
ORD2191,Bhopal,South,Kerala,South,Payment,Accounts,Verify Invoice Details,4,31-Aug-25,3-Sep-25,On Time,595,3,1-Aug-25,5,1,Client C,Accounts Person 2
ORD2194,Chandigarh,North,Jaipur,North,Payment,Accounts,Verify Invoice Details,4,5-Sep-25,8-Sep-25,On Time,642,3,1-Aug-25,5,1,Client J,Accounts Person 1
ORD2235,Jaipur,South,Valsad,West,Payment,Accounts,Verify Invoice Details,4,29-Aug-25,1-Sep-25,Delay,810,3,1-Aug-25,5,1,Client C,Accounts Person 3
ORD2238,Bhopal,North,Haridwar,North,Payment,Accounts,Verify Invoice Details,4,14-Sep-25,17-Sep-25,On Time,1074,3,1-Aug-25,5,1,Client I,Accounts Person 1
ORD2305,Kolkata,North,Ghaziabad,North,Payment,Accounts,Verify Invoice Details,4,29-Aug-25,1-Sep-25,On Time,744,3,1-Aug-25,5,1,Client E,Accounts Person 3
ORD2380,Jaipur,West,Kerala,South,Payment,Accounts,Verify Invoice Details,4,12-Sep-25,15-Sep-25,On Time,425,3,1-Aug-25,5,1,Client A,Accounts Person 3
ORD2413,Guwahati,South,Raipur,East,Payment,Accounts,Verify Invoice Details,4,31-Aug-25,3-Sep-25,On Time,1247,3,1-Aug-25,5,1,Client J,Accounts Person 1
ORD2416,Mumbai,West,Assam,West,Payment,Accounts,Verify Invoice Details,4,26-Aug-25,29-Aug-25,Delay,1033,3,1-Aug-25,5,1,Client C,Accounts Person 2
ORD2420,Nagpur,West,Jaipur,North,Payment,Accounts,Verify Invoice Details,4,8-Sep-25,11-Sep-25,Delay,355,3,1-Aug-25,5,1,Client H,Accounts Person 1
ORD2422,Ranchi,West,Mirzapur,West,Payment,Accounts,Verify Invoice Details,4,12-Sep-25,15-Sep-25,On Time,318,3,1-Aug-25,5,1,Client G,Accounts Person 2
ORD2435,Bhopal,West,Valsad,West,Payment,Accounts,Verify Invoice Details,4,10-Sep-25,13-Sep-25,Delay,1093,3,1-Aug-25,5,1,Client E,Accounts Person 2
ORD2437,Bhopal,East,Kolkata,East,Payment,Accounts,Verify Invoice Details,4,15-Sep-25,18-Sep-25,On Time,825,3,1-Aug-25,5,1,Client C,Accounts Person 1
ORD2447,Bhopal,East,Bangalore,South,Payment,Accounts,Verify Invoice Details,4,15-Sep-25,18-Sep-25,Delay,974,3,1-Aug-25,5,1,Client J,Accounts Person 2
ORD2461,Jaipur,West,Chennai,South,Payment,Accounts,Verify Invoice Details,4,9-Sep-25,12-Sep-25,Delay,1434,3,1-Aug-25,5,1,Client E,Accounts Person 2
ORD2471,Kolkata,West,Haridwar,North,Payment,Accounts,Verify Invoice Details,4,7-Sep-25,10-Sep-25,On Time,950,3,1-Aug-25,5,1,Client J,Accounts Person 1
ORD0015,Bhopal,North,Ghaziabad,North,Dispatch,Approvers,Verify Shipping Details,4,25-Apr-25,28-Apr-25,Delay,1365,3,1-Apr-25,4,1,Client A,Approvers Person 2
ORD0018,Delhi,West,Indore,West,Dispatch,Approvers,Verify Shipping Details,4,20-Apr-25,23-Apr-25,On Time,1063,3,1-Apr-25,4,1,Client G,Approvers Person 3
ORD0035,Delhi,North,Chennai,South,Dispatch,Approvers,Verify Shipping Details,4,17-Apr-25,20-Apr-25,Delay,1321,3,1-Apr-25,4,1,Client D,Approvers Person 2
ORD0078,Chennai,South,Ghaziabad,North,Dispatch,Approvers,Verify Shipping Details,4,19-Apr-25,22-Apr-25,On Time,1318,3,1-Apr-25,4,1,Client B,Approvers Person 1
ORD0090,Bangalore,North,Patna,North,Dispatch,Approvers,Verify Shipping Details,4,20-Apr-25,23-Apr-25,On Time,903,3,1-Apr-25,4,1,Client J,Approvers Person 2
ORD0110,Chennai,North,Assam,West,Dispatch,Approvers,Verify Shipping Details,4,19-Apr-25,22-Apr-25,Delay,1224,3,1-Apr-25,4,1,Client B,Approvers Person 3
ORD0116,Vishakhapatnam,South,Assam,West,Dispatch,Approvers,Verify Shipping Details,4,18-Apr-25,21-Apr-25,On Time,1261,3,1-Apr-25,4,1,Client H,Approvers Person 2
ORD0142,Kolkata,East,Chennai,South,Dispatch,Approvers,Verify Shipping Details,4,18-Apr-25,21-Apr-25,Delay,1336,3,1-Apr-25,4,1,Client B,Approvers Person 3
ORD0144,Bhopal,East,Haridwar,North,Dispatch,Approvers,Verify Shipping Details,4,19-Apr-25,22-Apr-25,On Time,954,3,1-Apr-25,4,1,Client D,Approvers Person 3
ORD0148,Nagpur,South,Indore,West,Dispatch,Approvers,Verify Shipping Details,4,21-Apr-25,24-Apr-25,Delay,1494,3,1-Apr-25,4,1,Client B,Approvers Person 3
ORD0150,Chandigarh,North,Bhiwandi,West,Dispatch,Approvers,Verify Shipping Details,4,19-Apr-25,22-Apr-25,On Time,1292,3,1-Apr-25,4,1,Client J,Approvers Person 2
ORD0164,Ahmedabad,East,Chennai,South,Dispatch,Approvers,Verify Shipping Details,4,19-Apr-25,22-Apr-25,Delay,672,3,1-Apr-25,4,1,Client F,Approvers Person 2
ORD0215,Vishakhapatnam,West,Valsad,West,Dispatch,Approvers,Verify Shipping Details,4,19-Apr-25,22-Apr-25,On Time,975,3,1-Apr-25,4,1,Client A,Approvers Person 1
ORD0218,Nagpur,East,Pune,West,Dispatch,Approvers,Verify Shipping Details,4,19-Apr-25,22-Apr-25,On Time,1191,3,1-Apr-25,4,1,Client G,Approvers Person 2
ORD0239,Bangalore,East,Kolkata,East,Dispatch,Approvers,Verify Shipping Details,4,15-Apr-25,18-Apr-25,Delay,1206,3,1-Apr-25,4,1,Client A,Approvers Person 1
ORD0284,Ranchi,North,Pune,West,Dispatch,Approvers,Verify Shipping Details,4,22-Apr-25,25-Apr-25,On Time,898,3,1-Apr-25,4,1,Client J,Approvers Person 3
ORD0289,Guwahati,North,Assam,West,Dispatch,Approvers,Verify Shipping Details,4,18-Apr-25,21-Apr-25,On Time,1385,3,1-Apr-25,4,1,Client I,Approvers Person 1
ORD0290,Surat,East,Lucknow,North,Dispatch,Approvers,Verify Shipping Details,4,16-Apr-25,19-Apr-25,On Time,1457,3,1-Apr-25,4,1,Client E,Approvers Person 1
ORD0309,Nagpur,West,Pune,West,Dispatch,Approvers,Verify Shipping Details,4,20-Apr-25,23-Apr-25,On Time,739,3,1-Apr-25,4,1,Client B,Approvers Person 1
ORD0316,Jaipur,South,Kerala,South,Dispatch,Approvers,Verify Shipping Details,4,20-Apr-25,23-Apr-25,On Time,650,3,1-Apr-25,4,1,Client F,Approvers Person 3
ORD0329,Vishakhapatnam,South,Hyderabad,South,Dispatch,Approvers,Verify Shipping Details,4,19-Apr-25,22-Apr-25,On Time,1009,3,1-Apr-25,4,1,Client E,Approvers Person 1
ORD0330,Surat,South,Jaipur,North,Dispatch,Approvers,Verify Shipping Details,4,17-Apr-25,20-Apr-25,On Time,661,3,1-Apr-25,4,1,Client E,Approvers Person 3
ORD0339,Bhopal,South,Chennai,South,Dispatch,Approvers,Verify Shipping Details,4,23-Apr-25,26-Apr-25,On Time,447,3,1-Apr-25,4,1,Client J,Approvers Person 1
ORD0365,Mumbai,West,Jaipur,North,Dispatch,Approvers,Verify Shipping Details,4,15-Apr-25,18-Apr-25,Delay,1276,3,1-Apr-25,4,1,Client I,Approvers Person 3
ORD0368,Delhi,East,Bangalore,South,Dispatch,Approvers,Verify Shipping Details,4,18-Apr-25,21-Apr-25,On Time,1138,3,1-Apr-25,4,1,Client I,Approvers Person 1
ORD0384,Nagpur,South,Kerala,South,Dispatch,Approvers,Verify Shipping Details,4,19-Apr-25,22-Apr-25,On Time,550,3,1-Apr-25,4,1,Client D,Approvers Person 2
ORD0446,Ahmedabad,South,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,21-Apr-25,24-Apr-25,On Time,1065,3,1-Apr-25,4,1,Client H,Approvers Person 2
ORD0452,Ahmedabad,East,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,22-Apr-25,25-Apr-25,On Time,1294,3,1-Apr-25,4,1,Client G,Approvers Person 2
ORD0462,Chandigarh,North,Indore,West,Dispatch,Approvers,Verify Shipping Details,4,20-Apr-25,23-Apr-25,On Time,1269,3,1-Apr-25,4,1,Client E,Approvers Person 1
ORD0474,Ranchi,East,Kolkata,East,Dispatch,Approvers,Verify Shipping Details,4,25-Apr-25,28-Apr-25,On Time,1084,3,1-Apr-25,4,1,Client H,Approvers Person 2
ORD0481,Bhopal,North,Bangalore,South,Dispatch,Approvers,Verify Shipping Details,4,21-Apr-25,24-Apr-25,On Time,1231,3,1-Apr-25,4,1,Client H,Approvers Person 1
ORD0498,Chandigarh,South,Indore,West,Dispatch,Approvers,Verify Shipping Details,4,21-Apr-25,24-Apr-25,On Time,958,3,1-Apr-25,4,1,Client E,Approvers Person 2
ORD0509,Jaipur,East,Indore,West,Dispatch,Approvers,Verify Shipping Details,4,17-May-25,20-May-25,On Time,601,3,1-May-25,4,1,Client J,Approvers Person 1
ORD0519,Kolkata,South,Pune,West,Dispatch,Approvers,Verify Shipping Details,4,18-May-25,21-May-25,On Time,1078,3,1-May-25,4,1,Client B,Approvers Person 2
ORD0537,Kolkata,North,Haridwar,North,Dispatch,Approvers,Verify Shipping Details,4,23-May-25,26-May-25,On Time,528,3,1-May-25,4,1,Client E,Approvers Person 2
ORD0540,Guwahati,West,Jaipur,North,Dispatch,Approvers,Verify Shipping Details,4,20-May-25,23-May-25,Delay,1269,3,1-May-25,4,1,Client H,Approvers Person 3
ORD0541,Bhopal,South,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,17-May-25,20-May-25,On Time,1365,3,1-May-25,4,1,Client H,Approvers Person 1
ORD0552,Ahmedabad,North,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,22-May-25,25-May-25,On Time,1310,3,1-May-25,4,1,Client J,Approvers Person 3
ORD0602,Nagpur,West,Patna,North,Dispatch,Approvers,Verify Shipping Details,4,20-May-25,23-May-25,On Time,473,3,1-May-25,4,1,Client F,Approvers Person 3
ORD0603,Guwahati,South,Pune,West,Dispatch,Approvers,Verify Shipping Details,4,20-May-25,23-May-25,On Time,377,3,1-May-25,4,1,Client G,Approvers Person 1
ORD0607,Bangalore,South,Lucknow,North,Dispatch,Approvers,Verify Shipping Details,4,17-May-25,20-May-25,On Time,1472,3,1-May-25,4,1,Client G,Approvers Person 2
ORD0627,Mumbai,North,Assam,West,Dispatch,Approvers,Verify Shipping Details,4,20-May-25,23-May-25,On Time,817,3,1-May-25,4,1,Client F,Approvers Person 3
ORD0663,Surat,West,Patna,North,Dispatch,Approvers,Verify Shipping Details,4,18-May-25,21-May-25,Delay,858,3,1-May-25,4,1,Client H,Approvers Person 2
ORD0687,Bhopal,East,Ghaziabad,North,Dispatch,Approvers,Verify Shipping Details,4,22-May-25,25-May-25,On Time,1416,3,1-May-25,4,1,Client D,Approvers Person 3
ORD0705,Ahmedabad,North,Kerala,South,Dispatch,Approvers,Verify Shipping Details,4,23-May-25,26-May-25,On Time,369,3,1-May-25,4,1,Client A,Approvers Person 2
ORD0730,Mumbai,North,Jaipur,North,Dispatch,Approvers,Verify Shipping Details,4,21-May-25,24-May-25,Delay,551,3,1-May-25,4,1,Client B,Approvers Person 1
ORD0732,Nagpur,North,Haridwar,North,Dispatch,Approvers,Verify Shipping Details,4,16-May-25,19-May-25,On Time,606,3,1-May-25,4,1,Client I,Approvers Person 3
ORD0751,Mumbai,East,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,19-May-25,22-May-25,On Time,434,3,1-May-25,4,1,Client B,Approvers Person 1
ORD0757,Kolkata,North,Lucknow,North,Dispatch,Approvers,Verify Shipping Details,4,21-May-25,24-May-25,Delay,756,3,1-May-25,4,1,Client E,Approvers Person 2
ORD0807,Vishakhapatnam,North,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,21-May-25,24-May-25,On Time,347,3,1-May-25,4,1,Client F,Approvers Person 2
ORD0819,Jaipur,West,Mirzapur,West,Dispatch,Approvers,Verify Shipping Details,4,22-May-25,25-May-25,On Time,1235,3,1-May-25,4,1,Client I,Approvers Person 2
ORD0820,Mumbai,North,Ghaziabad,North,Dispatch,Approvers,Verify Shipping Details,4,20-May-25,23-May-25,On Time,1336,3,1-May-25,4,1,Client D,Approvers Person 1
ORD0827,Delhi,West,Hyderabad,South,Dispatch,Approvers,Verify Shipping Details,4,21-May-25,24-May-25,On Time,392,3,1-May-25,4,1,Client I,Approvers Person 3
ORD0831,Chandigarh,West,Indore,West,Dispatch,Approvers,Verify Shipping Details,4,17-May-25,20-May-25,Delay,1372,3,1-May-25,4,1,Client A,Approvers Person 2
ORD0863,Jaipur,West,Chennai,South,Dispatch,Approvers,Verify Shipping Details,4,16-May-25,19-May-25,On Time,1089,3,1-May-25,4,1,Client I,Approvers Person 2
ORD0940,Nagpur,North,Hyderabad,South,Dispatch,Approvers,Verify Shipping Details,4,20-May-25,23-May-25,On Time,1482,3,1-May-25,4,1,Client F,Approvers Person 1
ORD0993,Guwahati,North,Jaipur,North,Dispatch,Approvers,Verify Shipping Details,4,17-May-25,20-May-25,Delay,951,3,1-May-25,4,1,Client E,Approvers Person 2
ORD1002,Bangalore,West,Jaipur,North,Dispatch,Approvers,Verify Shipping Details,4,17-Jun-25,20-Jun-25,On Time,855,3,1-Jun-25,4,1,Client F,Approvers Person 2
ORD1065,Guwahati,East,Pune,West,Dispatch,Approvers,Verify Shipping Details,4,26-Jun-25,29-Jun-25,On Time,923,3,1-Jun-25,4,1,Client J,Approvers Person 1
ORD1068,Guwahati,North,Pune,West,Dispatch,Approvers,Verify Shipping Details,4,17-Jun-25,20-Jun-25,On Time,607,3,1-Jun-25,4,1,Client A,Approvers Person 1
ORD1094,Vishakhapatnam,South,Kerala,South,Dispatch,Approvers,Verify Shipping Details,4,16-Jun-25,19-Jun-25,Delay,436,3,1-Jun-25,4,1,Client J,Approvers Person 3
ORD1096,Jaipur,East,Haridwar,North,Dispatch,Approvers,Verify Shipping Details,4,21-Jun-25,24-Jun-25,Delay,721,3,1-Jun-25,4,1,Client G,Approvers Person 3
ORD1111,Vishakhapatnam,North,Patna,North,Dispatch,Approvers,Verify Shipping Details,4,26-Jun-25,29-Jun-25,On Time,344,3,1-Jun-25,4,1,Client I,Approvers Person 2
ORD1136,Guwahati,West,Chennai,South,Dispatch,Approvers,Verify Shipping Details,4,16-Jun-25,19-Jun-25,Delay,1121,3,1-Jun-25,4,1,Client E,Approvers Person 1
ORD1147,Mumbai,East,Ghaziabad,North,Dispatch,Approvers,Verify Shipping Details,4,23-Jun-25,26-Jun-25,Delay,1419,3,1-Jun-25,4,1,Client D,Approvers Person 3
ORD1159,Jaipur,North,Lucknow,North,Dispatch,Approvers,Verify Shipping Details,4,23-Jun-25,26-Jun-25,On Time,776,3,1-Jun-25,4,1,Client E,Approvers Person 2
ORD1166,Guwahati,West,Chennai,South,Dispatch,Approvers,Verify Shipping Details,4,16-Jun-25,19-Jun-25,Delay,1108,3,1-Jun-25,4,1,Client I,Approvers Person 2
ORD1184,Kolkata,East,Chennai,South,Dispatch,Approvers,Verify Shipping Details,4,17-Jun-25,20-Jun-25,On Time,1460,3,1-Jun-25,4,1,Client D,Approvers Person 1
ORD1227,Jaipur,North,Mirzapur,West,Dispatch,Approvers,Verify Shipping Details,4,18-Jun-25,21-Jun-25,Delay,1018,3,1-Jun-25,4,1,Client J,Approvers Person 3
ORD1229,Nagpur,East,Pune,West,Dispatch,Approvers,Verify Shipping Details,4,27-Jun-25,30-Jun-25,On Time,589,3,1-Jun-25,4,1,Client C,Approvers Person 1
ORD1272,Delhi,West,Bhiwandi,West,Dispatch,Approvers,Verify Shipping Details,4,21-Jun-25,24-Jun-25,On Time,1174,3,1-Jun-25,4,1,Client C,Approvers Person 3
ORD1281,Ranchi,West,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,19-Jun-25,22-Jun-25,On Time,1010,3,1-Jun-25,4,1,Client F,Approvers Person 1
ORD1285,Chandigarh,West,Mirzapur,West,Dispatch,Approvers,Verify Shipping Details,4,22-Jun-25,25-Jun-25,On Time,677,3,1-Jun-25,4,1,Client D,Approvers Person 1
ORD1293,Bangalore,West,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,22-Jun-25,25-Jun-25,On Time,1476,3,1-Jun-25,4,1,Client J,Approvers Person 3
ORD1296,Delhi,North,Lucknow,North,Dispatch,Approvers,Verify Shipping Details,4,18-Jun-25,21-Jun-25,On Time,390,3,1-Jun-25,4,1,Client C,Approvers Person 1
ORD1311,Nagpur,West,Bhiwandi,West,Dispatch,Approvers,Verify Shipping Details,4,16-Jun-25,19-Jun-25,On Time,456,3,1-Jun-25,4,1,Client D,Approvers Person 3
ORD1324,Guwahati,East,Mirzapur,West,Dispatch,Approvers,Verify Shipping Details,4,21-Jun-25,24-Jun-25,On Time,1107,3,1-Jun-25,4,1,Client H,Approvers Person 2
ORD1331,Mumbai,North,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,17-Jun-25,20-Jun-25,Delay,1360,3,1-Jun-25,4,1,Client B,Approvers Person 2
ORD1336,Guwahati,East,Bangalore,South,Dispatch,Approvers,Verify Shipping Details,4,16-Jun-25,19-Jun-25,On Time,800,3,1-Jun-25,4,1,Client G,Approvers Person 2
ORD1345,Guwahati,East,Ghaziabad,North,Dispatch,Approvers,Verify Shipping Details,4,19-Jun-25,22-Jun-25,On Time,769,3,1-Jun-25,4,1,Client H,Approvers Person 1
ORD1351,Chandigarh,West,Raipur,East,Dispatch,Approvers,Verify Shipping Details,4,20-Jun-25,23-Jun-25,On Time,1029,3,1-Jun-25,4,1,Client E,Approvers Person 2
ORD1374,Vishakhapatnam,West,Jaipur,North,Dispatch,Approvers,Verify Shipping Details,4,22-Jun-25,25-Jun-25,Delay,1344,3,1-Jun-25,4,1,Client I,Approvers Person 1
ORD1381,Jaipur,North,Hyderabad,South,Dispatch,Approvers,Verify Shipping Details,4,18-Jun-25,21-Jun-25,On Time,934,3,1-Jun-25,4,1,Client D,Approvers Person 3
ORD1390,Kolkata,West,Pune,West,Dispatch,Approvers,Verify Shipping Details,4,16-Jun-25,19-Jun-25,On Time,1301,3,1-Jun-25,4,1,Client G,Approvers Person 1
ORD1392,Ahmedabad,West,Bhiwandi,West,Dispatch,Approvers,Verify Shipping Details,4,16-Jun-25,19-Jun-25,On Time,798,3,1-Jun-25,4,1,Client G,Approvers Person 2
ORD1396,Bhopal,East,Bhiwandi,West,Dispatch,Approvers,Verify Shipping Details,4,21-Jun-25,24-Jun-25,On Time,382,3,1-Jun-25,4,1,Client A,Approvers Person 2
ORD1421,Delhi,North,Ghaziabad,North,Dispatch,Approvers,Verify Shipping Details,4,21-Jun-25,24-Jun-25,On Time,1425,3,1-Jun-25,4,1,Client C,Approvers Person 3
ORD1431,Vishakhapatnam,East,Bhiwandi,West,Dispatch,Approvers,Verify Shipping Details,4,20-Jun-25,23-Jun-25,On Time,1055,3,1-Jun-25,4,1,Client B,Approvers Person 2
ORD1455,Chandigarh,South,Indore,West,Dispatch,Approvers,Verify Shipping Details,4,23-Jun-25,26-Jun-25,On Time,362,3,1-Jun-25,4,1,Client B,Approvers Person 2
ORD1477,Mumbai,South,Indore,West,Dispatch,Approvers,Verify Shipping Details,4,19-Jun-25,22-Jun-25,On Time,1425,3,1-Jun-25,4,1,Client I,Approvers Person 2
