Container_ID,TEU_Size,Cargo_Type,Entry_Date,Exit_Date,Expected_Exit_Date,Dwell_Time_Days,On_Time,Occupied_TEU
CNT09513,2,General,2025-07-09,2025-07-17,2025-07-14,8,False,2
CNT09514,2,Reefer,2025-07-31,2025-08-06,2025-08-05,6,False,2
CNT09515,2,General,2025-06-08,2025-06-11,2025-06-13,3,True,2
CNT09516,2,General,2025-08-23,2025-08-30,2025-08-28,7,False,2
CNT09517,2,General,2025-09-01,2025-09-08,2025-09-06,7,False,2
CNT09518,2,Hazardous,2025-07-18,2025-07-21,2025-07-23,3,True,2
CNT09519,2,Hazardous,2025-04-24,2025-05-03,2025-04-29,9,False,2
CNT09520,2,Hazardous,2025-07-18,2025-07-28,2025-07-23,10,False,2
CNT09521,2,General,2025-07-04,2025-07-16,2025-07-09,12,False,2
CNT09522,2,Hazardous,2025-09-05,2025-09-14,2025-09-10,9,False,2
CNT09523,2,Reefer,2025-05-18,2025-05-29,2025-05-23,11,False,2
CNT09524,2,Tank,2025-07-21,2025-07-28,2025-07-26,7,False,2
CNT09525,2,Reefer,2025-09-09,2025-09-12,2025-09-14,3,True,2
CNT09526,2,Tank,2025-07-19,2025-07-22,2025-07-24,3,True,2
CNT09527,2,General,2025-04-24,2025-04-30,2025-04-29,6,False,2
CNT09528,2,General,2025-04-11,2025-04-19,2025-04-16,8,False,2
CNT09529,2,Tank,2025-08-10,2025-08-27,2025-08-15,17,False,2
CNT09530,2,Tank,2025-06-27,2025-07-14,2025-07-02,17,False,2
CNT09531,2,Tank,2025-07-28,2025-08-14,2025-08-02,17,False,2
CNT09532,2,Hazardous,2025-09-21,2025-09-28,2025-09-26,7,False,2
CNT09533,2,General,2025-05-28,2025-06-04,2025-06-02,7,False,2
CNT09534,2,General,2025-09-13,2025-09-19,2025-09-18,6,False,2
CNT09535,2,General,2025-09-23,2025-09-25,2025-09-28,2,True,2
CNT09536,2,Tank,2025-05-10,2025-05-21,2025-05-15,11,False,2
CNT09537,2,General,2025-08-05,2025-08-09,2025-08-10,4,True,2
CNT09538,2,Tank,2025-08-13,2025-08-27,2025-08-18,14,False,2
CNT09539,2,General,2025-09-09,2025-10-03,2025-09-14,24,False,2
CNT09540,2,Reefer,2025-09-13,2025-09-15,2025-09-18,2,True,2
CNT09541,2,Hazardous,2025-08-13,2025-08-19,2025-08-18,6,False,2
CNT09542,2,General,2025-04-22,2025-04-26,2025-04-27,4,True,2
CNT09543,2,Reefer,2025-06-14,2025-06-22,2025-06-19,8,False,2
CNT09544,2,Tank,2025-07-29,2025-08-01,2025-08-03,3,True,2
CNT09545,2,Reefer,2025-07-21,2025-08-05,2025-07-26,15,False,2
CNT09546,2,General,2025-04-21,2025-04-23,2025-04-26,2,True,2
CNT09547,2,General,2025-08-01,2025-08-05,2025-08-06,4,True,2
CNT09548,2,General,2025-06-16,2025-06-20,2025-06-21,4,True,2
CNT09549,2,General,2025-05-09,2025-05-14,2025-05-14,5,True,2
CNT09550,2,General,2025-05-03,2025-05-30,2025-05-08,27,False,2
CNT09551,2,Reefer,2025-09-23,2025-09-28,2025-09-28,5,True,2
CNT09552,2,General,2025-06-16,2025-06-19,2025-06-21,3,True,2
CNT09553,2,Tank,2025-06-03,2025-06-17,2025-06-08,14,False,2
CNT09554,2,Hazardous,2025-08-12,2025-08-20,2025-08-17,8,False,2
CNT09555,2,Tank,2025-07-19,2025-07-23,2025-07-24,4,True,2
CNT09556,2,Hazardous,2025-06-15,2025-06-26,2025-06-20,11,False,2
CNT09557,2,Tank,2025-08-24,2025-09-01,2025-08-29,8,False,2
CNT09558,2,Hazardous,2025-04-13,2025-04-15,2025-04-18,2,True,2
CNT09559,2,General,2025-08-20,2025-08-22,2025-08-25,2,True,2
CNT09560,2,Tank,2025-04-20,2025-04-29,2025-04-25,9,False,2
CNT09561,2,General,2025-04-12,2025-04-17,2025-04-17,5,True,2
CNT09562,2,General,2025-08-10,2025-08-15,2025-08-15,5,True,2
CNT09563,2,General,2025-04-28,2025-05-05,2025-05-03,7,False,2
CNT09564,2,Tank,2025-08-09,2025-08-11,2025-08-14,2,True,2
CNT09565,2,Tank,2025-07-18,2025-07-21,2025-07-23,3,True,2
CNT09566,2,Tank,2025-07-15,2025-07-18,2025-07-20,3,True,2
CNT09567,2,Reefer,2025-04-25,2025-04-28,2025-04-30,3,True,2
CNT09568,2,General,2025-07-28,2025-07-29,2025-08-02,1,True,2
CNT09569,2,General,2025-09-17,2025-09-28,2025-09-22,11,False,2
CNT09570,2,General,2025-08-24,2025-08-25,2025-08-29,1,True,2
CNT09571,2,Reefer,2025-06-04,2025-06-06,2025-06-09,2,True,2
CNT09572,2,Hazardous,2025-06-30,2025-07-03,2025-07-05,3,True,2
CNT09573,2,General,2025-06-05,2025-06-15,2025-06-10,10,False,2
CNT09574,2,Reefer,2025-08-28,2025-09-06,2025-09-02,9,False,2
CNT09575,2,Hazardous,2025-04-21,2025-04-23,2025-04-26,2,True,2
CNT09576,2,Reefer,2025-08-07,2025-08-14,2025-08-12,7,False,2
CNT09577,2,General,2025-04-05,2025-04-08,2025-04-10,3,True,2
CNT09578,2,General,2025-04-30,2025-05-03,2025-05-05,3,True,2
CNT09579,2,General,2025-09-17,2025-09-23,2025-09-22,6,False,2
CNT09580,2,Reefer,2025-07-28,2025-07-31,2025-08-02,3,True,2
CNT09581,2,General,2025-05-16,2025-05-24,2025-05-21,8,False,2
CNT09582,2,General,2025-05-17,2025-05-19,2025-05-22,2,True,2
CNT09583,2,Tank,2025-07-10,2025-07-13,2025-07-15,3,True,2
CNT09584,2,Tank,2025-04-12,2025-04-16,2025-04-17,4,True,2
CNT09585,2,General,2025-04-22,2025-04-25,2025-04-27,3,True,2
CNT09586,2,Tank,2025-07-16,2025-07-18,2025-07-21,2,True,2
CNT09587,2,General,2025-09-28,2025-10-09,2025-10-03,11,False,2
CNT09588,2,Hazardous,2025-06-16,2025-06-22,2025-06-21,6,False,2
CNT09589,2,General,2025-06-20,2025-06-22,2025-06-25,2,True,2
CNT09590,2,Reefer,2025-08-29,2025-08-30,2025-09-03,1,True,2
CNT09591,2,Tank,2025-07-26,2025-07-30,2025-07-31,4,True,2
CNT09592,2,Hazardous,2025-09-19,2025-09-26,2025-09-24,7,False,2
CNT09593,2,Hazardous,2025-07-25,2025-08-05,2025-07-30,11,False,2
CNT09594,2,General,2025-09-07,2025-09-12,2025-09-12,5,True,2
CNT09595,2,Reefer,2025-06-07,2025-06-13,2025-06-12,6,False,2
CNT09596,2,General,2025-06-27,2025-07-06,2025-07-02,9,False,2
CNT09597,2,Tank,2025-05-18,2025-05-22,2025-05-23,4,True,2
CNT09598,2,General,2025-05-25,2025-05-27,2025-05-30,2,True,2
CNT09599,2,Reefer,2025-05-18,2025-05-27,2025-05-23,9,False,2
CNT09600,2,Tank,2025-04-21,2025-05-25,2025-04-26,34,False,2
CNT09601,2,Hazardous,2025-09-02,2025-09-04,2025-09-07,2,True,2
CNT09602,2,Tank,2025-06-06,2025-06-08,2025-06-11,2,True,2
CNT09603,2,General,2025-09-20,2025-09-23,2025-09-25,3,True,2
CNT09604,2,Tank,2025-04-28,2025-05-11,2025-05-03,13,False,2
CNT09605,2,Hazardous,2025-07-21,2025-07-24,2025-07-26,3,True,2
CNT09606,2,Reefer,2025-08-15,2025-08-20,2025-08-20,5,True,2
CNT09607,2,General,2025-04-05,2025-04-11,2025-04-10,6,False,2
CNT09608,2,General,2025-04-02,2025-04-04,2025-04-07,2,True,2
CNT09609,2,Tank,2025-07-11,2025-07-15,2025-07-16,4,True,2
CNT09610,2,Hazardous,2025-04-30,2025-05-15,2025-05-05,15,False,2
CNT09611,2,General,2025-04-04,2025-04-07,2025-04-09,3,True,2
CNT09612,2,General,2025-05-14,2025-05-17,2025-05-19,3,True,2
CNT09613,2,General,2025-09-15,2025-10-04,2025-09-20,19,False,2
CNT09614,2,Tank,2025-08-01,2025-08-02,2025-08-06,1,True,2
CNT09615,2,Hazardous,2025-07-27,2025-07-30,2025-08-01,3,True,2
CNT09616,2,Hazardous,2025-09-25,2025-09-30,2025-09-30,5,True,2
CNT09617,2,Tank,2025-07-13,2025-07-22,2025-07-18,9,False,2
CNT09618,2,General,2025-09-16,2025-09-24,2025-09-21,8,False,2
CNT09619,2,Hazardous,2025-09-02,2025-09-11,2025-09-07,9,False,2
CNT09620,2,General,2025-08-03,2025-08-10,2025-08-08,7,False,2
CNT09621,2,Tank,2025-06-17,2025-06-23,2025-06-22,6,False,2
CNT09622,2,General,2025-09-06,2025-09-11,2025-09-11,5,True,2
CNT09623,2,General,2025-09-05,2025-09-06,2025-09-10,1,True,2
CNT09624,2,General,2025-07-02,2025-07-05,2025-07-07,3,True,2
CNT09625,2,Reefer,2025-09-24,2025-10-11,2025-09-29,17,False,2
CNT09626,2,Tank,2025-09-20,2025-09-24,2025-09-25,4,True,2
CNT09627,2,Hazardous,2025-09-24,2025-10-14,2025-09-29,20,False,2
CNT09628,2,Tank,2025-09-20,2025-09-23,2025-09-25,3,True,2
CNT09629,2,Reefer,2025-07-11,2025-07-17,2025-07-16,6,False,2
CNT09630,2,General,2025-06-17,2025-06-19,2025-06-22,2,True,2
CNT09631,2,Tank,2025-04-23,2025-04-27,2025-04-28,4,True,2
CNT09632,2,Reefer,2025-05-03,2025-05-10,2025-05-08,7,False,2
CNT09633,2,Tank,2025-05-05,2025-05-10,2025-05-10,5,True,2
CNT09634,2,Tank,2025-04-04,2025-04-06,2025-04-09,2,True,2
CNT09635,2,Hazardous,2025-05-19,2025-05-22,2025-05-24,3,True,2
CNT09636,2,Hazardous,2025-04-29,2025-05-01,2025-05-04,2,True,2
CNT09637,2,Reefer,2025-04-05,2025-04-08,2025-04-10,3,True,2
CNT09638,2,Tank,2025-09-26,2025-09-29,2025-10-01,3,True,2
CNT09639,2,Hazardous,2025-05-19,2025-05-21,2025-05-24,2,True,2
CNT09640,2,Tank,2025-04-07,2025-04-13,2025-04-12,6,False,2
CNT09641,2,Hazardous,2025-05-24,2025-05-28,2025-05-29,4,True,2
CNT09642,2,Reefer,2025-08-02,2025-08-08,2025-08-07,6,False,2
CNT09643,2,Reefer,2025-09-14,2025-09-22,2025-09-19,8,False,2
CNT09644,2,General,2025-05-08,2025-05-16,2025-05-13,8,False,2
CNT09645,2,Tank,2025-09-14,2025-10-01,2025-09-19,17,False,2
CNT09646,2,Hazardous,2025-06-01,2025-06-04,2025-06-06,3,True,2
CNT09647,2,Hazardous,2025-07-21,2025-07-28,2025-07-26,7,False,2
CNT09648,2,Tank,2025-09-08,2025-09-13,2025-09-13,5,True,2
CNT09649,2,General,2025-08-16,2025-09-10,2025-08-21,25,False,2
CNT09650,2,General,2025-05-19,2025-05-22,2025-05-24,3,True,2
CNT09651,2,Hazardous,2025-04-23,2025-04-28,2025-04-28,5,True,2
CNT09652,2,Reefer,2025-06-17,2025-06-20,2025-06-22,3,True,2
CNT09653,2,General,2025-07-28,2025-08-05,2025-08-02,8,False,2
CNT09654,2,Reefer,2025-05-08,2025-05-10,2025-05-13,2,True,2
CNT09655,2,Reefer,2025-07-31,2025-08-05,2025-08-05,5,True,2
CNT09656,2,Tank,2025-07-18,2025-07-19,2025-07-23,1,True,2
CNT09657,2,General,2025-04-06,2025-04-15,2025-04-11,9,False,2
CNT09658,2,Tank,2025-04-30,2025-05-06,2025-05-05,6,False,2
CNT09659,2,Tank,2025-05-13,2025-05-17,2025-05-18,4,True,2
CNT09660,2,General,2025-05-10,2025-05-16,2025-05-15,6,False,2
CNT09661,2,Hazardous,2025-09-27,2025-10-08,2025-10-02,11,False,2
CNT09662,2,General,2025-07-23,2025-07-28,2025-07-28,5,True,2
CNT09663,2,Tank,2025-08-03,2025-08-06,2025-08-08,3,True,2
CNT09664,2,General,2025-07-30,2025-08-01,2025-08-04,2,True,2
CNT09665,2,Reefer,2025-04-06,2025-04-12,2025-04-11,6,False,2
CNT09666,2,General,2025-07-25,2025-07-29,2025-07-30,4,True,2
CNT09667,2,General,2025-08-28,2025-09-09,2025-09-02,12,False,2
CNT09668,2,Reefer,2025-06-02,2025-06-14,2025-06-07,12,False,2
CNT09669,2,Hazardous,2025-05-22,2025-05-29,2025-05-27,7,False,2
CNT09670,2,Reefer,2025-06-15,2025-06-16,2025-06-20,1,True,2
CNT09671,2,General,2025-08-24,2025-08-26,2025-08-29,2,True,2
CNT09672,2,General,2025-07-10,2025-07-13,2025-07-15,3,True,2
CNT09673,2,Tank,2025-04-14,2025-04-21,2025-04-19,7,False,2
CNT09674,2,Reefer,2025-06-25,2025-06-28,2025-06-30,3,True,2
CNT09675,2,Hazardous,2025-04-03,2025-04-07,2025-04-08,4,True,2
CNT09676,2,General,2025-04-27,2025-05-04,2025-05-02,7,False,2
CNT09677,2,General,2025-09-09,2025-09-24,2025-09-14,15,False,2
CNT09678,2,Hazardous,2025-07-20,2025-07-22,2025-07-25,2,True,2
CNT09679,2,Reefer,2025-07-16,2025-07-19,2025-07-21,3,True,2
CNT09680,2,Reefer,2025-08-05,2025-08-11,2025-08-10,6,False,2
CNT09681,2,Reefer,2025-08-27,2025-08-31,2025-09-01,4,True,2
CNT09682,2,General,2025-08-31,2025-09-09,2025-09-05,9,False,2
CNT09683,2,General,2025-08-20,2025-08-28,2025-08-25,8,False,2
CNT09684,2,Hazardous,2025-06-14,2025-06-19,2025-06-19,5,True,2
CNT09685,2,General,2025-04-10,2025-04-12,2025-04-15,2,True,2
CNT09686,2,Hazardous,2025-08-03,2025-08-05,2025-08-08,2,True,2
CNT09687,2,Tank,2025-07-12,2025-07-25,2025-07-17,13,False,2
CNT09688,2,Tank,2025-08-03,2025-08-11,2025-08-08,8,False,2
CNT09689,2,General,2025-08-10,2025-08-20,2025-08-15,10,False,2
CNT09690,2,Reefer,2025-08-30,2025-09-01,2025-09-04,2,True,2
CNT09691,2,Hazardous,2025-09-04,2025-09-08,2025-09-09,4,True,2
CNT09692,2,General,2025-09-21,2025-09-25,2025-09-26,4,True,2
CNT09693,2,General,2025-08-03,2025-08-11,2025-08-08,8,False,2
CNT09694,2,Hazardous,2025-05-30,2025-06-15,2025-06-04,16,False,2
CNT09695,2,General,2025-04-16,2025-04-20,2025-04-21,4,True,2
CNT09696,2,Hazardous,2025-08-14,2025-08-29,2025-08-19,15,False,2
CNT09697,2,General,2025-04-05,2025-04-09,2025-04-10,4,True,2
CNT09698,2,Hazardous,2025-07-18,2025-07-22,2025-07-23,4,True,2
CNT09699,2,General,2025-08-26,2025-09-02,2025-08-31,7,False,2
CNT09700,2,Tank,2025-06-20,2025-07-06,2025-06-25,16,False,2
CNT09701,2,Hazardous,2025-08-20,2025-09-06,2025-08-25,17,False,2
CNT09702,2,Tank,2025-04-17,2025-04-18,2025-04-22,1,True,2
CNT09703,2,General,2025-06-08,2025-06-10,2025-06-13,2,True,2
CNT09704,2,General,2025-09-13,2025-09-17,2025-09-18,4,True,2
CNT09705,2,General,2025-07-16,2025-07-20,2025-07-21,4,True,2
CNT09706,2,Reefer,2025-07-31,2025-08-04,2025-08-05,4,True,2
CNT09707,2,Reefer,2025-04-30,2025-05-02,2025-05-05,2,True,2
CNT09708,2,General,2025-08-05,2025-08-08,2025-08-10,3,True,2
CNT09709,2,General,2025-09-07,2025-10-10,2025-09-12,33,False,2
CNT09710,2,Reefer,2025-09-13,2025-09-15,2025-09-18,2,True,2
CNT09711,2,General,2025-06-28,2025-07-18,2025-07-03,20,False,2
CNT09712,2,Hazardous,2025-07-24,2025-07-28,2025-07-29,4,True,2
CNT09713,2,Hazardous,2025-09-26,2025-09-27,2025-10-01,1,True,2
CNT09714,2,Tank,2025-07-21,2025-07-28,2025-07-26,7,False,2
CNT09715,2,Hazardous,2025-04-06,2025-04-10,2025-04-11,4,True,2
CNT09716,2,Hazardous,2025-05-12,2025-05-16,2025-05-17,4,True,2
CNT09717,2,General,2025-06-13,2025-06-15,2025-06-18,2,True,2
CNT09718,2,Reefer,2025-05-20,2025-05-23,2025-05-25,3,True,2
CNT09719,2,General,2025-07-30,2025-08-03,2025-08-04,4,True,2
CNT09720,2,Reefer,2025-06-28,2025-07-02,2025-07-03,4,True,2
CNT09721,2,General,2025-07-22,2025-07-24,2025-07-27,2,True,2
CNT09722,2,General,2025-05-30,2025-06-02,2025-06-04,3,True,2
CNT09723,2,Tank,2025-08-08,2025-08-12,2025-08-13,4,True,2
CNT09724,2,Hazardous,2025-05-27,2025-05-31,2025-06-01,4,True,2
CNT09725,2,Tank,2025-08-29,2025-09-02,2025-09-03,4,True,2
CNT09726,2,Hazardous,2025-09-23,2025-09-27,2025-09-28,4,True,2
CNT09727,2,Tank,2025-06-26,2025-07-22,2025-07-01,26,False,2
CNT09728,2,Tank,2025-09-02,2025-09-08,2025-09-07,6,False,2
CNT09729,2,General,2025-09-16,2025-09-22,2025-09-21,6,False,2
CNT09730,2,Reefer,2025-07-29,2025-08-01,2025-08-03,3,True,2
CNT09731,2,Hazardous,2025-05-04,2025-05-06,2025-05-09,2,True,2
CNT09732,2,Tank,2025-06-15,2025-06-19,2025-06-20,4,True,2
CNT09733,2,General,2025-07-09,2025-07-20,2025-07-14,11,False,2
CNT09734,2,General,2025-07-16,2025-08-02,2025-07-21,17,False,2
CNT09735,2,Tank,2025-09-20,2025-09-23,2025-09-25,3,True,2
CNT09736,2,Hazardous,2025-09-15,2025-09-23,2025-09-20,8,False,2
CNT09737,2,Reefer,2025-07-02,2025-07-15,2025-07-07,13,False,2
CNT09738,2,Hazardous,2025-07-30,2025-08-06,2025-08-04,7,False,2
CNT09739,2,Hazardous,2025-05-12,2025-05-26,2025-05-17,14,False,2
CNT09740,2,General,2025-09-07,2025-09-12,2025-09-12,5,True,2
CNT09741,2,Tank,2025-05-24,2025-05-25,2025-05-29,1,True,2
CNT09742,2,General,2025-06-12,2025-06-20,2025-06-17,8,False,2
CNT09743,2,Tank,2025-09-24,2025-10-06,2025-09-29,12,False,2
CNT09744,2,General,2025-04-23,2025-04-29,2025-04-28,6,False,2
CNT09745,2,Tank,2025-09-18,2025-09-22,2025-09-23,4,True,2
CNT09746,2,Tank,2025-08-02,2025-08-15,2025-08-07,13,False,2
CNT09747,2,General,2025-05-04,2025-05-20,2025-05-09,16,False,2
CNT09748,2,Reefer,2025-05-15,2025-05-20,2025-05-20,5,True,2
CNT09749,2,General,2025-05-22,2025-05-27,2025-05-27,5,True,2
CNT09750,2,Hazardous,2025-05-11,2025-05-12,2025-05-16,1,True,2
CNT09751,2,Hazardous,2025-09-03,2025-09-13,2025-09-08,10,False,2
CNT09752,2,General,2025-08-04,2025-08-07,2025-08-09,3,True,2
CNT09753,2,Hazardous,2025-04-26,2025-05-09,2025-05-01,13,False,2
CNT09754,2,Hazardous,2025-07-16,2025-07-28,2025-07-21,12,False,2
CNT09755,2,General,2025-08-05,2025-08-16,2025-08-10,11,False,2
CNT09756,2,General,2025-06-17,2025-06-20,2025-06-22,3,True,2
CNT09757,2,General,2025-05-31,2025-06-03,2025-06-05,3,True,2
CNT09758,2,Hazardous,2025-05-24,2025-06-01,2025-05-29,8,False,2
CNT09759,2,Tank,2025-08-21,2025-09-06,2025-08-26,16,False,2
CNT09760,2,Tank,2025-04-13,2025-04-18,2025-04-18,5,True,2
CNT09761,2,General,2025-04-05,2025-04-14,2025-04-10,9,False,2
CNT09762,2,Hazardous,2025-07-01,2025-07-03,2025-07-06,2,True,2
CNT09763,2,General,2025-06-06,2025-06-10,2025-06-11,4,True,2
CNT09764,2,General,2025-07-01,2025-07-06,2025-07-06,5,True,2
CNT09765,2,General,2025-09-21,2025-09-26,2025-09-26,5,True,2
CNT09766,2,Hazardous,2025-05-11,2025-05-25,2025-05-16,14,False,2
CNT09767,2,Tank,2025-05-15,2025-05-21,2025-05-20,6,False,2
CNT09768,2,General,2025-08-07,2025-08-08,2025-08-12,1,True,2
CNT09769,2,General,2025-04-09,2025-04-13,2025-04-14,4,True,2
CNT09770,2,Reefer,2025-04-17,2025-04-28,2025-04-22,11,False,2
CNT09771,2,Reefer,2025-06-26,2025-06-30,2025-07-01,4,True,2
CNT09772,2,General,2025-07-20,2025-07-31,2025-07-25,11,False,2
CNT09773,2,General,2025-04-30,2025-05-03,2025-05-05,3,True,2
CNT09774,2,General,2025-09-06,2025-09-09,2025-09-11,3,True,2
CNT09775,2,General,2025-05-29,2025-06-05,2025-06-03,7,False,2
CNT09776,2,Tank,2025-05-01,2025-05-04,2025-05-06,3,True,2
CNT09777,2,General,2025-08-22,2025-08-26,2025-08-27,4,True,2
CNT09778,2,Tank,2025-05-28,2025-06-02,2025-06-02,5,True,2
CNT09779,2,Hazardous,2025-08-03,2025-08-12,2025-08-08,9,False,2
CNT09780,2,General,2025-06-06,2025-06-09,2025-06-11,3,True,2
CNT09781,2,Reefer,2025-06-27,2025-06-30,2025-07-02,3,True,2
CNT09782,2,Hazardous,2025-06-30,2025-07-08,2025-07-05,8,False,2
CNT09783,2,General,2025-04-12,2025-04-18,2025-04-17,6,False,2
CNT09784,2,General,2025-08-21,2025-08-28,2025-08-26,7,False,2
CNT09785,2,Tank,2025-06-08,2025-06-28,2025-06-13,20,False,2
CNT09786,2,General,2025-05-09,2025-05-24,2025-05-14,15,False,2
CNT09787,2,General,2025-09-24,2025-10-03,2025-09-29,9,False,2
CNT09788,2,Hazardous,2025-08-10,2025-08-24,2025-08-15,14,False,2
CNT09789,2,General,2025-09-02,2025-09-13,2025-09-07,11,False,2
CNT09790,2,Reefer,2025-09-19,2025-09-28,2025-09-24,9,False,2
CNT09791,2,General,2025-04-27,2025-05-15,2025-05-02,18,False,2
CNT09792,2,Hazardous,2025-09-28,2025-10-01,2025-10-03,3,True,2
CNT09793,2,Tank,2025-04-13,2025-04-15,2025-04-18,2,True,2
CNT09794,2,Reefer,2025-07-22,2025-07-28,2025-07-27,6,False,2
CNT09795,2,General,2025-07-27,2025-07-28,2025-08-01,1,True,2
CNT09796,2,General,2025-04-29,2025-05-02,2025-05-04,3,True,2
CNT09797,2,Tank,2025-04-28,2025-05-03,2025-05-03,5,True,2
CNT09798,2,General,2025-09-04,2025-09-11,2025-09-09,7,False,2
CNT09799,2,General,2025-09-04,2025-09-06,2025-09-09,2,True,2
CNT09800,2,Hazardous,2025-04-27,2025-05-08,2025-05-02,11,False,2
CNT09801,2,Tank,2025-08-22,2025-08-31,2025-08-27,9,False,2
CNT09802,2,General,2025-04-11,2025-04-20,2025-04-16,9,False,2
CNT09803,2,Tank,2025-08-08,2025-08-12,2025-08-13,4,True,2
CNT09804,2,Hazardous,2025-04-27,2025-05-11,2025-05-02,14,False,2
CNT09805,2,Tank,2025-05-13,2025-05-16,2025-05-18,3,True,2
CNT09806,2,Tank,2025-09-09,2025-09-24,2025-09-14,15,False,2
CNT09807,2,General,2025-05-01,2025-05-08,2025-05-06,7,False,2
CNT09808,2,Tank,2025-05-23,2025-05-26,2025-05-28,3,True,2
CNT09809,2,Hazardous,2025-07-02,2025-07-04,2025-07-07,2,True,2
CNT09810,2,General,2025-05-11,2025-05-14,2025-05-16,3,True,2
CNT09811,2,Tank,2025-06-14,2025-06-21,2025-06-19,7,False,2
CNT09812,2,Hazardous,2025-07-23,2025-07-30,2025-07-28,7,False,2
CNT09813,2,Hazardous,2025-08-08,2025-08-20,2025-08-13,12,False,2
CNT09814,2,Reefer,2025-08-06,2025-08-10,2025-08-11,4,True,2
CNT09815,2,General,2025-04-26,2025-04-28,2025-05-01,2,True,2
CNT09816,2,Tank,2025-05-10,2025-05-11,2025-05-15,1,True,2
CNT09817,2,General,2025-09-13,2025-09-16,2025-09-18,3,True,2
CNT09818,2,Hazardous,2025-07-03,2025-07-04,2025-07-08,1,True,2
CNT09819,2,General,2025-06-25,2025-07-08,2025-06-30,13,False,2
CNT09820,2,General,2025-05-06,2025-05-12,2025-05-11,6,False,2
CNT09821,2,Reefer,2025-05-02,2025-05-05,2025-05-07,3,True,2
CNT09822,2,Reefer,2025-05-22,2025-05-24,2025-05-27,2,True,2
CNT09823,2,Hazardous,2025-07-22,2025-07-24,2025-07-27,2,True,2
CNT09824,2,Reefer,2025-07-16,2025-07-22,2025-07-21,6,False,2
CNT09825,2,Tank,2025-04-02,2025-04-11,2025-04-07,9,False,2
CNT09826,2,General,2025-06-02,2025-06-05,2025-06-07,3,True,2
CNT09827,2,Hazardous,2025-07-31,2025-08-07,2025-08-05,7,False,2
CNT09828,2,Tank,2025-06-27,2025-07-10,2025-07-02,13,False,2
CNT09829,2,Hazardous,2025-06-13,2025-06-15,2025-06-18,2,True,2
CNT09830,2,Hazardous,2025-08-08,2025-08-20,2025-08-13,12,False,2
CNT09831,2,Tank,2025-05-14,2025-05-20,2025-05-19,6,False,2
CNT09832,2,Hazardous,2025-04-22,2025-04-26,2025-04-27,4,True,2
CNT09833,2,General,2025-06-08,2025-06-09,2025-06-13,1,True,2
CNT09834,2,Tank,2025-07-05,2025-07-18,2025-07-10,13,False,2
CNT09835,2,General,2025-07-16,2025-07-27,2025-07-21,11,False,2
CNT09836,2,Hazardous,2025-07-02,2025-07-06,2025-07-07,4,True,2
CNT09837,2,General,2025-09-09,2025-09-16,2025-09-14,7,False,2
CNT09838,2,General,2025-09-18,2025-09-26,2025-09-23,8,False,2
CNT09839,2,Tank,2025-06-02,2025-06-06,2025-06-07,4,True,2
CNT09840,2,General,2025-05-09,2025-05-11,2025-05-14,2,True,2
CNT09841,2,General,2025-08-14,2025-08-19,2025-08-19,5,True,2
CNT09842,2,Hazardous,2025-07-17,2025-07-24,2025-07-22,7,False,2
CNT09843,2,General,2025-05-29,2025-06-06,2025-06-03,8,False,2
CNT09844,2,Hazardous,2025-05-06,2025-05-14,2025-05-11,8,False,2
CNT09845,2,Reefer,2025-07-19,2025-07-25,2025-07-24,6,False,2
CNT09846,2,Tank,2025-07-15,2025-07-23,2025-07-20,8,False,2
CNT09847,2,Hazardous,2025-07-14,2025-07-16,2025-07-19,2,True,2
CNT09848,2,Reefer,2025-07-27,2025-08-07,2025-08-01,11,False,2
CNT09849,2,Tank,2025-08-11,2025-08-15,2025-08-16,4,True,2
CNT09850,2,Reefer,2025-09-22,2025-09-26,2025-09-27,4,True,2
CNT09851,2,General,2025-07-02,2025-07-07,2025-07-07,5,True,2
CNT09852,2,General,2025-04-08,2025-04-13,2025-04-13,5,True,2
CNT09853,2,General,2025-07-23,2025-07-29,2025-07-28,6,False,2
CNT09854,2,Tank,2025-05-08,2025-05-11,2025-05-13,3,True,2
CNT09855,2,Reefer,2025-04-03,2025-04-10,2025-04-08,7,False,2
CNT09856,2,Reefer,2025-08-11,2025-08-15,2025-08-16,4,True,2
CNT09857,2,General,2025-04-18,2025-04-25,2025-04-23,7,False,2
CNT09858,2,General,2025-04-22,2025-04-29,2025-04-27,7,False,2
CNT09859,2,General,2025-06-26,2025-07-03,2025-07-01,7,False,2
CNT09860,2,Hazardous,2025-06-20,2025-06-27,2025-06-25,7,False,2
CNT09861,2,General,2025-07-12,2025-07-23,2025-07-17,11,False,2
CNT09862,2,Hazardous,2025-05-13,2025-05-19,2025-05-18,6,False,2
CNT09863,2,General,2025-07-21,2025-07-27,2025-07-26,6,False,2
CNT09864,2,Hazardous,2025-04-16,2025-05-02,2025-04-21,16,False,2
CNT09865,2,General,2025-07-10,2025-07-20,2025-07-15,10,False,2
CNT09866,2,General,2025-04-10,2025-04-15,2025-04-15,5,True,2
CNT09867,2,Hazardous,2025-09-17,2025-09-19,2025-09-22,2,True,2
CNT09868,2,General,2025-09-12,2025-09-19,2025-09-17,7,False,2
CNT09869,2,General,2025-05-09,2025-05-10,2025-05-14,1,True,2
CNT09870,2,General,2025-08-26,2025-09-01,2025-08-31,6,False,2
CNT09871,2,Tank,2025-04-15,2025-04-20,2025-04-20,5,True,2
