Market,City,Item Name,CFS,Delivery Date,Route,Container Type,Utilization (%),Planned Start Date,Planned Start Time,Actual Start Date,Actual Start Time,ETA Date,ETA Time,Actual Delivery Date,Actual Delivery Time,Delay (minutes),Deviation Status,Route Allocation,Mode of Transport,Total Delivery Time (hrs),Client Name,Vehicle ID,ETA DateTime,Route Deviation (%)
WB014094,North 24 Parganas,Composite-Ultimate Ultra,"Visakhapatnam, Uttar Pradesh",2025-06-05,"Route: Visakhapatnam, Uttar Pradesh Ã‚Â¢ North 24 Parganas via Rail Line 1051",FEU,89.0,2025-06-01,12:47:00,2025-06-01,13:52:00,2025-06-01,17:47:00,2025-06-01,17:47:00,00:00:00,On time,Rail Line 1051,Rail,3.91666666666666,Flipkart,VEH0287,2025-06-01 17:47:00,0.0
UP039006,KANPUR,Perfect Plus,"Kanpur, Andhra Pradesh",2025-06-16,"Route: Kanpur, Andhra Pradesh Ã‚Â¢ KANPUR via Rail Line 1052",TEU,89.0,2025-06-01,13:25:00,2025-06-01,13:41:00,2025-06-02,17:25:00,2025-06-02,17:25:00,00:00:00,On time,Rail Line 1052,Rail,27.7333333333333,HUL,VEH0262,2025-06-02 17:25:00,0.0
UP057037,PILIBHIT,Samrat Advanced,"Pune, Assam",2025-06-13,"Route: Pune, Assam Ã‚Â¢ PILIBHIT via Rail Line 1052",TEU,78.0,2025-06-01,06:10:00,2025-06-01,07:31:00,2025-06-01,11:10:00,2025-06-01,11:53:00,00:43:00,Delay,Rail Line 1052,Rail,4.36666666666666,Flipkart,VEH0266,2025-06-01 11:10:00,24.73
HR005037,Gurgaon,Perfect Plus,"Guwahati, Bihar",2025-06-03,"Route: Guwahati, Bihar Ã‚Â¢ Gurgaon via Rail Line 1053",TEU,82.5,2025-06-02,03:48:00,2025-06-02,03:55:00,2025-06-03,07:48:00,2025-06-03,07:48:00,00:00:00,On time,Rail Line 1053,Rail,27.8833333333333,ITC Ltd.,VEH0283,2025-06-03 07:48:00,0.0
MP039050,Sehore,Perfect Plus,"Bhopal, Karnataka",2025-06-06,"Route: Bhopal, Karnataka Ã‚Â¢ Sehore via Rail Line 1053",TEU,73.5,2025-06-01,11:39:00,2025-06-01,12:51:00,2025-06-02,16:39:00,2025-06-02,17:20:00,00:41:00,Delay,Rail Line 1053,Rail,28.4833333333333,Flipkart,VEH0214,2025-06-02 16:39:00,3.62
UP001003,Agra,Samrat,"Jabalpur, Assam",2025-06-21,"Route: Jabalpur, Assam Ã‚Â¢ Agra via Rail Line 1053",TEU,84.0,2025-06-01,23:02:00,2025-06-01,22:35:00,2025-06-02,19:02:00,2025-06-02,19:02:00,00:00:00,On time,Rail Line 1053,Rail,20.45,HUL,VEH0250,2025-06-02 19:02:00,0.0
UP069004,Sultanpur,Perfect Plus,"Jodhpur, Jharkhand",2025-06-29,"Route: Jodhpur, Jharkhand Ã‚Â¢ Sultanpur via Rail Line 1053",FEU,73.5,2025-06-01,08:34:00,2025-06-01,08:37:00,2025-06-02,05:34:00,2025-06-02,05:34:00,00:00:00,On time,Rail Line 1053,Rail,20.95,Amazon India,VEH0282,2025-06-02 05:34:00,0.0
WB011128,Malda,PSC-Unique Plus,"Kanpur, Assam",2025-06-19,"Route: Kanpur, Assam Ã‚Â¢ Malda via Rail Line 1053",TEU,91.0,2025-06-02,05:54:00,2025-06-02,06:58:00,2025-06-03,10:54:00,2025-06-03,11:25:00,00:31:00,Delay,Rail Line 1053,Rail,28.45,Amazon India,VEH0216,2025-06-03 10:54:00,2.74
BR038006,West Champaran,Samrat,"Coimbatore, Gujarat",2025-06-25,"Route: Coimbatore, Gujarat Ã‚Â¢ West Champaran via Rail Line 1055",TEU,62.0,2025-06-01,12:16:00,2025-06-01,12:43:00,2025-06-03,09:16:00,2025-06-03,09:36:00,00:20:00,Delay,Rail Line 1055,Rail,44.8833333333333,HUL,VEH0265,2025-06-03 09:16:00,1.11
UP056022,MUZZAFAR NAGAR,Chetak-PPC,"Vijayawada, Chhattisgarh",2025-06-26,"Route: Vijayawada, Chhattisgarh Ã‚Â¢ MUZZAFAR NAGAR via Rail Line 1055",FEU,68.5,2025-06-02,05:48:00,2025-06-02,05:23:00,2025-06-03,08:48:00,2025-06-03,09:37:00,00:49:00,Delay,Rail Line 1055,Rail,28.2333333333333,Amazon India,VEH0248,2025-06-03 08:48:00,4.35
WB011130,Malda,Perfect Plus-PCC,"Udaipur, Tamil Nadu",2025-06-19,"Route: Udaipur, Tamil Nadu Ã‚Â¢ Malda via Rail Line 1055",FEU,83.0,2025-06-01,23:32:00,2025-06-02,01:01:00,2025-06-03,04:32:00,2025-06-03,04:32:00,00:00:00,On time,Rail Line 1055,Rail,27.5166666666666,Flipkart,VEH0258,2025-06-03 04:32:00,0.0
WB014147,North 24 Parganas,PSC-LPP,"Visakhapatnam, Uttar Pradesh",2025-06-01,"Route: Visakhapatnam, Uttar Pradesh Ã‚Â¢ North 24 Parganas via Rail Line 1055",TEU,92.0,2025-06-01,23:41:00,2025-06-02,00:13:00,2025-06-02,03:41:00,2025-06-02,03:53:00,00:12:00,Delay,Rail Line 1055,Rail,3.66666666666666,ITC Ltd.,VEH0269,2025-06-02 03:41:00,8.21
HR005018,Gurgaon,Chetak-PPC,"Guwahati, Bihar",2025-06-26,"Route: Guwahati, Bihar Ã‚Â¢ Gurgaon via Rail Line 1056",TEU,82.0,2025-06-02,02:27:00,2025-06-02,03:53:00,2025-06-02,07:27:00,2025-06-02,07:40:00,00:13:00,Delay,Rail Line 1056,Rail,3.78333333333333,Flipkart,VEH0216,2025-06-02 07:27:00,8.63
UP044025,LAKHIMPUR KHERI,Samrat Advanced,"Ahmedabad, Telangana",2025-06-17,"Route: Ahmedabad, Telangana Ã‚Â¢ LAKHIMPUR KHERI via Rail Line 1056",TEU,91.0,2025-06-01,06:44:00,2025-06-01,07:07:00,2025-06-02,10:44:00,2025-06-02,10:44:00,00:00:00,On time,Rail Line 1056,Rail,27.6166666666666,Amazon India,VEH0230,2025-06-02 10:44:00,0.0
WB015088,Uttar Dinajpur,Perfect Plus-PCC,"Coimbatore, Chhattisgarh",2025-06-25,"Route: Coimbatore, Chhattisgarh Ã‚Â¢ Uttar Dinajpur via Rail Line 1056",FEU,85.0,2025-06-02,01:05:00,2025-06-02,02:33:00,2025-06-02,06:05:00,2025-06-02,06:17:00,00:12:00,Delay,Rail Line 1056,Rail,3.73333333333333,Flipkart,VEH0278,2025-06-02 06:05:00,8.08
WB013164,Nadia,PSC-Unique Plus,"Guwahati, Madhya Pradesh",2025-06-21,"Route: Guwahati, Madhya Pradesh Ã‚Â¢ Nadia via Rail Line 1057",TEU,64.5,2025-06-02,05:06:00,2025-06-02,05:36:00,2025-06-04,02:06:00,2025-06-04,02:35:00,00:29:00,Delay,Rail Line 1057,Rail,44.9833333333333,Amazon India,VEH0293,2025-06-04 02:06:00,1.61
UP039022,KANPUR,Ultimate,"Kanpur, Andhra Pradesh",2025-06-12,"Route: Kanpur, Andhra Pradesh Ã‚Â¢ KANPUR via Rail Line 1058",TEU,76.0,2025-06-01,10:08:00,2025-06-01,10:37:00,2025-06-01,14:08:00,2025-06-01,14:08:00,00:00:00,On time,Rail Line 1058,Rail,3.51666666666666,Metro Cash & Carry,VEH0213,2025-06-01 14:08:00,0.0
UP056010,MUZZAFAR NAGAR,Ultimate,"Vijayawada, Chhattisgarh",2025-06-09,"Route: Vijayawada, Chhattisgarh Ã‚Â¢ MUZZAFAR NAGAR via Rail Line 1058",FEU,94.0,2025-06-01,06:07:00,2025-06-01,06:15:00,2025-06-01,10:07:00,2025-06-01,11:06:00,00:59:00,Delay,Rail Line 1058,Rail,4.85,DMart,VEH0285,2025-06-01 10:07:00,30.54
MH022020,Nashik,Chetak-PPC,"Lucknow, Telangana",2025-06-01,"Route: Lucknow, Telangana Ã‚Â¢ Nashik via Rail Line 1059",FEU,87.5,2025-06-01,18:27:00,2025-06-01,19:14:00,2025-06-02,15:27:00,2025-06-02,15:54:00,00:27:00,Delay,Rail Line 1059,Rail,20.6666666666666,Nestle India,VEH0205,2025-06-02 15:27:00,3.28
UP039001,KANPUR,Perfect Plus,"Kanpur, Jharkhand",2025-06-15,"Route: Kanpur, Jharkhand Ã‚Â¢ KANPUR via Rail Line 1059",TEU,98.5,2025-06-01,12:50:00,2025-06-01,12:34:00,2025-06-02,15:50:00,2025-06-02,15:53:00,00:03:00,Delay,Rail Line 1059,Rail,27.3166666666666,DMart,VEH0202,2025-06-02 15:50:00,0.27
MP020028,Hoshangabad,Samrat,"Thiruvananthapuram, Chhattisgarh",2025-06-20,"Route: Thiruvananthapuram, Chhattisgarh Ã‚Â¢ Hoshangabad via Rail Line 1060",FEU,66.0,2025-06-01,11:29:00,2025-06-01,12:00:00,2025-06-02,08:29:00,2025-06-02,08:29:00,00:00:00,On time,Rail Line 1060,Rail,20.4833333333333,ITC Ltd.,VEH0278,2025-06-02 08:29:00,0.0
MP006019,Betul,Chetak-PPC,"Ahmedabad, Jharkhand",2025-06-21,"Route: Ahmedabad, Jharkhand Ã‚Â¢ Betul via Rail Line 1061",TEU,98.0,2025-06-01,09:00:00,2025-06-01,09:47:00,2025-06-03,06:00:00,2025-06-03,06:53:00,00:53:00,Delay,Rail Line 1061,Rail,45.1,Flipkart,VEH0293,2025-06-03 06:00:00,2.95
MP013003,Datia,Chetak-PPC,"Thiruvananthapuram, Bihar",2025-06-18,"Route: Thiruvananthapuram, Bihar Ã‚Â¢ Datia via Rail Line 1061",TEU,100.0,2025-06-01,19:13:00,2025-06-01,20:27:00,2025-06-03,17:13:00,2025-06-03,17:13:00,00:00:00,On time,Rail Line 1061,Rail,44.7666666666666,BigBasket,VEH0265,2025-06-03 17:13:00,0.0
HR017001,Rewari,Perfect Plus,"Guwahati, Bihar",2025-06-24,"Route: Guwahati, Bihar Ã‚Â¢ Rewari via Rail Line 1063",TEU,94.0,2025-06-01,15:22:00,2025-06-01,15:48:00,2025-06-02,19:22:00,2025-06-02,19:22:00,00:00:00,On time,Rail Line 1063,Rail,27.5666666666666,Reliance Retail,VEH0220,2025-06-02 19:22:00,0.0
WB011033,Malda,Composite-Samrat Advanced,"Udaipur, Tamil Nadu",2025-06-23,"Route: Udaipur, Tamil Nadu Ã‚Â¢ Malda via Rail Line 1063",TEU,95.0,2025-06-01,13:28:00,2025-06-01,13:39:00,2025-06-02,10:28:00,2025-06-02,10:28:00,00:00:00,On time,Rail Line 1063,Rail,20.8166666666666,ITC Ltd.,VEH0281,2025-06-02 10:28:00,0.0
WB011089,Malda,Perfect Plus-PCC,"Kanpur, Assam",2025-06-03,"Route: Kanpur, Assam Ã‚Â¢ Malda via Rail Line 1063",TEU,81.0,2025-06-01,18:07:00,2025-06-01,19:33:00,2025-06-02,23:07:00,2025-06-03,09:07:00,22:26:00,Delay,Rail Line 1063,Rail,37.5666666666666,Metro Cash & Carry,VEH0247,2025-06-02 23:07:00,40.11
WB025014,Nadia-1,PSC-Unique Plus,"Guwahati, Madhya Pradesh",2025-06-22,"Route: Guwahati, Madhya Pradesh Ã‚Â¢ Nadia-1 via Rail Line 1063",TEU,98.0,2025-06-01,13:15:00,2025-06-01,14:43:00,2025-06-02,18:15:00,2025-06-02,18:15:00,00:00:00,On time,Rail Line 1063,Rail,27.5333333333333,HUL,VEH0218,2025-06-02 18:15:00,0.0
MH001025,Ahmednagar,Chetak-PPC,"Ranchi, Telangana",2025-06-15,"Route: Ranchi, Telangana Ã‚Â¢ Ahmednagar via Rail Line 1064",TEU,64.0,2025-06-01,17:57:00,2025-06-01,18:08:00,2025-06-01,21:57:00,2025-06-01,21:57:00,00:00:00,On time,Rail Line 1064,Rail,3.81666666666666,DMart,VEH0247,2025-06-01 21:57:00,0.0
WB011096,Malda,Perfect Plus-PCC,"Kanpur, Assam",2025-06-28,"Route: Kanpur, Assam Ã‚Â¢ Malda via Rail Line 1064",TEU,99.0,2025-06-01,19:29:00,2025-06-01,19:34:00,2025-06-03,16:29:00,2025-06-03,17:20:00,00:51:00,Delay,Rail Line 1064,Rail,45.7666666666666,ITC Ltd.,VEH0267,2025-06-03 16:29:00,2.8
BR009002,Darbhanga,Samrat,"Jabalpur, Maharashtra",2025-06-08,"Route: Jabalpur, Maharashtra Ã‚Â¢ Darbhanga via Rail Line 1065",TEU,94.0,2025-06-01,14:19:00,2025-06-01,14:17:00,2025-06-02,17:19:00,2025-06-02,17:19:00,00:00:00,On time,Rail Line 1065,Rail,27.0333333333333,DMart,VEH0270,2025-06-02 17:19:00,0.0
UP071022,VARANASI,Samrat Advanced,"Jabalpur, Uttar Pradesh",2025-06-16,"Route: Jabalpur, Uttar Pradesh Ã‚Â¢ VARANASI via Rail Line 1066",TEU,78.5,2025-06-01,20:32:00,2025-06-01,21:23:00,2025-06-03,17:32:00,2025-06-03,17:49:00,00:17:00,Delay,Rail Line 1066,Rail,44.4333333333333,Reliance Retail,VEH0243,2025-06-03 17:32:00,0.96
BR012036,GOPALGANJ,Chetak-PPC,"Lucknow, Andhra Pradesh",2025-06-03,"Route: Lucknow, Andhra Pradesh Ã‚Â¢ GOPALGANJ via Rail Line 1067",FEU,90.0,2025-06-01,13:24:00,2025-06-01,14:43:00,2025-06-02,11:24:00,2025-06-02,11:24:00,00:00:00,On time,Rail Line 1067,Rail,20.6833333333333,Nestle India,VEH0249,2025-06-02 11:24:00,0.0
BR021004,MADHUBANI,Perfect Plus,"Mangalore, Madhya Pradesh",2025-06-14,"Route: Mangalore, Madhya Pradesh Ã‚Â¢ MADHUBANI via Rail Line 1067",TEU,62.0,2025-06-01,10:09:00,2025-06-01,10:45:00,2025-06-01,14:09:00,2025-06-01,14:33:00,00:24:00,Delay,Rail Line 1067,Rail,3.8,Reliance Retail,VEH0269,2025-06-01 14:09:00,15.87
BR023046,MUZAFFARPUR,Samrat,"Pune, Uttar Pradesh",2025-06-18,"Route: Pune, Uttar Pradesh Ã‚Â¢ MUZAFFARPUR via Rail Line 1067",TEU,60.0,2025-06-01,11:52:00,2025-06-01,12:21:00,2025-06-01,15:52:00,2025-06-01,16:26:00,00:34:00,Delay,Rail Line 1067,Rail,4.08333333333333,Metro Cash & Carry,VEH0288,2025-06-01 15:52:00,20.91
BR038034,West Champaran,PSC-Unique Plus,"Coimbatore, Gujarat",2025-06-19,"Route: Coimbatore, Gujarat Ã‚Â¢ West Champaran via Rail Line 1067",TEU,64.0,2025-06-02,04:20:00,2025-06-02,05:05:00,2025-06-03,08:20:00,2025-06-03,08:20:00,00:00:00,On time,Rail Line 1067,Rail,27.25,Metro Cash & Carry,VEH0289,2025-06-03 08:20:00,0.0
UP002041,ALIGARH,Perfect Plus,"Thiruvananthapuram, Karnataka",2025-06-02,"Route: Thiruvananthapuram, Karnataka Ã‚Â¢ ALIGARH via Rail Line 1067",FEU,95.0,2025-06-01,15:30:00,2025-06-01,16:34:00,2025-06-02,20:30:00,2025-06-02,21:06:00,00:36:00,Delay,Rail Line 1067,Rail,28.5333333333333,Amazon India,VEH0264,2025-06-02 20:30:00,3.16
UP020068,Deoria,Samrat Advanced,"Kochi, Kerala",2025-06-24,"Route: Kochi, Kerala Ã‚Â¢ Deoria via Rail Line 1067",TEU,62.5,2025-06-01,09:56:00,2025-06-01,10:35:00,2025-06-02,13:56:00,2025-06-02,14:37:00,00:41:00,Delay,Rail Line 1067,Rail,28.0333333333333,Metro Cash & Carry,VEH0273,2025-06-02 13:56:00,3.68
UP020127,Deoria,Samrat Advanced,"Kochi, Kerala",2025-06-11,"Route: Kochi, Kerala Ã‚Â¢ Deoria via Rail Line 1067",TEU,83.0,2025-06-01,08:15:00,2025-06-01,09:34:00,2025-06-02,13:15:00,2025-06-02,13:16:00,00:01:00,Delay,Rail Line 1067,Rail,27.7,DMart,VEH0293,2025-06-02 13:15:00,0.09
UP028036,GHAZIABAD,Chetak-PPC,"Guwahati, Kerala",2025-06-16,"Route: Guwahati, Kerala Ã‚Â¢ GHAZIABAD via Rail Line 1067",TEU,62.0,2025-06-01,21:02:00,2025-06-01,21:08:00,2025-06-03,18:02:00,2025-06-03,18:02:00,00:00:00,On time,Rail Line 1067,Rail,44.9,BigBasket,VEH0241,2025-06-03 18:02:00,0.0
MP029003,Morena,Perfect Plus,"Jabalpur, Kerala",2025-06-21,"Route: Jabalpur, Kerala Ã‚Â¢ Morena via Rail Line 1068",TEU,92.0,2025-06-01,18:39:00,2025-06-01,18:56:00,2025-06-02,22:39:00,2025-06-02,23:32:00,00:53:00,Delay,Rail Line 1068,Rail,28.6,Flipkart,VEH0281,2025-06-02 22:39:00,4.66
UP017011,Bulandshahr,Perfect Plus,"Thiruvananthapuram, Karnataka",2025-06-25,"Route: Thiruvananthapuram, Karnataka Ã‚Â¢ Bulandshahr via Rail Line 1068",TEU,73.0,2025-06-01,16:28:00,2025-06-01,16:28:00,2025-06-02,19:28:00,2025-06-02,19:28:00,00:00:00,On time,Rail Line 1068,Rail,27.0,Flipkart,VEH0228,2025-06-02 19:28:00,0.0
UP020002,Deoria,Samrat Advanced,"Kochi, Kerala",2025-06-05,"Route: Kochi, Kerala Ã‚Â¢ Deoria via Rail Line 1068",TEU,82.0,2025-06-01,09:30:00,2025-06-01,09:32:00,2025-06-02,13:30:00,2025-06-02,13:30:00,00:00:00,On time,Rail Line 1068,Rail,27.9666666666666,HUL,VEH0286,2025-06-02 13:30:00,0.0
BR034008,Sitamarhi,Perfect Plus,"Pune, Uttar Pradesh",2025-06-16,"Route: Pune, Uttar Pradesh Ã‚Â¢ Sitamarhi via Rail Line 1069",TEU,68.0,2025-06-02,00:56:00,2025-06-02,02:00:00,2025-06-02,05:56:00,2025-06-02,05:56:00,00:00:00,On time,Rail Line 1069,Rail,3.93333333333333,Godrej Agrovet,VEH0236,2025-06-02 05:56:00,0.0
RJ016048,Jaipur,Chetak-PPC,"Udaipur, Madhya Pradesh",2025-06-28,"Route: Udaipur, Madhya Pradesh Ã‚Â¢ Jaipur via Rail Line 1069",TEU,61.0,2025-06-01,14:53:00,2025-06-01,16:11:00,2025-06-02,12:53:00,2025-06-02,12:53:00,00:00:00,On time,Rail Line 1069,Rail,20.7,Reliance Retail,VEH0231,2025-06-02 12:53:00,0.0
UP009046,BAHRAICH,Samrat Advanced,"Thiruvananthapuram, Bihar",2025-06-30,"Route: Thiruvananthapuram, Bihar Ã‚Â¢ BAHRAICH via Rail Line 1069",TEU,76.0,2025-06-01,07:02:00,2025-06-01,07:53:00,2025-06-03,04:02:00,2025-06-03,04:02:00,00:00:00,On time,Rail Line 1069,Rail,44.15,Amazon India,VEH0205,2025-06-03 04:02:00,0.0
UP028036,GHAZIABAD,Perfect Plus,"Guwahati, Kerala",2025-06-30,"Route: Guwahati, Kerala Ã‚Â¢ GHAZIABAD via Rail Line 1069",FEU,68.5,2025-06-02,05:32:00,2025-06-02,07:01:00,2025-06-03,03:32:00,2025-06-03,03:45:00,00:13:00,Delay,Rail Line 1069,Rail,20.7333333333333,Godrej Agrovet,VEH0203,2025-06-03 03:32:00,1.58
WB011143,Malda,PSC-Unique Plus,"Udaipur, Tamil Nadu",2025-06-03,"Route: Udaipur, Tamil Nadu Ã‚Â¢ Malda via Rail Line 1069",TEU,76.0,2025-06-01,14:35:00,2025-06-01,15:42:00,2025-06-02,19:35:00,2025-06-02,19:35:00,00:00:00,On time,Rail Line 1069,Rail,27.8833333333333,HUL,VEH0300,2025-06-02 19:35:00,0.0
WB014041,North 24 Parganas,PSC-Unique Plus,"Visakhapatnam, Uttar Pradesh",2025-06-01,"Route: Visakhapatnam, Uttar Pradesh Ã‚Â¢ North 24 Parganas via Rail Line 1069",FEU,68.5,2025-06-01,17:27:00,2025-06-01,17:26:00,2025-06-02,13:27:00,2025-06-02,13:27:00,00:00:00,On time,Rail Line 1069,Rail,20.0166666666666,Nestle India,VEH0251,2025-06-02 13:27:00,0.0
WB011026,Malda,Perfect Plus-PCC,"Kanpur, Assam",2025-06-09,"Route: Kanpur, Assam Ã‚Â¢ Malda via Rail Line 1070",TEU,70.0,2025-06-02,00:24:00,2025-06-02,01:50:00,2025-06-03,05:24:00,2025-06-03,05:24:00,00:00:00,On time,Rail Line 1070,Rail,27.5666666666666,DMart,VEH0233,2025-06-03 05:24:00,0.0
WB015024,Uttar Dinajpur,Perfect Plus-PCC,"Coimbatore, Chhattisgarh",2025-06-09,"Route: Coimbatore, Chhattisgarh Ã‚Â¢ Uttar Dinajpur via Rail Line 1070",TEU,86.0,2025-06-02,04:28:00,2025-06-02,05:03:00,2025-06-03,08:28:00,2025-06-03,08:28:00,00:00:00,On time,Rail Line 1070,Rail,27.4166666666666,Amazon India,VEH0241,2025-06-03 08:28:00,0.0
BR035036,Siwan,PSC-Unique Plus,"Surat, Telangana",2025-06-05,"Route: Surat, Telangana Ã‚Â¢ Siwan via Rail Line 1072",TEU,90.5,2025-06-02,04:38:00,2025-06-02,04:24:00,2025-06-03,00:38:00,2025-06-03,01:20:00,00:42:00,Delay,Rail Line 1072,Rail,20.9333333333333,Metro Cash & Carry,VEH0255,2025-06-03 00:38:00,5.03
UP030002,Gonda,Ultimate,"Lucknow, Chhattisgarh",2025-06-26,"Route: Lucknow, Chhattisgarh Ã‚Â¢ Gonda via Rail Line 1072",TEU,91.0,2025-06-02,04:58:00,2025-06-02,05:24:00,2025-06-03,01:58:00,2025-06-03,02:47:00,00:49:00,Delay,Rail Line 1072,Rail,21.3833333333333,Flipkart,VEH0287,2025-06-03 01:58:00,5.76
UP015143,Basti,Chetak-PPC,"Indore, Maharashtra",2025-06-03,"Route: Indore, Maharashtra Ã‚Â¢ Basti via Rail Line 1073",TEU,90.0,2025-06-01,17:45:00,2025-06-01,18:25:00,2025-06-02,14:45:00,2025-06-02,14:45:00,00:00:00,On time,Rail Line 1073,Rail,20.3333333333333,ITC Ltd.,VEH0266,2025-06-02 14:45:00,0.0
UP029209,GHAZIPUR,Rakshak,"Bhopal, Assam",2025-06-12,"Route: Bhopal, Assam Ã‚Â¢ GHAZIPUR via Rail Line 1073",TEU,68.0,2025-06-01,09:11:00,2025-06-01,10:00:00,2025-06-01,13:11:00,2025-06-01,13:11:00,00:00:00,On time,Rail Line 1073,Rail,3.18333333333333,BigBasket,VEH0247,2025-06-01 13:11:00,0.0
UP073006,SAMBHAL,Perfect Plus,"Coimbatore, Andhra Pradesh",2025-06-13,"Route: Coimbatore, Andhra Pradesh Ã‚Â¢ SAMBHAL via Rail Line 1073",FEU,97.0,2025-06-01,17:21:00,2025-06-01,17:16:00,2025-06-03,13:21:00,2025-06-03,13:21:00,00:00:00,On time,Rail Line 1073,Rail,44.0833333333333,ITC Ltd.,VEH0208,2025-06-03 13:21:00,0.0
WB011111,Malda,Composite-Samrat Advanced,"Kanpur, Assam",2025-06-11,"Route: Kanpur, Assam Ã‚Â¢ Malda via Rail Line 1073",TEU,91.0,2025-06-01,14:04:00,2025-06-01,13:38:00,2025-06-03,10:04:00,2025-06-03,10:04:00,00:00:00,On time,Rail Line 1073,Rail,44.4333333333333,Nestle India,VEH0246,2025-06-03 10:04:00,0.0
BR010014,East Champaran,Perfect Plus,"Nashik, Rajasthan",2025-06-19,"Route: Nashik, Rajasthan Ã‚Â¢ East Champaran via Rail Line 1074",TEU,77.0,2025-06-01,08:17:00,2025-06-01,09:23:00,2025-06-02,06:17:00,2025-06-02,07:04:00,00:47:00,Delay,Rail Line 1074,Rail,21.6833333333333,Metro Cash & Carry,VEH0257,2025-06-02 06:17:00,5.44
HR002046,Bhiwani,Perfect Plus,"Guwahati, Bihar",2025-06-28,"Route: Guwahati, Bihar Ã‚Â¢ Bhiwani via Rail Line 1074",TEU,91.5,2025-06-01,09:14:00,2025-06-01,10:14:00,2025-06-01,13:14:00,2025-06-01,13:45:00,00:31:00,Delay,Rail Line 1074,Rail,3.51666666666666,Amazon India,VEH0256,2025-06-01 13:14:00,22.13
MP035035,Ratlam,Chetak-PPC,"Thiruvananthapuram, Uttar Pradesh",2025-06-24,"Route: Thiruvananthapuram, Uttar Pradesh Ã‚Â¢ Ratlam via Rail Line 1074",TEU,64.5,2025-06-01,07:27:00,2025-06-01,07:13:00,2025-06-02,03:27:00,2025-06-02,03:37:00,00:10:00,Delay,Rail Line 1074,Rail,20.4,Reliance Retail,VEH0275,2025-06-02 03:27:00,1.24
UP060032,RAMPUR,Rakshak,"Coimbatore, Andhra Pradesh",2025-06-04,"Route: Coimbatore, Andhra Pradesh Ã‚Â¢ RAMPUR via Rail Line 1074",FEU,65.0,2025-06-01,10:55:00,2025-06-01,11:07:00,2025-06-02,14:55:00,2025-06-02,15:43:00,00:48:00,Delay,Rail Line 1074,Rail,28.6,ITC Ltd.,VEH0271,2025-06-02 14:55:00,4.22
BR008006,BUXAR,PSC-Unique Plus,"Thiruvananthapuram, Gujarat",2025-06-17,"Route: Thiruvananthapuram, Gujarat Ã‚Â¢ BUXAR via Rail Line 1075",FEU,83.0,2025-06-01,19:10:00,2025-06-01,20:29:00,2025-06-02,17:10:00,2025-06-02,17:10:00,00:00:00,On time,Rail Line 1075,Rail,20.6833333333333,Godrej Agrovet,VEH0276,2025-06-02 17:10:00,0.0
MP008014,Bhopal,Rakshak,"Jaipur, Gujarat",2025-06-27,"Route: Jaipur, Gujarat Ã‚Â¢ Bhopal via Rail Line 1075",FEU,89.0,2025-06-01,06:45:00,2025-06-01,07:51:00,2025-06-02,04:45:00,2025-06-02,04:45:00,00:00:00,On time,Rail Line 1075,Rail,20.9,HUL,VEH0222,2025-06-02 04:45:00,0.0
UP067085,Sitapur,Perfect Plus,"Visakhapatnam, Uttar Pradesh",2025-06-28,"Route: Visakhapatnam, Uttar Pradesh Ã‚Â¢ Sitapur via Rail Line 1075",TEU,75.5,2025-06-01,15:02:00,2025-06-01,15:02:00,2025-06-03,12:02:00,2025-06-03,12:02:00,00:00:00,On time,Rail Line 1075,Rail,45.0,Metro Cash & Carry,VEH0239,2025-06-03 12:02:00,0.0
BR031012,Saran,Samrat,"Ranchi, Chhattisgarh",2025-06-03,"Route: Ranchi, Chhattisgarh Ã‚Â¢ Saran via Rail Line 1076",FEU,95.0,2025-06-01,07:43:00,2025-06-01,08:26:00,2025-06-02,11:43:00,2025-06-02,11:43:00,00:00:00,On time,Rail Line 1076,Rail,27.2833333333333,ITC Ltd.,VEH0217,2025-06-02 11:43:00,0.0
WB013113,Nadia,PSC-Unique Plus,"Guwahati, Madhya Pradesh",2025-06-26,"Route: Guwahati, Madhya Pradesh Ã‚Â¢ Nadia via Rail Line 1076",TEU,64.0,2025-06-01,09:00:00,2025-06-01,10:24:00,2025-06-03,07:00:00,2025-06-03,07:00:00,00:00:00,On time,Rail Line 1076,Rail,44.6,DMart,VEH0287,2025-06-03 07:00:00,0.0
MP007005,BHIND,Chetak-PPC,"Thiruvananthapuram, Bihar",2025-06-19,"Route: Thiruvananthapuram, Bihar Ã‚Â¢ BHIND via Rail Line 1077",TEU,72.5,2025-06-01,12:45:00,2025-06-01,13:19:00,2025-06-03,09:45:00,2025-06-03,09:45:00,00:00:00,On time,Rail Line 1077,Rail,44.4333333333333,Flipkart,VEH0282,2025-06-03 09:45:00,0.0
RJ002075,Alwar,Perfect Plus,"Udaipur, Madhya Pradesh",2025-06-21,"Route: Udaipur, Madhya Pradesh Ã‚Â¢ Alwar via Rail Line 1077",TEU,88.0,2025-06-01,16:54:00,2025-06-01,17:48:00,2025-06-02,13:54:00,2025-06-02,13:54:00,00:00:00,On time,Rail Line 1077,Rail,20.1,BigBasket,VEH0263,2025-06-02 13:54:00,0.0
